,time,flex sensor,"actuator position, command","actuator position, measured",force,"actuator position, command1","actuator position, measured1",force1,TrialCounter
3677,1348514.0,180.0,67.0,791.0,269.0,65.0,830.0,270.0,32.0
3678,1348666.0,180.0,67.0,792.0,269.0,65.0,830.0,270.0,32.0
3679,1348819.0,180.0,67.0,791.0,269.0,65.0,830.0,271.0,32.0
3680,1348971.0,180.0,67.0,791.0,269.0,65.0,830.0,269.0,32.0
3681,1349124.0,180.0,67.0,792.0,269.0,65.0,830.0,269.0,32.0
3682,1349276.0,180.0,67.0,792.0,269.0,65.0,830.0,271.0,32.0
3669,1347294.0,180.0,67.0,791.0,269.0,65.0,829.0,271.0,32.0
3683,1349429.0,180.0,67.0,792.0,269.0,65.0,829.0,269.0,32.0
3685,1349734.0,180.0,67.0,791.0,269.0,65.0,830.0,271.0,32.0
3706,1356935.0,180.0,67.0,624.0,299.0,65.0,652.0,320.0,33.0
3707,1357088.0,180.0,67.0,667.0,293.0,65.0,652.0,321.0,33.0
3708,1357240.0,180.0,67.0,748.0,273.0,65.0,710.0,311.0,33.0
3709,1357392.0,180.0,67.0,790.0,267.0,65.0,806.0,280.0,33.0
3710,1357545.0,180.0,67.0,792.0,268.0,65.0,837.0,270.0,33.0
3711,1357697.0,180.0,67.0,792.0,267.0,65.0,836.0,271.0,33.0
3712,1357850.0,180.0,67.0,793.0,269.0,65.0,838.0,269.0,33.0
3713,1358002.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,33.0
3714,1358155.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,33.0
3715,1358307.0,180.0,67.0,792.0,267.0,65.0,836.0,271.0,33.0
3716,1358460.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,33.0
3717,1358612.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,33.0
3684,1349581.0,180.0,67.0,792.0,269.0,65.0,830.0,271.0,32.0
3668,1347142.0,180.0,67.0,792.0,269.0,65.0,829.0,271.0,32.0
3667,1346989.0,180.0,67.0,791.0,269.0,65.0,829.0,271.0,32.0
3666,1346837.0,180.0,67.0,792.0,269.0,65.0,830.0,271.0,32.0
3617,1335367.0,180.0,67.0,803.0,268.0,65.0,836.0,269.0,32.0
3618,1335519.0,180.0,67.0,802.0,267.0,65.0,837.0,269.0,32.0
3619,1335672.0,180.0,67.0,794.0,267.0,65.0,836.0,269.0,32.0
3620,1335824.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,32.0
3621,1335977.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,32.0
3622,1336129.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,32.0
3623,1336281.0,180.0,67.0,793.0,267.0,65.0,836.0,269.0,32.0
3624,1336434.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,32.0
3625,1336586.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,32.0
3626,1336739.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,32.0
3627,1336891.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,32.0
3628,1337044.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,32.0
3629,1337196.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,32.0
3630,1337349.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,32.0
3631,1337501.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,32.0
3632,1337653.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,32.0
3653,1344855.0,180.0,67.0,619.0,300.0,65.0,654.0,318.0,32.0
3654,1345007.0,180.0,67.0,654.0,294.0,65.0,655.0,321.0,32.0
3655,1345160.0,180.0,67.0,742.0,273.0,65.0,695.0,314.0,32.0
3656,1345312.0,180.0,67.0,787.0,268.0,65.0,796.0,282.0,32.0
3657,1345465.0,180.0,67.0,791.0,267.0,65.0,832.0,272.0,32.0
3658,1345617.0,180.0,67.0,792.0,269.0,65.0,829.0,271.0,32.0
3659,1345770.0,180.0,67.0,791.0,269.0,65.0,831.0,271.0,32.0
3660,1345922.0,180.0,67.0,791.0,269.0,65.0,830.0,271.0,32.0
3661,1346074.0,180.0,67.0,792.0,269.0,65.0,830.0,271.0,32.0
3662,1346227.0,180.0,67.0,792.0,269.0,65.0,830.0,271.0,32.0
3663,1346379.0,180.0,67.0,791.0,269.0,65.0,830.0,271.0,32.0
3664,1346532.0,180.0,67.0,791.0,269.0,65.0,830.0,271.0,32.0
3665,1346684.0,180.0,67.0,792.0,269.0,65.0,830.0,270.0,32.0
3615,1335062.0,180.0,67.0,649.0,301.0,65.0,782.0,278.0,32.0
3261,1249096.0,180.0,67.0,792.0,269.0,65.0,836.0,271.0,28.0
3510,1311056.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,31.0
3508,1310751.0,180.0,67.0,792.0,269.0,65.0,837.0,269.0,31.0
3336,1268529.0,180.0,67.0,655.0,297.0,65.0,682.0,311.0,29.0
3337,1268681.0,180.0,67.0,744.0,279.0,65.0,785.0,283.0,29.0
3338,1268834.0,180.0,67.0,795.0,270.0,65.0,834.0,272.0,29.0
3339,1268986.0,180.0,67.0,798.0,270.0,65.0,836.0,269.0,29.0
3340,1269138.0,180.0,67.0,796.0,270.0,65.0,837.0,269.0,29.0
3341,1269291.0,180.0,67.0,792.0,271.0,65.0,837.0,269.0,29.0
3342,1269443.0,180.0,67.0,792.0,270.0,65.0,836.0,269.0,29.0
3343,1269596.0,180.0,67.0,792.0,270.0,65.0,835.0,269.0,29.0
3344,1269748.0,180.0,67.0,792.0,270.0,65.0,836.0,269.0,29.0
3345,1269901.0,180.0,67.0,792.0,268.0,65.0,836.0,269.0,29.0
3346,1270053.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,29.0
3347,1270206.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,29.0
3348,1270358.0,180.0,67.0,793.0,269.0,65.0,837.0,269.0,29.0
3335,1268376.0,180.0,67.0,619.0,302.0,65.0,646.0,320.0,29.0
3349,1270510.0,180.0,67.0,793.0,269.0,65.0,836.0,269.0,29.0
3351,1270815.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,29.0
3352,1270968.0,180.0,67.0,792.0,269.0,65.0,836.0,268.0,29.0
3353,1271120.0,180.0,67.0,792.0,269.0,65.0,836.0,268.0,29.0
3354,1271273.0,180.0,67.0,792.0,269.0,65.0,835.0,268.0,29.0
3375,1278474.0,180.0,67.0,553.0,320.0,65.0,612.0,329.0,29.0
3376,1278626.0,180.0,67.0,645.0,303.0,65.0,690.0,308.0,29.0
3377,1278779.0,180.0,67.0,777.0,275.0,65.0,805.0,280.0,29.0
3378,1278931.0,180.0,67.0,816.0,267.0,65.0,849.0,269.0,29.0
3379,1279084.0,180.0,67.0,808.0,267.0,65.0,846.0,269.0,29.0
3380,1279236.0,180.0,67.0,801.0,267.0,65.0,845.0,268.0,29.0
3381,1279389.0,180.0,67.0,797.0,269.0,65.0,845.0,266.0,29.0
3382,1279541.0,180.0,67.0,795.0,269.0,65.0,843.0,266.0,29.0
3383,1279694.0,180.0,67.0,794.0,269.0,65.0,845.0,267.0,29.0
3350,1270663.0,180.0,67.0,792.0,268.0,65.0,836.0,269.0,29.0
3314,1261175.0,180.0,67.0,794.0,270.0,65.0,845.0,268.0,28.0
3313,1261023.0,180.0,67.0,794.0,270.0,65.0,845.0,268.0,28.0
3312,1260870.0,180.0,67.0,794.0,272.0,65.0,845.0,266.0,28.0
3263,1249400.0,180.0,67.0,793.0,269.0,65.0,836.0,269.0,28.0
3264,1249553.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,28.0
3265,1249705.0,180.0,67.0,792.0,269.0,65.0,837.0,269.0,28.0
3266,1249858.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,28.0
3267,1250010.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,28.0
3268,1250163.0,180.0,67.0,793.0,269.0,65.0,836.0,269.0,28.0
3269,1250315.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,28.0
3270,1250468.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,28.0
3271,1250620.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,28.0
3292,1257821.0,180.0,67.0,557.0,320.0,65.0,613.0,329.0,28.0
3293,1257974.0,180.0,67.0,556.0,322.0,65.0,676.0,309.0,28.0
3294,1258126.0,180.0,67.0,708.0,292.0,65.0,794.0,280.0,28.0
3295,1258279.0,180.0,67.0,828.0,269.0,65.0,845.0,272.0,28.0
3296,1258431.0,180.0,67.0,844.0,264.0,65.0,845.0,271.0,28.0
3297,1258584.0,180.0,67.0,827.0,266.0,65.0,845.0,269.0,28.0
3298,1258736.0,180.0,67.0,814.0,267.0,65.0,846.0,269.0,28.0
3299,1258888.0,180.0,67.0,807.0,269.0,65.0,845.0,269.0,28.0
3300,1259041.0,180.0,67.0,800.0,269.0,65.0,845.0,267.0,28.0
3301,1259193.0,180.0,67.0,795.0,269.0,65.0,845.0,268.0,28.0
3302,1259346.0,180.0,67.0,796.0,269.0,65.0,846.0,266.0,28.0
3303,1259498.0,180.0,67.0,795.0,269.0,65.0,845.0,268.0,28.0
3304,1259651.0,180.0,67.0,794.0,269.0,65.0,845.0,266.0,28.0
3305,1259803.0,180.0,67.0,794.0,271.0,65.0,845.0,266.0,28.0
3306,1259955.0,180.0,67.0,794.0,270.0,65.0,845.0,266.0,28.0
3307,1260108.0,180.0,67.0,794.0,270.0,65.0,845.0,267.0,28.0
3308,1260260.0,180.0,67.0,794.0,270.0,65.0,845.0,268.0,28.0
3309,1260413.0,180.0,67.0,794.0,270.0,65.0,845.0,268.0,28.0
3310,1260565.0,180.0,67.0,794.0,270.0,65.0,844.0,268.0,28.0
3311,1260718.0,180.0,67.0,794.0,270.0,65.0,845.0,268.0,28.0
3384,1279846.0,180.0,67.0,794.0,269.0,65.0,844.0,266.0,29.0
3509,1310903.0,180.0,67.0,747.0,269.0,65.0,838.0,269.0,31.0
3385,1279999.0,180.0,67.0,794.0,269.0,65.0,844.0,266.0,29.0
3387,1280304.0,180.0,67.0,793.0,269.0,65.0,845.0,268.0,29.0
3440,1292384.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,30.0
3441,1292536.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,30.0
3442,1292688.0,180.0,67.0,792.0,267.0,65.0,836.0,268.0,30.0
3443,1292841.0,180.0,67.0,792.0,267.0,65.0,837.0,268.0,30.0
3444,1292993.0,180.0,67.0,791.0,269.0,65.0,836.0,268.0,30.0
3465,1300195.0,180.0,67.0,581.0,309.0,65.0,607.0,329.0,30.0
3466,1300347.0,180.0,67.0,624.0,302.0,65.0,671.0,312.0,30.0
3467,1300500.0,180.0,67.0,738.0,281.0,65.0,790.0,282.0,30.0
3468,1300652.0,180.0,67.0,799.0,268.0,65.0,842.0,269.0,30.0
3469,1300805.0,180.0,67.0,803.0,267.0,65.0,843.0,268.0,30.0
3470,1300957.0,180.0,67.0,795.0,269.0,65.0,842.0,268.0,30.0
3471,1301109.0,180.0,67.0,792.0,268.0,65.0,842.0,266.0,30.0
3472,1301262.0,180.0,67.0,793.0,268.0,65.0,842.0,266.0,30.0
3439,1292231.0,180.0,67.0,792.0,268.0,65.0,836.0,269.0,30.0
3473,1301414.0,180.0,67.0,792.0,269.0,65.0,842.0,268.0,30.0
3475,1301719.0,180.0,67.0,793.0,268.0,65.0,842.0,267.0,30.0
3476,1301872.0,180.0,67.0,793.0,267.0,65.0,842.0,266.0,30.0
3477,1302024.0,180.0,67.0,793.0,268.0,65.0,841.0,266.0,30.0
3478,1302177.0,180.0,67.0,793.0,267.0,65.0,842.0,266.0,30.0
3479,1302329.0,180.0,67.0,792.0,267.0,65.0,842.0,268.0,30.0
3480,1302481.0,180.0,67.0,793.0,267.0,65.0,842.0,268.0,30.0
3481,1302634.0,180.0,67.0,792.0,267.0,65.0,842.0,266.0,30.0
3502,1309836.0,180.0,67.0,616.0,302.0,65.0,648.0,319.0,31.0
3503,1309989.0,180.0,67.0,654.0,295.0,65.0,681.0,311.0,31.0
3504,1310141.0,180.0,67.0,749.0,278.0,65.0,785.0,282.0,31.0
3505,1310294.0,180.0,67.0,799.0,270.0,65.0,837.0,269.0,31.0
3506,1310446.0,180.0,67.0,801.0,269.0,65.0,838.0,269.0,31.0
3507,1310598.0,180.0,67.0,795.0,269.0,65.0,836.0,269.0,31.0
3474,1301567.0,180.0,67.0,793.0,267.0,65.0,842.0,268.0,30.0
3438,1292079.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,30.0
3437,1291926.0,180.0,67.0,792.0,268.0,65.0,836.0,269.0,30.0
3436,1291774.0,180.0,67.0,792.0,268.0,65.0,836.0,269.0,30.0
3388,1280456.0,180.0,67.0,794.0,269.0,65.0,844.0,266.0,29.0
3389,1280609.0,180.0,67.0,793.0,269.0,65.0,844.0,266.0,29.0
3390,1280761.0,180.0,67.0,794.0,268.0,65.0,844.0,266.0,29.0
3391,1280914.0,180.0,67.0,794.0,269.0,65.0,844.0,266.0,29.0
3392,1281066.0,180.0,67.0,794.0,269.0,65.0,844.0,266.0,29.0
3393,1281219.0,180.0,67.0,794.0,268.0,65.0,844.0,266.0,29.0
3394,1281371.0,180.0,67.0,794.0,269.0,65.0,844.0,266.0,29.0
3395,1281523.0,180.0,67.0,793.0,267.0,65.0,844.0,266.0,29.0
3396,1281676.0,180.0,67.0,794.0,269.0,65.0,844.0,266.0,29.0
3397,1281828.0,180.0,67.0,794.0,268.0,65.0,844.0,266.0,29.0
3398,1281981.0,180.0,67.0,794.0,269.0,65.0,844.0,267.0,29.0
3399,1282133.0,180.0,67.0,794.0,269.0,65.0,844.0,266.0,29.0
3400,1282286.0,180.0,67.0,794.0,269.0,65.0,845.0,267.0,29.0
3401,1282438.0,180.0,67.0,793.0,269.0,65.0,844.0,266.0,29.0
3402,1282591.0,180.0,67.0,794.0,270.0,65.0,844.0,266.0,29.0
3403,1282743.0,180.0,67.0,794.0,270.0,65.0,844.0,266.0,29.0
3404,1282896.0,180.0,67.0,793.0,270.0,65.0,844.0,266.0,29.0
3405,1283048.0,180.0,67.0,794.0,270.0,65.0,845.0,266.0,30.0
3425,1290097.0,180.0,67.0,625.0,299.0,65.0,648.0,321.0,30.0
3426,1290249.0,180.0,67.0,678.0,295.0,65.0,685.0,313.0,30.0
3427,1290402.0,180.0,67.0,747.0,278.0,65.0,789.0,282.0,30.0
3428,1290554.0,180.0,67.0,797.0,269.0,65.0,838.0,270.0,30.0
3429,1290707.0,180.0,67.0,799.0,267.0,65.0,843.0,269.0,30.0
3430,1290859.0,180.0,67.0,792.0,267.0,65.0,836.0,269.0,30.0
3431,1291012.0,180.0,67.0,791.0,267.0,65.0,838.0,269.0,30.0
3432,1291164.0,180.0,67.0,792.0,269.0,65.0,837.0,269.0,30.0
3433,1291317.0,180.0,67.0,791.0,269.0,65.0,836.0,268.0,30.0
3434,1291469.0,180.0,67.0,792.0,267.0,65.0,837.0,268.0,30.0
3435,1291621.0,180.0,67.0,792.0,269.0,65.0,836.0,269.0,30.0
3386,1280151.0,180.0,67.0,794.0,269.0,65.0,844.0,268.0,29.0
2822,1146173.0,180.0,67.0,794.0,271.0,65.0,841.0,268.0,23.0
2821,1146020.0,180.0,67.0,798.0,270.0,65.0,842.0,269.0,23.0
2820,1145868.0,180.0,67.0,800.0,270.0,65.0,843.0,269.0,23.0
2307,1035663.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2308,1035815.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2309,1035968.0,180.0,67.0,793.0,269.0,65.0,836.0,268.0,19.0
2310,1036120.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2311,1036273.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2312,1036425.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2313,1036578.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2314,1036730.0,180.0,67.0,794.0,267.0,65.0,836.0,266.0,19.0
2315,1036882.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2316,1037035.0,180.0,67.0,793.0,269.0,65.0,836.0,268.0,19.0
2317,1037187.0,180.0,67.0,794.0,269.0,65.0,835.0,266.0,19.0
2318,1037340.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2319,1037492.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2306,1035510.0,180.0,67.0,794.0,269.0,65.0,836.0,267.0,19.0
2320,1037645.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2322,1037949.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2323,1038102.0,180.0,67.0,794.0,269.0,65.0,837.0,268.0,19.0
2324,1038254.0,180.0,67.0,794.0,269.0,65.0,836.0,267.0,19.0
2325,1038407.0,180.0,67.0,794.0,267.0,65.0,836.0,268.0,19.0
2326,1038559.0,180.0,67.0,794.0,269.0,65.0,837.0,266.0,19.0
2327,1038712.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2328,1038864.0,180.0,67.0,793.0,269.0,65.0,836.0,268.0,19.0
2329,1039017.0,180.0,67.0,794.0,269.0,65.0,836.0,267.0,19.0
2330,1039169.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2331,1039321.0,180.0,67.0,793.0,269.0,65.0,836.0,268.0,19.0
2332,1039474.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2333,1039626.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2334,1039779.0,180.0,67.0,794.0,269.0,65.0,836.0,267.0,19.0
2321,1037797.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2305,1035358.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2304,1035206.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2303,1035053.0,180.0,67.0,794.0,269.0,65.0,836.0,267.0,19.0
2274,1030632.0,180.0,67.0,794.0,269.0,65.0,837.0,268.0,19.0
2275,1030785.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2276,1030937.0,180.0,67.0,794.0,269.0,65.0,837.0,268.0,19.0
2277,1031090.0,180.0,67.0,794.0,269.0,65.0,835.0,268.0,19.0
2278,1031242.0,180.0,67.0,794.0,269.0,65.0,836.0,267.0,19.0
2279,1031395.0,180.0,67.0,794.0,269.0,65.0,836.0,267.0,19.0
2280,1031547.0,180.0,67.0,793.0,269.0,65.0,836.0,268.0,19.0
2281,1031699.0,180.0,67.0,794.0,269.0,65.0,836.0,267.0,19.0
2282,1031852.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2283,1032004.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2284,1032157.0,180.0,67.0,794.0,269.0,65.0,837.0,268.0,19.0
2285,1032309.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2286,1032462.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2287,1032614.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2288,1032767.0,180.0,67.0,793.0,269.0,65.0,836.0,266.0,19.0
2289,1032919.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2290,1033071.0,180.0,67.0,794.0,269.0,65.0,836.0,267.0,19.0
2291,1033224.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2292,1033376.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2293,1033529.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2294,1033681.0,180.0,67.0,794.0,269.0,65.0,836.0,267.0,19.0
2295,1033834.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2296,1033986.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2297,1034139.0,180.0,67.0,794.0,269.0,65.0,835.0,266.0,19.0
2298,1034291.0,180.0,67.0,793.0,269.0,65.0,836.0,266.0,19.0
2299,1034443.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2300,1034596.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2301,1034748.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2302,1034901.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2335,1039931.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2273,1030480.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2336,1040084.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2338,1040389.0,180.0,67.0,794.0,269.0,65.0,836.0,267.0,19.0
2372,1045572.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2373,1045724.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2374,1045877.0,180.0,67.0,793.0,269.0,65.0,836.0,266.0,19.0
2375,1046029.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2376,1046182.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2377,1046334.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2378,1046487.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2379,1046639.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2380,1046791.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2381,1046944.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2382,1047096.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2383,1047249.0,180.0,67.0,794.0,269.0,65.0,837.0,268.0,19.0
2384,1047401.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2371,1045419.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2385,1047554.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2387,1047859.0,180.0,67.0,794.0,269.0,65.0,837.0,266.0,19.0
2388,1048011.0,180.0,67.0,794.0,267.0,65.0,836.0,266.0,19.0
2389,1048164.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2390,1048316.0,180.0,67.0,795.0,269.0,65.0,836.0,267.0,19.0
2391,1048469.0,180.0,67.0,794.0,269.0,65.0,836.0,267.0,19.0
2392,1048621.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2393,1048774.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2394,1048926.0,180.0,67.0,795.0,269.0,65.0,836.0,266.0,19.0
2395,1049079.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2396,1049231.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2397,1049383.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2398,1049536.0,180.0,67.0,794.0,267.0,65.0,836.0,266.0,19.0
2399,1049688.0,180.0,67.0,794.0,268.0,65.0,836.0,268.0,19.0
2386,1047706.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2370,1045267.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2369,1045114.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2368,1044962.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2339,1040541.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2340,1040693.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2341,1040846.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2342,1040998.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2343,1041151.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2344,1041303.0,180.0,67.0,793.0,269.0,65.0,836.0,268.0,19.0
2345,1041456.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2346,1041608.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2347,1041761.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2348,1041913.0,180.0,67.0,793.0,269.0,65.0,836.0,268.0,19.0
2349,1042065.0,180.0,67.0,794.0,268.0,65.0,836.0,268.0,19.0
2350,1042218.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2351,1042370.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2352,1042523.0,180.0,67.0,794.0,268.0,65.0,836.0,268.0,19.0
2353,1042675.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2354,1042828.0,180.0,67.0,793.0,269.0,65.0,836.0,268.0,19.0
2355,1042980.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2356,1043132.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2357,1043285.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2358,1043437.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2359,1043590.0,180.0,67.0,794.0,267.0,65.0,836.0,268.0,19.0
2360,1043742.0,180.0,67.0,795.0,267.0,65.0,836.0,268.0,19.0
2361,1043895.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2362,1044047.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2363,1044200.0,180.0,67.0,794.0,268.0,65.0,836.0,268.0,19.0
2364,1044352.0,180.0,67.0,792.0,268.0,65.0,836.0,268.0,19.0
2365,1044504.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2366,1044657.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2367,1044809.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2337,1040236.0,180.0,67.0,794.0,269.0,65.0,836.0,268.0,19.0
2400,1049841.0,180.0,67.0,794.0,269.0,65.0,836.0,266.0,19.0
2272,1030328.0,180.0,67.0,794.0,270.0,65.0,836.0,268.0,19.0
2270,1030023.0,180.0,67.0,794.0,270.0,65.0,836.0,267.0,19.0
2137,1001747.0,180.0,67.0,792.0,269.0,65.0,835.0,268.0,18.0
2138,1001899.0,180.0,67.0,793.0,269.0,65.0,836.0,268.0,18.0
2139,1002052.0,180.0,67.0,792.0,269.0,65.0,836.0,268.0,18.0
2140,1002204.0,180.0,67.0,792.0,269.0,65.0,836.0,268.0,18.0
2141,1002357.0,180.0,67.0,792.0,269.0,65.0,836.0,268.0,18.0
2142,1002509.0,180.0,67.0,793.0,269.0,65.0,836.0,268.0,18.0
2143,1002662.0,180.0,67.0,792.0,269.0,65.0,836.0,267.0,18.0
2144,1002814.0,180.0,67.0,792.0,269.0,65.0,836.0,268.0,18.0
2145,1002967.0,180.0,67.0,792.0,269.0,65.0,836.0,268.0,18.0
2146,1003119.0,180.0,67.0,793.0,269.0,65.0,836.0,268.0,18.0
2147,1003271.0,180.0,67.0,792.0,269.0,65.0,836.0,268.0,18.0
2148,1003424.0,180.0,67.0,792.0,269.0,65.0,836.0,266.0,18.0
2149,1003576.0,180.0,67.0,792.0,269.0,65.0,836.0,268.0,18.0
2136,1001595.0,180.0,67.0,793.0,269.0,65.0,836.0,268.0,18.0
2150,1003729.0,180.0,67.0,793.0,268.0,65.0,836.0,268.0,18.0
2152,1004034.0,180.0,67.0,792.0,268.0,65.0,836.0,268.0,18.0
2153,1004186.0,180.0,67.0,792.0,269.0,65.0,836.0,268.0,18.0
2154,1004338.0,180.0,67.0,792.0,268.0,65.0,836.0,267.0,18.0
2155,1004491.0,180.0,67.0,793.0,269.0,65.0,836.0,266.0,18.0
2156,1004643.0,180.0,67.0,792.0,269.0,65.0,836.0,267.0,18.0
2157,1004796.0,180.0,67.0,793.0,269.0,65.0,836.0,267.0,18.0
2158,1004948.0,180.0,67.0,792.0,269.0,65.0,836.0,267.0,18.0
