t1,t2,command,measured,position
224881374,224881374,50,251,987
224890951,224890952,50,251,988
224901217,224901217,50,251,988
224910798,224910798,50,251,988
224920379,224920380,50,251,989
224929954,224929955,50,251,988
224939535,224939536,50,251,986
224949802,224949802,50,251,987
224959384,224959385,50,251,988
224968963,224968963,50,251,988
224978550,224978551,50,251,987
224988130,224988131,50,251,988
224998404,224998405,50,251,988
225007980,225007981,50,251,987
225017565,225017566,50,251,987
225027145,225027145,50,251,988
225036726,225036727,50,251,988
225046995,225046996,50,251,988
225056576,225056577,50,251,986
225066155,225066156,50,251,988
225075737,225075738,50,251,988
225085311,225085312,50,251,988
225095619,225095619,50,253,987
225105194,225105194,50,254,988
225114770,225114771,50,254,988
225124343,225124344,50,255,989
225133915,225133915,50,255,989
225144200,225144200,50,253,988
225153772,225153772,50,252,988
225163345,225163346,50,252,988
225172918,225172918,50,252,987
225182498,225182498,50,252,988
225192781,225192781,50,252,987
225202359,225202359,50,252,987
225211938,225211938,50,252,988
225221521,225221521,50,252,988
225231099,225231100,50,252,986
225241368,225241368,50,252,988
225250945,225250946,50,250,988
225260528,225260528,50,250,988
225270102,225270102,50,249,988
225279685,225279685,50,249,989
225290084,225290085,50,250,988
225299662,225299662,50,249,988
225309233,225309234,50,249,988
225318812,225318812,50,248,989
225328385,225328386,50,248,989
225338662,225338663,50,248,988
225348236,225348237,50,250,988
225357816,225357816,50,250,988
225367392,225367392,50,251,987
225376974,225376974,50,251,988
225387242,225387242,50,251,988
225396822,225396823,50,251,987
225406401,225406401,50,251,988
225415983,225415983,50,249,987
225425563,225425564,50,249,988
225435848,225435849,50,250,988
225445423,225445423,50,251,988
225455002,225455002,50,251,988
225464579,225464579,50,251,987
225474154,225474155,50,251,988
225484498,225484499,50,251,988
225494075,225494076,50,251,989
225503649,225503650,50,251,988
225513221,225513222,50,249,988
225522797,225522798,50,249,987
225533079,225533079,50,250,988
225542657,225542657,50,251,987
225552232,225552232,50,251,988
225561812,225561812,50,251,988
225571390,225571390,50,251,987
225581735,225581735,50,251,987
225591311,225591312,50,251,988
225600891,225600892,50,251,989
225610469,225610469,50,251,987
225620049,225620049,50,251,988
225630383,225630383,50,251,988
225639966,225639967,50,251,988
225649541,225649541,50,251,989
225659118,225659118,50,253,986
225668692,225668693,50,253,989
225678988,225678989,50,252,988
225688565,225688566,50,254,988
225698142,225698142,50,254,987
225707718,225707719,50,253,988
225717294,225717294,50,253,987
225727597,225727598,50,252,988
225737175,225737176,50,252,987
225746750,225746751,50,252,988
225756330,225756331,50,252,988
225765906,225765907,50,252,989
225776174,225776174,50,252,988
225785750,225785751,50,252,988
225795329,225795329,50,252,988
225804904,225804904,50,252,987
225814483,225814484,50,252,988
225824769,225824770,50,252,988
225834344,225834345,50,252,988
225843919,225843919,50,252,989
225853492,225853492,50,250,988
225863065,225863065,50,250,987
225873326,225873327,50,251,988
225882901,225882902,50,251,988
225892477,225892478,50,251,989
225902054,225902054,50,249,988
225911629,225911630,50,249,987
225921890,225921891,50,250,989
225931463,225931463,50,251,989
225941038,225941039,50,251,987
225950612,225950613,50,251,988
225960190,225960190,50,251,988
225970535,225970536,50,249,988
225980109,225980110,50,250,988
225989683,225989684,50,250,987
225999260,225999261,50,251,988
226008834,226008835,50,251,987
226019112,226019113,50,251,989
226028687,226028687,50,251,988
226038264,226038264,50,251,989
226047839,226047840,50,251,988
226057420,226057421,50,251,988
226067734,226067735,50,249,988
226077314,226077315,50,250,987
226086886,226086887,50,250,989
226096467,226096468,50,251,987
226106039,226106040,50,251,987
226116427,226116428,50,251,988
226126003,226126003,50,251,987
226135582,226135583,50,251,988
226145153,226145154,50,253,987
226154728,226154729,50,253,987
226165001,226165001,50,252,987
226174577,226174578,50,254,989
226184152,226184152,50,254,989
226193727,226193727,50,253,989
226203299,226203300,50,253,987
226213566,226213567,50,254,988
226223141,226223141,50,253,987
226232718,226232719,50,253,988
226242294,226242295,50,252,988
226251870,226251870,50,252,988
226262238,226262238,50,252,988
226271811,226271812,50,252,987
226281393,226281394,50,252,988
226290969,226290970,50,254,987
226300552,226300552,50,254,989
226310852,226310853,50,255,989
226320431,226320431,50,253,988
226330005,226330006,50,253,987
226339588,226339588,50,252,987
226349162,226349162,50,252,989
226359456,226359457,50,254,988
226369028,226369028,50,253,989
226378609,226378609,50,253,987
226388185,226388185,50,252,989
226397766,226397767,50,252,988
226408033,226408033,50,252,987
226417615,226417615,50,252,988
226427193,226427194,50,252,989
226436776,226436776,50,252,988
226446353,226446353,50,252,987
226456618,226456618,50,252,989
226466196,226466197,50,250,988
226475780,226475781,50,250,987
226485354,226485355,50,251,988
226494929,226494930,50,251,988
226505227,226505227,50,251,986
226514802,226514803,50,251,989
226524375,226524375,50,251,988
226533947,226533948,50,251,989
226543524,226543525,50,251,988
226553922,226553923,50,251,987
226563495,226563495,50,249,988
226573065,226573066,50,249,986
226582639,226582640,50,250,987
226592215,226592216,50,250,988
226602481,226602481,50,251,988
226612056,226612056,50,251,989
226621632,226621633,50,251,988
226631203,226631204,50,251,987
226640781,226640782,50,251,990
226651130,226651131,50,251,987
226660708,226660708,50,251,988
226670281,226670281,50,251,987
226679854,226679855,50,251,989
226689423,226689423,50,251,987
226699792,226699793,50,251,988
226709361,226709361,50,251,989
226718931,226718932,50,251,987
226728503,226728504,50,251,987
226738078,226738079,51,251,988
226748386,226748387,51,251,987
226757959,226757959,51,251,988
226767530,226767530,51,251,987
226777101,226777102,51,251,987
226786673,226786673,51,251,988
226796945,226796945,51,251,989
226806514,226806514,51,253,987
226816090,226816090,51,253,988
226825664,226825665,51,252,986
226835233,226835234,51,252,987
226845600,226845600,51,254,987
226855167,226855168,51,253,988
226864738,226864739,51,253,986
226874311,226874311,51,254,987
226883878,226883878,51,254,987
226894209,226894209,51,253,987
226903780,226903781,51,254,987
226913347,226913348,51,254,988
226922919,226922920,51,253,988
226932491,226932492,51,253,988
226942853,226942854,51,252,989
226952426,226952427,51,252,987
226961997,226961997,51,252,987
226971569,226971569,51,252,987
226981142,226981142,51,252,989
226991401,226991401,51,252,988
227000978,227000978,51,250,989
227010552,227010553,51,250,987
227020126,227020127,51,249,988
227029698,227029699,51,249,986
227039994,227039995,51,250,988
227049565,227049566,51,249,991
227059141,227059141,51,249,989
227068713,227068713,51,250,988
227078286,227078286,51,250,988
227088647,227088647,51,249,988
227098221,227098222,51,248,988
227107791,227107792,51,248,986
227117365,227117366,51,250,988
227126935,227126935,51,250,987
227137193,227137193,51,249,988
227146760,227146761,51,248,987
227156332,227156333,51,248,988
227165903,227165903,51,248,988
227175476,227175477,51,248,988
227185747,227185747,51,250,987
227195317,227195318,51,251,988
227204886,227204887,51,251,987
227214458,227214458,51,249,989
227224028,227224029,51,249,990
227234286,227234287,51,250,989
227243857,227243858,51,249,988
227253427,227253428,51,249,989
227262999,227262999,51,250,989
227272571,227272572,51,250,988
227282834,227282834,51,251,987
227292408,227292409,51,251,987
227301980,227301980,51,251,987
227311553,227311554,51,251,989
227321129,227321129,51,251,988
227331408,227331408,51,251,987
227340983,227340983,51,251,987
227350557,227350557,51,251,986
227360129,227360130,51,251,988
227369699,227369700,51,251,988
227380007,227380007,51,251,988
227389580,227389580,51,251,988
227399156,227399156,51,251,989
227408726,227408726,51,251,988
227418299,227418300,51,251,987
227428577,227428578,51,251,988
227438152,227438153,51,251,988
227447726,227447726,51,251,988
227457302,227457302,51,251,987
227466870,227466870,51,251,988
227477222,227477222,51,251,987
227486793,227486794,51,251,988
227496367,227496367,51,251,988
227505936,227505937,51,251,987
227515508,227515509,51,251,986
227525797,227525797,51,251,987
227535366,227535366,51,251,987
227544936,227544937,51,251,988
227554509,227554510,51,251,989
227564078,227564079,51,251,987
227574407,227574408,51,251,988
227583977,227583978,51,251,987
227593551,227593552,51,251,989
227603121,227603122,51,251,987
227612694,227612695,51,251,987
227623036,227623036,51,251,989
227632609,227632610,51,249,988
227642183,227642183,51,249,988
227651757,227651758,51,248,987
227661332,227661333,51,248,989
227671609,227671609,51,250,989
227681179,227681180,51,251,988
227690749,227690750,51,251,990
227700323,227700324,51,249,988
227709891,227709891,51,249,988
227720260,227720261,51,250,987
227729817,227729818,51,249,988
227739387,227739387,51,249,986
227748950,227748950,51,250,988
227758519,227758520,51,250,989
227768847,227768847,51,251,986
227778417,227778417,51,249,988
227787981,227787981,51,249,987
227797554,227797554,51,250,987
227807123,227807123,51,250,988
227817434,227817434,51,249,987
227827004,227827004,51,250,987
227836583,227836584,51,250,989
227846153,227846153,51,251,987
227855729,227855729,51,251,988
227866019,227866019,51,249,987
227875597,227875598,51,250,988
227885167,227885168,51,250,988
227894741,227894742,51,251,989
227904311,227904311,51,251,989
227914717,227914718,51,251,986
227924286,227924286,51,251,988
227933855,227933856,51,251,988
227943426,227943427,51,251,988
227952994,227952995,51,251,987
227963377,227963378,51,251,986
227972945,227972946,51,251,988
227982519,227982519,51,251,987
227992090,227992091,51,251,987
228001666,228001666,51,251,988
228011993,228011993,51,251,987
228021567,228021567,51,251,987
228031137,228031137,51,251,987
228040714,228040715,51,251,988
228050283,228050283,51,251,988
228060655,228060655,51,251,987
228070224,228070225,51,251,987
228079798,228079799,51,251,989
228089368,228089368,51,251,988
228098945,228098946,51,251,988
228109289,228109290,51,251,988
228118865,228118866,51,251,988
228128435,228128436,51,251,987
228138010,228138010,51,251,988
228147580,228147581,51,251,987
228157916,228157916,51,251,987
228167484,228167485,51,249,988
228177055,228177056,51,249,987
228186623,228186624,51,250,988
228196198,228196199,51,250,989
228206538,228206539,51,249,988
228216113,228216114,51,250,987
228225684,228225685,51,250,987
228235255,228235255,51,249,988
228244823,228244823,51,249,986
228255172,228255173,51,250,988
228264742,228264743,51,249,989
228274315,228274315,51,249,987
228283887,228283887,51,250,987
228293462,228293462,51,250,988
228303800,228303800,51,251,989
228313371,228313371,51,251,988
228322940,228322941,51,251,988
228332511,228332511,51,249,987
228342083,228342084,51,249,987
228352419,228352420,51,250,988
228361991,228361991,51,251,988
228371563,228371564,51,251,987
228381139,228381140,51,251,988
228390713,228390714,51,251,989
228401032,228401032,51,251,988
228410608,228410609,51,251,988
228420187,228420188,51,251,988
228429761,228429761,51,251,988
228439337,228439338,51,251,988
228449617,228449618,51,251,987
228459192,228459192,51,251,987
228468761,228468762,51,251,988
228478334,228478334,51,251,988
228487903,228487903,51,251,988
228498231,228498232,51,251,988
228507804,228507805,51,251,987
228517377,228517377,51,251,988
228526945,228526946,51,251,987
228536519,228536519,51,251,987
228546847,228546847,51,251,989
228556423,228556424,51,251,989
228565994,228565994,51,251,987
228575571,228575572,51,251,987
228585138,228585138,51,251,988
228595390,228595391,51,251,988
228604948,228604948,51,251,987
228614524,228614525,51,251,990
228624092,228624093,51,251,987
228633664,228633665,51,251,987
228643919,228643920,51,251,987
228653486,228653487,51,251,989
228663053,228663053,51,251,988
228672623,228672624,51,251,989
228682195,228682197,52,251,988
228692469,228692469,52,251,986
228702045,228702046,52,251,988
228711620,228711621,52,251,988
228721195,228721196,52,251,989
228730766,228730766,52,251,988
228741082,228741082,52,251,987
228750652,228750652,52,251,986
228760221,228760222,52,251,988
228769790,228769791,52,249,988
228779362,228779362,52,249,987
228789703,228789704,52,248,987
228799276,228799276,52,248,987
228808849,228808849,52,248,987
228818424,228818424,52,248,985
228827994,228827995,52,248,984
228838394,228838395,52,248,983
228847962,228847963,52,248,984
228857542,228857543,52,248,985
228867113,228867114,52,248,985
228876689,228876690,52,248,984
228886949,228886949,52,248,985
228896524,228896525,52,248,984
228906094,228906094,52,248,986
228915670,228915671,52,248,982
228925239,228925239,52,248,985
228935641,228935642,52,250,983
228945206,228945207,52,251,985
228954775,228954776,52,251,983
228964343,228964343,52,251,980
228973908,228973909,52,251,978
228984265,228984266,52,251,979
228993833,228993834,52,251,976
229003404,229003404,52,251,975
229012974,229012975,52,251,974
229022546,229022547,52,251,974
229032803,229032803,52,251,971
229042376,229042376,52,251,972
229051947,229051947,52,251,971
229061523,229061524,52,251,973
229071096,229071097,52,251,973
229081470,229081470,52,251,973
229091041,229091042,52,251,971
229100620,229100620,52,251,972
229110190,229110191,52,251,972
229119764,229119764,52,251,972
229130075,229130075,52,251,972
229139650,229139651,52,251,973
229149219,229149219,52,251,971
229158794,229158794,52,251,973
229168365,229168366,52,251,973
229178693,229178694,52,253,972
229188266,229188266,52,252,972
229197844,229197844,52,252,972
229207418,229207418,52,252,974
229216994,229216994,52,252,973
229227286,229227286,52,252,972
229236865,229236866,52,252,973
229246442,229246443,52,252,973
229256021,229256021,52,252,972
229265595,229265595,52,252,973
229275943,229275943,52,252,972
229285514,229285515,52,252,971
229295087,229295087,52,252,972
229304658,229304659,52,252,972
229314230,229314231,52,252,973
229324568,229324568,52,252,972
229334132,229334133,52,252,972
229343699,229343699,52,252,971
229353267,229353268,52,252,971
229362836,229362837,52,252,973
229373139,229373139,52,252,973
229382709,229382710,52,252,972
229392279,229392280,52,252,972
229401849,229401849,52,250,972
229411422,229411422,52,250,972
229421698,229421699,52,251,973
229431269,229431269,52,251,974
229440844,229440844,52,251,972
229450418,229450418,52,249,973
229459992,229459993,52,249,971
229470264,229470265,52,250,972
229479835,229479835,52,249,972
229489407,229489407,52,249,973
229498984,229498984,52,248,973
229508556,229508557,52,248,972
229518931,229518932,52,250,971
229528499,229528499,52,249,972
229538068,229538068,52,249,972
229547635,229547636,52,250,971
229557207,229557208,52,250,972
229567617,229567618,52,251,972
229577190,229577190,52,251,972
229586762,229586763,52,251,973
229596339,229596340,52,251,972
229605908,229605909,52,251,972
229616167,229616167,52,251,970
229625736,229625737,52,251,972
229635304,229635304,52,251,972
229644868,229644869,52,251,972
229654435,229654435,52,251,972
229664686,229664686,52,251,972
229674242,229674243,52,251,974
229683808,229683809,52,251,971
229693375,229693375,52,251,973
229702937,229702938,52,251,973
229713274,229713274,52,251,972
229722842,229722843,52,251,973
229732406,229732407,52,251,974
229741968,229741969,52,251,972
229751531,229751531,52,251,973
229761909,229761909,52,253,973
229771475,229771475,52,252,972
229781039,229781040,52,252,972
229790600,229790600,52,252,972
229800165,229800166,52,252,972
229810552,229810553,52,252,972
229820117,229820117,52,252,973
229829674,229829674,52,252,971
229839231,229839232,52,252,970
229848795,229848795,52,252,973
229859051,229859052,52,252,971
229868612,229868613,52,252,973
229878181,229878181,52,252,973
229887747,229887747,52,252,973
229897313,229897314,52,252,972
229907692,229907692,52,250,973
229917258,229917259,52,251,973
229926819,229926819,52,251,973
229936391,229936392,52,249,974
229945954,229945955,52,249,971
229956205,229956206,52,248,973
229965765,229965766,52,248,972
229975329,229975329,52,248,972
229984888,229984889,52,250,974
229994447,229994447,52,250,972
230004690,230004690,52,251,972
230014254,230014255,52,251,971
230023814,230023815,52,251,973
230033377,230033377,52,249,972
230042938,230042939,52,249,971
230053189,230053189,52,250,975
230062752,230062753,52,249,974
230072315,230072316,52,249,972
230081879,230081880,52,250,973
230091444,230091445,52,250,972
230101699,230101700,52,249,972
230111259,230111259,52,250,972
230120825,230120826,52,250,972
230130390,230130390,52,251,973
230139956,230139956,52,251,971
230150350,230150350,52,251,973
230159913,230159914,52,251,973
230169475,230169475,52,251,972
230179040,230179041,52,251,973
230188601,230188602,52,251,973
230198965,230198966,52,251,972
230208527,230208527,52,251,971
230218093,230218093,52,251,973
230227656,230227657,52,251,972
230237218,230237219,52,251,973
230247486,230247486,52,251,973
230257050,230257051,52,251,974
230266614,230266614,52,251,973
230276181,230276182,52,251,973
230285744,230285745,52,251,973
230296015,230296016,52,251,972
230305577,230305577,52,251,973
230315134,230315134,52,251,973
230324697,230324697,52,251,972
230334256,230334257,52,251,973
230344625,230344625,52,251,972
230354185,230354186,52,251,972
230363746,230363747,52,251,973
230373316,230373316,52,251,972
230382881,230382881,52,251,973
230393231,230393232,52,251,968
230402790,230402791,52,251,972
230412354,230412354,52,251,972
230421920,230421921,52,253,973
230431486,230431486,52,253,972
230441865,230441865,52,252,973
230451430,230451431,52,252,972
230460998,230460998,52,252,972
230470560,230470561,52,252,972
230480124,230480125,52,252,973
230490468,230490468,52,252,972
230500033,230500034,52,252,974
230509592,230509593,52,252,973
230519153,230519154,52,250,972
230528712,230528712,52,250,972
230539034,230539035,52,249,972
230548593,230548593,52,250,971
230558151,230558152,52,250,972
230567708,230567708,52,251,973
230577270,230577270,52,251,972
230587538,230587539,52,251,971
230597099,230597100,52,249,972
230606660,230606660,52,249,972
230616222,230616223,52,248,973
230625783,230625785,53,248,972
230636050,230636050,53,248,972
230645608,230645609,53,248,972
230655167,230655167,53,248,974
230664727,230664727,53,248,971
230674289,230674289,53,248,972
230684666,230684667,53,248,972
230694219,230694220,53,248,972
230703780,230703781,53,248,971
230713336,230713337,53,248,972
230722894,230722894,53,248,970
230733227,230733228,53,250,973
230742783,230742783,53,251,972
230752341,230752342,53,251,972
230761899,230761900,53,251,972
230771460,230771461,53,251,972
230781853,230781854,53,251,972
230791413,230791413,53,251,973
230800968,230800969,53,251,971
230810524,230810524,53,251,972
230820086,230820086,53,251,972
230830458,230830459,53,251,972
230840016,230840017,53,251,972
230849569,230849569,53,251,972
230859124,230859124,53,251,971
230868681,230868681,53,251,973
230879016,230879017,53,251,971
230888566,230888567,53,251,972
230898121,230898122,53,251,971
230907677,230907677,53,251,973
230917240,230917241,53,251,973
230927562,230927563,53,251,972
230937122,230937122,53,251,971
230946673,230946673,53,251,971
230956234,230956234,53,251,971
230965783,230965784,53,251,968
230976165,230976166,53,251,967
230985726,230985727,53,251,965
230995287,230995287,53,251,962
231004849,231004850,53,251,965
231014416,231014416,53,251,963
231024740,231024740,53,251,966
231034306,231034307,53,251,965
231043869,231043870,53,251,965
231053438,231053439,53,251,964
231063004,231063004,53,251,965
231073397,231073398,53,251,964
231082956,231082956,53,251,964
231092521,231092522,53,251,965
231102087,231102088,53,251,965
231111651,231111651,53,251,965
231121898,231121899,53,249,964
231131459,231131460,53,248,965
231141030,231141030,53,248,966
231150593,231150594,53,250,965
231160159,231160159,53,250,965
231170507,231170508,53,249,964
231180067,231180068,53,248,964
231189630,231189631,53,248,963
231199197,231199198,53,250,965
231208754,231208754,53,250,964
231219000,231219001,53,251,964
231228557,231228557,53,251,964
231238118,231238118,53,251,963
231247678,231247679,53,249,965
231257239,231257239,53,249,964
231267594,231267595,53,250,966
231277156,231277157,53,251,965
231286713,231286713,53,251,964
231296271,231296271,53,251,965
231305829,231305829,53,251,964
231316202,231316202,53,251,965
231325760,231325760,53,251,966
231335320,231335320,53,251,966
231344876,231344877,53,251,963
231354434,231354434,53,251,965
231364803,231364804,53,251,964
231374361,231374362,53,251,962
231383913,231383914,53,251,965
231393466,231393467,53,251,964
231403018,231403019,53,251,965
231413346,231413347,53,251,965
231422910,231422910,53,251,964
231432476,231432477,53,251,964
231442038,231442038,53,251,965
231451596,231451597,53,251,965
231461986,231461987,53,251,965
231471543,231471544,53,251,964
231481097,231481097,53,251,963
231490648,231490648,53,251,966
231500202,231500203,53,251,963
231510453,231510454,53,251,965
231520010,231520010,53,253,964
231529564,231529564,53,253,964
231539120,231539121,53,252,966
231548674,231548674,53,252,963
231559050,231559050,53,252,965
231568606,231568607,53,252,964
231578169,231578170,53,252,964
231587724,231587725,53,252,963
231597286,231597287,53,252,963
231607551,231607551,53,252,966
231617105,231617105,53,252,965
231626656,231626656,53,252,966
231636215,231636215,53,252,964
231645769,231645769,53,252,964
231656124,231656124,53,252,963
231665679,231665680,53,252,965
231675232,231675232,53,252,966
231684785,231684786,53,252,964
231694338,231694339,53,252,965
231704657,231704657,53,252,964
231714204,231714205,53,250,965
231723761,231723761,53,250,964
231733310,231733311,53,249,964
231742864,231742864,53,249,965
231753189,231753190,53,248,965
231762741,231762742,53,248,964
231772296,231772297,53,248,965
231781858,231781858,53,248,965
231791411,231791411,53,248,964
231801743,231801743,53,250,963
231811296,231811296,53,251,964
231820854,231820855,53,251,964
231830409,231830409,53,251,965
231839968,231839968,53,251,964
231850272,231850272,53,251,963
231859826,231859827,53,251,964
231869384,231869384,53,251,964
231878939,231878939,53,251,964
231888494,231888494,53,251,965
231898797,231898798,53,251,965
231908359,231908359,53,251,965
231917920,231917921,53,251,964
231927478,231927478,53,251,964
231937035,231937035,53,251,963
231947339,231947340,53,251,965
231956896,231956897,53,251,964
231966449,231966449,53,251,964
231976004,231976005,53,251,964
231985560,231985561,53,251,966
231995829,231995829,53,251,964
232005384,232005384,53,251,964
232014937,232014938,53,251,965
232024493,232024493,53,251,964
232034044,232034044,53,251,966
232044285,232044285,53,251,965
232053830,232053831,53,251,964
232063377,232063377,53,251,963
232072925,232072926,53,251,963
232082478,232082478,53,251,965
232092820,232092821,53,251,965
232102378,232102379,53,251,965
232111926,232111927,53,251,964
232121483,232121483,53,251,965
232131036,232131036,53,251,964
232141384,232141385,53,251,965
232150935,232150936,53,251,964
232160491,232160491,53,251,965
232170042,232170042,53,251,965
232179601,232179602,53,251,965
232189879,232189880,53,251,963
232199433,232199434,53,251,966
232208981,232208982,53,251,965
232218536,232218537,53,251,964
232228086,232228087,53,251,963
232238417,232238417,53,249,964
232247964,232247965,53,248,966
232257521,232257521,53,248,964
232267074,232267074,53,250,966
232276631,232276632,53,250,964
232286874,232286875,53,249,966
232296431,232296432,53,250,964
232305983,232305984,53,250,965
232315540,232315540,53,249,962
232325100,232325100,53,249,964
232335412,232335413,53,250,965
232344966,232344967,53,249,964
232354531,232354532,53,249,965
232364091,232364091,53,250,965
232373650,232373650,53,250,964
232383964,232383965,53,251,964
232393511,232393512,53,249,963
232403062,232403063,53,249,964
232412612,232412613,53,250,965
232422168,232422169,53,250,966
232432429,232432430,53,251,962
232441981,232441982,53,251,963
232451544,232451545,53,251,965
232461108,232461109,53,251,964
232470668,232470669,53,251,963
232480921,232480921,53,251,964
232490476,232490476,53,251,964
232500034,232500034,53,251,964
232509588,232509588,53,251,964
232519147,232519147,53,251,964
232529463,232529463,53,251,967
232539017,232539018,53,251,963
232548568,232548568,53,251,964
232558123,232558124,53,251,965
232567674,232567675,54,251,963
232578063,232578064,54,251,965
232587615,232587615,54,251,964
232597171,232597171,54,251,964
232606722,232606722,54,253,963
232616277,232616278,54,253,964
232626611,232626611,54,252,964
232636173,232636173,54,252,965
232645722,232645723,54,252,964
232655272,232655273,54,252,965
232664821,232664822,54,252,964
232675175,232675175,54,252,962
232684729,232684730,54,252,964
232694278,232694279,54,252,964
232703829,232703829,54,252,964
232713382,232713382,54,252,964
232723627,232723627,54,252,963
232733182,232733182,54,252,964
232742742,232742742,54,252,965
232752291,232752292,54,252,965
232761846,232761847,54,252,964
232772157,232772158,54,252,962
232781709,232781710,54,252,963
232791256,232791256,54,252,962
232800808,232800809,54,252,959
232810360,232810361,54,252,954
232820658,232820659,54,250,955
232830202,232830203,54,251,953
232839755,232839756,54,251,951
232849306,232849307,54,249,951
232858860,232858861,54,249,950
232869241,232869242,54,248,949
232878793,232878793,54,250,949
232888341,232888341,54,250,949
232897891,232897892,54,251,949
232907439,232907439,54,251,950
232917730,232917730,54,249,950
232927273,232927273,54,250,947
232936823,232936824,54,250,949
232946370,232946371,54,251,950
232955918,232955919,54,251,948
232966154,232966155,54,251,949
232975706,232975706,54,251,949
232985253,232985253,54,251,950
232994800,232994800,54,251,951
233004346,233004346,54,251,949
233014722,233014723,54,251,948
233024266,233024267,54,251,949
233033813,233033814,54,251,949
233043361,233043361,54,251,950
233052908,233052908,54,251,948
233063201,233063201,54,251,951
233072746,233072746,54,251,950
233082298,233082298,54,251,948
233091846,233091846,54,251,951
233101398,233101398,54,251,949
233111636,233111637,54,251,947
233121186,233121186,54,251,950
233130731,233130731,54,251,950
233140280,233140280,54,251,950
233149829,233149830,54,251,950
233160112,233160113,54,251,948
233169661,233169662,54,251,950
233179210,233179210,54,251,950
233188757,233188757,54,251,949
233198309,233198310,54,251,950
233208550,233208551,54,251,949
233218098,233218099,54,251,948
233227645,233227646,54,251,950
233237197,233237197,54,251,951
233246747,233246748,54,251,949
233256991,233256991,54,251,950
233266540,233266541,54,249,949
233276093,233276093,54,249,950
233285643,233285643,54,250,952
233295191,233295191,54,250,949
233305434,233305435,54,249,950
233314978,233314978,54,248,951
233324522,233324523,54,248,949
233334070,233334071,54,248,949
233343617,233343617,54,248,951
233353867,233353868,54,248,949
233363411,233363412,54,250,951
233372952,233372953,54,250,949
233382501,233382501,54,249,950
233392042,233392042,54,249,949
233402307,233402307,54,248,950
233411848,233411849,54,248,950
233421397,233421398,54,248,949
233430939,233430939,54,250,949
233440488,233440488,54,250,951
233450735,233450736,54,251,951
233460284,233460284,54,249,949
233469828,233469828,54,249,950
233479377,233479377,54,248,950
233488925,233488926,54,248,949
233499269,233499270,54,248,949
233508809,233508810,54,248,949
233518360,233518360,54,248,950
233527903,233527904,54,248,950
233537455,233537456,54,248,948
233547723,233547724,54,248,951
233557271,233557272,54,250,948
233566817,233566818,54,250,950
233576365,233576366,54,251,949
233585908,233585909,54,251,949
233596276,233596276,54,251,950
233605820,233605821,54,251,950
233615367,233615368,54,251,950
233624909,233624909,54,251,949
233634455,233634456,54,251,950
233644724,233644725,54,251,950
233654269,233654270,54,251,947
233663810,233663811,54,251,948
233673358,233673358,54,251,951
233682905,233682905,54,251,949
233693221,233693221,54,251,949
233702764,233702764,54,251,951
233712313,233712313,54,251,949
233721861,233721862,54,251,949
233731406,233731407,54,251,949
233741647,233741648,54,251,951
233751192,233751193,54,251,950
233760740,233760740,54,251,950
233770289,233770290,54,251,948
233779837,233779838,54,251,950
233790079,233790080,54,251,949
233799628,233799629,54,251,950
233809171,233809171,54,251,949
233818717,233818717,54,251,950
233828260,233828261,54,251,950
233838624,233838624,54,251,950
233848164,233848164,54,251,950
233857710,233857710,54,251,951
233867256,233867257,54,249,949
233876803,233876804,54,249,950
233887036,233887036,54,248,949
233896585,233896585,54,248,950
233906130,233906131,54,248,950
233915676,233915676,54,250,950
233925216,233925216,54,250,950
233935524,233935524,54,251,950
233945062,233945062,54,251,949
233954605,233954605,54,251,946
233964146,233964146,54,251,949
233973684,233973684,54,251,950
233983955,233983955,54,251,950
233993492,233993493,54,251,949
234003031,234003031,54,251,949
234012575,234012575,54,251,949
234022120,234022121,54,251,949
234032440,234032440,54,251,949
234041981,234041982,54,251,951
234051522,234051523,54,251,950
234061069,234061069,54,253,949
234070611,234070612,54,253,950
234080861,234080861,54,252,949
234090398,234090399,54,252,949
234099936,234099937,54,252,949
234109473,234109474,54,252,949
234119014,234119014,54,252,951
234129272,234129273,54,252,951
234138810,234138811,54,252,950
234148344,234148345,54,252,949
234157880,234157880,54,252,950
234167414,234167414,54,252,950
234177762,234177762,54,254,950
234187294,234187294,54,253,950
234196828,234196828,54,253,948
234206365,234206366,54,254,950
234215904,234215904,54,254,950
234226252,234226253,54,255,949
234235789,234235789,54,253,949
234245324,234245325,54,253,949
234254861,234254861,54,254,949
234264396,234264396,54,254,950
234274613,234274613,54,255,950
234284143,234284144,54,253,949
234293671,234293672,54,253,950
234303204,234303204,54,252,949
234312737,234312738,54,252,950
234322966,234322966,54,252,950
234332497,234332498,54,252,950
234342025,234342026,54,252,949
234351557,234351557,54,252,951
234361086,234361087,54,252,950
234371410,234371410,54,252,951
234380937,234380938,54,252,947
234390457,234390457,54,252,949
234399978,234399979,54,252,948
234409499,234409500,54,252,951
234419714,234419715,54,252,948
234429236,234429237,54,250,950
234438766,234438766,54,250,948
234448288,234448289,54,251,949
234457817,234457817,54,251,950
234468114,234468115,54,251,949
234477634,234477634,54,251,949
234487156,234487156,54,251,949
234496678,234496678,54,251,949
234506205,234506206,55,251,950
234516436,234516437,55,251,949
234525955,234525955,55,251,948
234535473,234535474,55,251,948
234544989,234544989,55,251,948
234554507,234554507,55,251,950
234564715,234564715,55,251,951
234574231,234574232,55,251,950
