t1,t2,command,measured,position
259760597,259760598,57,305,929
259770268,259770269,57,306,928
259779940,259779940,57,306,930
259790338,259790339,57,305,928
259800009,259800010,57,304,928
259809675,259809675,57,304,928
259819350,259819351,57,304,929
259829016,259829017,57,304,927
259839364,259839365,57,304,928
259849029,259849030,57,304,929
259858698,259858699,57,304,929
259868367,259868368,57,304,930
259878038,259878039,57,304,930
259888379,259888379,57,304,928
259898049,259898049,57,302,928
259907717,259907717,57,302,929
259917389,259917390,57,303,929
259927060,259927061,58,303,928
259937801,259937801,58,303,929
259947469,259947469,58,303,929
259957148,259957148,58,303,928
259966820,259966820,58,303,929
259976495,259976496,58,303,929
259986622,259986623,58,303,930
259996297,259996298,58,303,928
260005968,260005968,58,303,929
260015641,260015641,58,303,929
260025307,260025307,58,302,928
260034977,260034978,58,302,930
260044643,260044643,58,303,929
260054316,260054316,58,303,928
260064702,260064702,58,303,926
260074370,260074370,58,303,929
260084037,260084037,58,303,929
260093699,260093700,58,303,929
260103368,260103369,58,303,928
260113726,260113727,58,305,929
260123393,260123393,58,304,930
260133063,260133063,58,304,928
260142733,260142733,58,304,929
260152405,260152405,58,304,928
260163158,260163158,58,304,929
260172831,260172831,58,304,928
260182502,260182503,58,304,929
260192175,260192176,58,305,929
260201878,260201879,58,306,928
260211886,260211887,58,306,927
260221560,260221560,58,306,924
260231231,260231231,58,306,924
260240904,260240905,58,306,923
260250567,260250568,58,307,920
260260239,260260240,58,307,920
260269908,260269908,58,308,918
260279581,260279582,58,308,915
260289975,260289976,58,308,915
260299645,260299646,58,308,915
260309313,260309314,58,308,914
260318981,260318982,58,308,915
260328648,260328648,58,308,915
260339414,260339414,58,308,914
260349083,260349084,58,308,915
260358753,260358754,58,308,915
260368424,260368424,58,307,915
260378099,260378100,58,307,915
260388295,260388296,58,307,914
260397968,260397968,58,308,917
260407636,260407637,58,308,915
260417313,260417313,58,307,916
260426980,260426981,58,307,915
260436652,260436653,58,307,916
260446321,260446322,58,307,914
260455996,260455997,58,307,914
260466490,260466490,58,307,914
260476167,260476167,58,307,916
260485834,260485834,58,307,916
260495505,260495505,58,307,914
260505173,260505173,58,307,914
260515501,260515502,58,308,914
260525171,260525171,58,308,916
260534840,260534841,58,308,915
260544509,260544510,58,307,914
260554179,260554180,58,307,915
260564503,260564503,58,308,915
260574174,260574175,58,308,916
260583839,260583840,58,308,915
260593506,260593506,58,308,915
260603175,260603175,58,308,916
260613568,260613569,58,308,915
260623236,260623237,58,308,915
260632905,260632905,58,308,914
260642574,260642575,58,308,917
260652245,260652246,58,308,916
260662598,260662599,58,308,915
260672270,260672270,58,308,915
260681941,260681941,58,308,916
260691609,260691609,58,308,915
260701278,260701279,58,308,915
260711602,260711602,58,308,915
260721275,260721276,58,308,915
260730946,260730947,58,308,915
260740618,260740619,58,308,915
260750288,260750288,58,308,915
260760615,260760616,58,308,915
260770285,260770285,58,308,915
260779955,260779956,58,308,913
260789623,260789624,58,308,914
260799295,260799296,58,308,913
260809693,260809694,58,308,917
260819368,260819369,58,308,916
260829038,260829038,58,308,916
260838705,260838706,58,308,916
260848373,260848374,58,308,914
260858808,260858809,58,308,915
260868474,260868475,58,308,914
260878149,260878149,58,308,915
260887816,260887816,58,308,916
260897486,260897486,58,308,915
260907814,260907815,58,308,915
260917484,260917485,58,308,915
260927152,260927153,58,308,915
260936822,260936822,58,308,914
260946491,260946491,58,308,913
260956907,260956907,58,308,915
260966576,260966576,58,308,915
260976250,260976251,58,308,915
260985917,260985918,58,307,916
260995588,260995589,58,307,915
261006350,261006351,58,307,914
261016023,261016024,58,307,916
261025691,261025692,58,307,915
261035361,261035362,58,308,915
261045028,261045029,58,307,916
261055306,261055307,58,307,915
261064975,261064975,58,307,914
261074641,261074642,58,307,916
261084313,261084313,58,307,915
261093979,261093979,58,307,915
261103645,261103645,58,307,915
261113311,261113311,58,307,917
261122982,261122982,58,307,915
261133421,261133421,58,307,915
261143090,261143090,58,307,915
261152757,261152757,58,307,915
261162429,261162430,58,307,915
261172103,261172104,58,307,915
261182860,261182861,58,307,918
261192532,261192532,58,307,910
261202204,261202205,58,307,914
261211874,261211874,58,307,915
261221546,261221546,58,308,917
261231731,261231732,58,308,917
261241407,261241408,58,308,915
261251075,261251075,58,308,915
261260744,261260745,58,307,916
261270412,261270412,58,308,917
261280080,261280081,58,308,916
261289746,261289747,58,308,914
261299417,261299418,58,308,914
261309849,261309850,58,308,915
261319520,261319521,58,308,914
261329190,261329191,58,308,915
261338861,261338862,58,308,916
261348526,261348526,58,308,915
261358849,261358850,58,308,916
261368517,261368518,58,308,916
261378187,261378188,58,308,915
261387853,261387854,58,308,915
261397524,261397525,58,308,915
261407848,261407849,58,308,914
261417519,261417520,58,308,914
261427186,261427186,58,308,915
261436857,261436858,58,308,915
261446525,261446526,58,308,914
261456900,261456900,58,308,915
261466567,261466568,58,307,915
261476239,261476239,58,307,916
261485905,261485906,58,308,915
261495571,261495571,58,308,915
261505926,261505926,58,307,914
261515593,261515594,58,308,913
261525259,261525260,58,308,915
261534924,261534925,58,307,913
261544589,261544589,58,307,915
261554921,261554921,58,307,916
261564586,261564586,58,308,916
261574255,261574255,58,308,916
261583922,261583923,58,307,915
261593591,261593591,58,307,915
261603918,261603919,58,307,914
261613584,261613584,58,307,915
261623255,261623255,58,307,915
261632925,261632926,58,307,914
261642595,261642595,58,307,917
261652927,261652927,58,307,914
261662599,261662600,58,307,914
261672269,261672269,58,307,914
261681936,261681936,58,307,915
261691606,261691606,58,307,916
261702392,261702393,58,307,915
261712062,261712062,58,307,914
261721733,261721734,58,307,916
261731399,261731400,58,307,913
261741099,261741100,58,307,917
261751296,261751297,58,307,914
261760967,261760968,58,307,915
261770636,261770637,58,307,917
261780310,261780311,58,308,915
261789978,261789978,58,307,916
261799648,261799648,58,307,914
261809314,261809315,58,308,915
261818983,261818984,58,308,915
261829419,261829419,58,308,915
261839091,261839091,58,308,915
261848756,261848757,58,308,914
261858428,261858429,58,308,914
261868097,261868098,58,308,916
261878452,261878453,58,308,914
261888118,261888119,59,308,916
261897785,261897785,59,308,916
261907448,261907449,59,308,916
261917120,261917121,59,308,915
261927517,261927517,59,308,915
261937189,261937190,59,308,915
261946854,261946855,59,308,916
261956524,261956524,59,308,918
261966193,261966193,59,308,915
261976978,261976979,59,308,915
261986647,261986647,59,308,915
261996318,261996319,59,308,915
262005984,262005985,59,308,915
262015657,262015657,59,308,914
262025958,262025958,59,308,915
262035625,262035626,59,308,916
262045294,262045294,59,308,914
262054962,262054962,59,308,915
262064652,262064653,59,307,913
262074320,262074320,59,307,915
262083984,262083985,59,307,914
262093651,262093651,59,307,915
262103319,262103320,59,307,915
262112985,262112986,59,308,915
262122652,262122653,59,308,915
262132320,262132321,59,307,914
262141989,262141989,59,307,910
262152344,262152344,59,307,915
262162013,262162014,59,307,915
262171682,262171683,59,307,915
262181360,262181360,59,307,913
262191030,262191031,59,307,914
262201754,262201754,59,307,912
262211427,262211428,59,308,911
262221101,262221102,59,308,910
262230768,262230768,59,308,910
262240439,262240439,59,308,909
262250572,262250573,59,308,907
262260241,262260242,59,310,906
262269906,262269907,59,310,906
262279577,262279577,59,311,906
262289245,262289245,59,311,907
262298911,262298911,59,311,906
262308575,262308575,59,311,907
262318248,262318248,59,311,907
262328696,262328696,59,311,907
262338366,262338366,59,311,908
262348034,262348035,59,311,907
262357706,262357707,59,311,905
262367378,262367379,59,311,907
262378155,262378156,59,311,907
262387826,262387826,59,311,908
262397493,262397494,59,311,908
262407160,262407160,59,311,907
262416848,262416848,59,311,906
262427034,262427035,59,311,907
262436707,262436707,59,311,908
262446379,262446379,59,311,906
262456053,262456054,59,310,906
262465720,262465721,59,311,907
262475391,262475392,59,311,907
262485059,262485060,59,311,907
262494726,262494726,59,311,907
262505130,262505130,59,310,907
262514795,262514795,59,309,907
262524459,262524459,59,309,907
262534127,262534128,59,309,908
262543789,262543789,59,309,906
262554204,262554204,59,309,905
262563867,262563868,59,309,907
262573533,262573534,59,309,907
262583200,262583200,59,309,907
262592870,262592870,59,309,907
262603233,262603233,59,309,907
262612901,262612902,59,309,906
262622572,262622572,59,309,906
262632240,262632240,59,310,910
262641907,262641908,59,310,907
262652233,262652234,59,309,906
262661900,262661900,59,309,905
262671566,262671567,59,309,906
262681237,262681237,59,309,907
262690906,262690906,59,309,905
262701232,262701232,59,309,906
262710896,262710896,59,309,905
262720566,262720566,59,309,908
262730235,262730236,59,309,908
262739905,262739905,59,309,906
262750230,262750231,59,309,909
262759899,262759900,59,309,906
262769568,262769568,59,309,908
262779243,262779244,59,309,907
262788906,262788907,59,309,906
262799234,262799234,59,309,908
262808899,262808899,59,309,906
262818568,262818568,59,309,907
262828238,262828239,59,309,907
262837906,262837907,59,309,907
262848268,262848269,59,310,906
262857939,262857940,59,309,907
262867606,262867607,59,309,906
262877281,262877282,59,309,907
262886947,262886948,59,309,907
262897290,262897291,59,310,906
262906952,262906953,59,311,905
262916621,262916621,59,311,907
262926287,262926287,59,310,907
262935955,262935956,59,310,907
262946279,262946279,59,311,906
262955952,262955952,59,310,906
262965619,262965620,59,310,908
262975292,262975292,59,311,905
262984960,262984960,59,311,905
262995322,262995323,59,311,906
263004993,263004994,59,310,906
263014661,263014661,59,310,906
263024331,263024331,59,311,904
263033999,263034000,59,311,907
263044625,263044625,59,311,907
263054295,263054295,59,311,907
263063961,263063961,59,311,908
263073628,263073629,59,311,906
263083292,263083293,59,311,907
263093768,263093768,59,311,907
263103432,263103432,59,311,908
263113098,263113098,59,311,907
263122768,263122768,59,311,907
263132449,263132450,59,311,907
263142118,263142119,59,311,906
263151783,263151783,59,311,908
263161455,263161456,59,311,906
263171886,263171887,59,311,907
263181561,263181562,59,311,907
263191232,263191233,59,311,906
263200905,263200905,59,310,907
263210573,263210573,59,310,907
263220905,263220906,59,309,906
263230571,263230572,59,309,906
263240240,263240241,59,309,907
263249906,263249906,59,309,907
263259576,263259576,59,309,907
263269937,263269938,59,309,906
263279613,263279613,59,310,907
263289279,263289280,59,310,907
263298950,263298951,59,309,907
263308614,263308615,59,309,907
263318944,263318945,59,309,907
263328611,263328611,59,309,907
263338285,263338285,59,309,906
263347949,263347950,59,310,904
263357622,263357622,59,310,907
263367969,263367969,59,309,906
263377640,263377640,59,309,907
263387308,263387309,59,309,906
263396979,263396979,59,309,905
263406647,263406647,59,309,907
263417400,263417401,59,309,906
263427073,263427073,59,309,907
263436743,263436743,59,309,907
263446412,263446412,59,310,907
263456086,263456087,59,311,905
263466222,263466223,59,311,907
263475898,263475899,59,311,907
263485562,263485562,59,311,906
263495234,263495234,59,311,907
263504904,263504905,59,311,907
263514574,263514575,59,311,908
263524241,263524241,59,311,907
263533908,263533909,59,311,906
263544314,263544315,59,311,905
263553986,263553987,59,311,905
263563653,263563654,59,311,906
263573323,263573323,59,311,907
263582996,263582997,59,311,906
263593675,263593676,59,311,906
263603348,263603349,59,311,906
263613017,263613018,59,311,905
263622687,263622687,59,311,908
263632378,263632379,59,311,907
263642577,263642577,59,311,906
263652248,263652248,59,311,906
263661918,263661918,59,311,907
263671588,263671588,59,311,907
263681265,263681266,59,311,906
263690934,263690935,59,311,905
263700608,263700608,59,311,907
263710275,263710275,59,311,907
263720629,263720629,59,310,907
263730299,263730300,59,309,906
263739971,263739971,59,309,907
263749638,263749639,59,309,908
263759312,263759313,59,309,907
263770041,263770042,59,309,908
263779712,263779713,59,309,907
263789383,263789383,59,309,907
263799059,263799060,59,309,908
263808727,263808728,59,309,907
263818939,263818940,59,309,906
263828607,263828608,59,309,907
263838280,263838280,59,309,906
263847947,263847948,60,309,906
263857621,263857621,60,309,907
263867288,263867288,60,309,907
263876958,263876958,60,310,906
263886624,263886625,60,310,908
263897012,263897013,60,311,907
263906680,263906680,60,311,907
263916355,263916355,60,311,907
263926023,263926023,60,311,909
263935692,263935693,60,311,906
263946319,263946320,60,311,909
263955991,263955992,60,311,906
263965657,263965658,60,311,907
263975330,263975330,60,311,906
263985002,263985002,60,311,907
263995442,263995443,60,311,907
264005112,264005113,60,311,907
264014781,264014782,60,311,906
264024450,264024450,60,311,907
264034152,264034152,60,311,907
264043816,264043817,60,311,906
264053484,264053484,60,311,907
264063154,264063155,60,311,908
264073599,264073599,60,311,905
264083270,264083271,60,311,906
264092938,264092939,60,311,907
264102606,264102607,60,311,907
264112275,264112276,60,311,908
264122620,264122620,60,311,906
264132289,264132289,60,310,904
264141959,264141959,60,310,908
264151628,264151629,60,309,906
264161299,264161300,60,309,906
264172076,264172076,60,309,907
264181746,264181746,60,309,907
264191415,264191415,60,309,906
264201090,264201091,60,309,907
264210756,264210757,60,309,906
264220873,264220874,60,309,910
264230538,264230539,60,309,906
264240211,264240212,60,309,906
264249877,264249877,60,309,905
264259556,264259557,60,309,905
264269223,264269224,60,309,900
264278895,264278895,60,310,899
264288564,264288564,60,310,897
264299011,264299011,60,311,893
264308677,264308678,60,313,895
264318349,264318350,60,313,895
264328018,264328019,60,314,895
264337687,264337688,60,314,895
264348380,264348380,60,314,896
264358051,264358051,60,314,896
264367717,264367718,60,314,895
264377388,264377389,60,314,897
264387060,264387061,60,314,897
264397241,264397241,60,314,895
264406911,264406911,60,314,897
264416582,264416583,60,314,895
264426253,264426254,60,314,894
264435935,264435936,60,314,893
264445600,264445601,60,314,896
264455271,264455272,60,314,896
264464935,264464936,60,314,896
264474604,264474605,60,314,897
264484270,264484271,60,314,895
264493936,264493936,60,314,897
264503604,264503605,60,314,895
264513271,264513271,60,314,896
264523620,264523621,60,314,895
264533285,264533286,60,314,895
264542954,264542954,60,314,897
264552625,264552625,60,314,897
264562297,264562297,60,314,896
264572623,264572624,60,314,896
264582293,264582294,60,314,897
264591961,264591962,60,314,895
264601631,264601632,60,314,894
264611298,264611299,60,314,896
264621627,264621628,60,314,896
264631294,264631294,60,314,896
264640967,264640967,60,314,896
264650633,264650634,60,314,896
264660305,264660306,60,314,897
264670792,264670792,60,314,893
264680461,264680461,60,314,895
264690126,264690126,60,314,895
264699799,264699799,60,314,895
264709464,264709465,60,314,898
264719820,264719821,60,314,897
264729482,264729483,60,314,898
264739152,264739153,60,314,898
264748817,264748817,60,313,895
264758489,264758489,60,313,896
264768812,264768812,60,314,896
264778482,264778482,60,313,895
264788154,264788155,60,313,896
264797829,264797830,60,312,897
264807499,264807500,60,312,897
264817828,264817829,60,313,895
264827503,264827504,60,312,895
264837182,264837183,60,312,895
264846853,264846853,60,312,896
264856525,264856526,60,312,896
264867273,264867273,60,312,894
264876944,264876944,60,312,896
264886615,264886616,60,312,895
264896291,264896291,60,313,896
264905963,264905964,60,314,895
264916054,264916054,60,314,896
264925721,264925722,60,314,896
264935387,264935387,60,314,895
264945057,264945057,60,314,896
264954747,264954748,60,314,894
264964414,264964415,60,314,897
264974082,264974082,60,314,896
264983748,264983748,60,314,896
264994160,264994160,60,314,895
265003830,265003830,60,314,895
265013497,265013497,60,314,900
265023165,265023165,60,314,896
265032831,265032832,60,314,896
265043158,265043159,60,315,896
265052823,265052824,60,315,895
265062496,265062497,60,315,896
265072168,265072168,60,315,895
265081844,265081845,60,315,896
265092629,265092630,60,315,896
265102301,265102302,60,315,895
265111970,265111971,60,315,896
265121644,265121645,60,315,895
265131316,265131316,60,315,895
265141409,265141410,60,315,895
265151079,265151079,60,315,896
265160753,265160754,60,315,894
265170419,265170420,60,313,896
265180091,265180092,60,314,896
265189763,265189764,60,314,896
265199439,265199439,60,313,895
265209110,265209111,60,313,895
265219591,265219591,60,312,895
265229259,265229260,60,313,895
265238934,265238934,60,313,896
265248601,265248602,60,312,896
265258275,265258276,60,313,896
265269065,265269065,60,313,896
265278737,265278737,60,312,895
265288407,265288407,60,312,897
265298082,265298083,60,313,894
265307751,265307752,60,312,896
265317882,265317883,60,312,896
265327550,265327551,60,313,896
265337227,265337227,60,313,896
265346895,265346895,60,314,895
265356566,265356566,60,314,896
265366236,265366236,60,314,896
265375910,265375910,60,314,896
265385576,265385577,60,314,896
265395961,265395962,60,314,896
265405628,265405629,60,314,895
265415300,265415301,60,314,895
265424968,265424969,60,314,896
265434640,265434641,60,314,898
265445381,265445382,60,314,897
265455053,265455053,60,314,895
265464717,265464718,60,314,896
265474382,265474383,60,314,894
265484050,265484051,60,314,895
265494214,265494215,60,314,896
265503879,265503880,60,314,897
265513543,265513544,60,314,896
265523209,265523210,60,314,895
265532888,265532889,60,314,895
265542555,265542556,60,314,895
265552222,265552222,60,314,895
265561888,265561889,60,314,895
265572340,265572340,60,314,896
265582012,265582012,60,314,897
265591679,265591680,60,314,895
265601352,265601352,60,314,897
265611022,265611022,60,314,896
265621348,265621349,60,314,895
265631013,265631014,60,314,898
265640686,265640687,60,314,896
265650351,265650352,60,314,895
265660020,265660021,60,314,896
265670411,265670411,60,314,896
265680078,265680078,60,314,896
265689742,265689743,60,314,896
265699410,265699411,60,313,895
265709077,265709077,60,313,894
265719404,265719405,60,312,895
265729073,265729074,60,312,895
265738743,265738743,60,312,895
265748409,265748410,60,312,895
265758080,265758081,60,312,896
265768837,265768837,60,312,896
265778505,265778505,60,312,896
265788174,265788174,60,312,898
265797844,265797844,60,313,897
265807512,265807514,61,312,895
265817773,265817773,61,312,895
265827440,265827440,61,313,894
265837114,265837114,61,313,896
265846780,265846781,61,312,896
265856449,265856449,61,313,896
265866117,265866117,61,313,897
265875789,265875789,61,314,895
265885453,265885454,61,314,896
265895945,265895946,61,314,896
265905609,265905609,61,314,896
265915278,265915279,61,314,896
265924944,265924945,61,314,896
265934605,265934606,61,314,894
265945044,265945045,61,314,896
265954711,265954711,61,314,893
265964375,265964375,61,314,897
265974042,265974042,61,314,895
265983706,265983707,61,314,896
265994029,265994030,61,314,897
266003695,266003695,61,314,896
266013362,266013362,61,314,896
266023030,266023030,61,314,895
266032695,266032695,61,314,896
266043039,266043040,61,314,895
266052702,266052703,61,314,896
266062369,266062370,61,314,896
266072034,266072034,61,314,895
266081704,266081705,61,314,895
266092162,266092162,61,314,896
266101833,266101833,61,314,894
266111499,266111499,61,314,894
266121173,266121173,61,314,894
266130835,266130835,61,314,896
266141260,266141260,61,314,895
266150924,266150924,61,314,897
266160588,266160589,61,314,896
266170252,266170253,61,314,895
266179922,266179922,61,314,895
266190321,266190322,61,314,896
266199993,266199994,61,314,893
266209656,266209657,61,314,894
266219328,266219328,61,314,892
266228994,266228994,61,314,891
266239446,266239446,61,314,891
266249111,266249112,61,315,888
266258781,266258782,61,315,887
266268444,266268444,61,316,887
266278114,266278115,61,316,886
266288519,266288520,61,316,885
266298189,266298189,61,316,886
266307852,266307853,61,316,885
266317522,266317522,61,316,887
266327188,266327189,61,316,885
266337560,266337560,61,316,885
266347228,266347229,61,316,886
266356897,266356898,61,316,885
266366562,266366562,61,315,885
266376233,266376234,61,315,885
266386557,266386557,61,316,884
266396231,266396232,61,316,886
266405903,266405904,61,316,886
266415574,266415575,61,316,886
266425243,266425244,61,315,886
266435877,266435877,61,315,887
266445543,266445544,61,316,886
266455212,266455213,61,316,886
266464877,266464878,61,316,887
266474544,266474545,61,315,886
266484890,266484890,61,315,885
266494556,266494556,61,316,885
266504224,266504225,61,316,883
266513888,266513889,61,316,885
266523552,266523552,61,316,886
266533220,266533221,61,316,886
266542886,266542887,61,316,884
266552552,266552552,61,316,886
266562973,266562973,61,316,887
266572643,266572644,61,316,885
266582315,266582315,61,316,885
266591983,266591984,61,318,886
266601656,266601657,61,317,885
266612446,266612447,61,317,885
266622120,266622120,61,317,886
266631789,266631789,61,317,885
266641458,266641458,61,317,885
266651128,266651128,61,317,885
266661296,266661296,61,317,885
266670966,266670966,61,318,886
266680635,266680636,61,318,886
266690305,266690306,61,317,885
266699979,266699979,61,317,885
266709641,266709642,61,317,886
266719309,266719309,61,318,885
266728973,266728973,61,318,885
266739388,266739389,61,317,887
266749054,266749054,61,317,887
266758722,266758723,61,317,886
266768388,266768388,61,317,884
266778059,266778059,61,317,885
266788381,266788381,61,317,885
266798053,266798053,61,317,886
266807721,266807721,61,317,884
266817396,266817397,61,317,885
266827068,266827069,61,317,885
266837400,266837400,61,317,886
266847069,266847069,61,317,885
266856742,266856743,61,317,886
266866411,266866412,61,316,886
266876086,266876087,61,316,885
266886410,266886410,61,315,885
266896085,266896086,61,316,884
266905752,266905753,61,316,886
266915421,266915422,61,316,885
266925090,266925090,61,316,885
266935419,266935419,61,315,885
266945089,266945089,61,316,886
266954755,266954756,61,316,886
266964418,266964418,61,316,885
266974082,266974083,61,316,885
266984406,266984407,61,315,885
266994076,266994077,61,315,886
267003745,267003746,61,315,885
267013412,267013413,61,315,887
267023081,267023082,61,315,887
267033407,267033408,61,315,886
267043078,267043078,61,316,886
267052742,267052742,61,316,887
267062410,267062411,61,316,885
267072079,267072079,61,316,885
267082424,267082424,61,316,886
267092093,267092094,61,316,886
267101762,267101763,61,316,887
267111427,267111428,61,316,886
267121099,267121099,61,316,885
267131443,267131444,61,316,886
267141114,267141114,61,316,886
267150779,267150779,61,316,884
267160448,267160449,61,316,886
267170112,267170113,61,316,883
267180856,267180856,61,316,885
267190520,267190521,61,316,884
267200194,267200195,61,316,885
267209861,267209861,61,316,886
267219531,267219531,61,316,887
267229697,267229697,61,316,886
267239367,267239368,61,316,886
267249035,267249035,61,316,887
267258706,267258707,61,316,886
267268400,267268400,61,316,885
267278070,267278070,61,316,886
267287736,267287737,61,318,886
267297408,267297409,61,318,886
267307866,267307867,61,317,885
267317537,267317538,61,317,886
267327202,267327203,61,317,884
267336869,267336870,61,317,885
267346536,267346537,61,317,886
267356908,267356908,61,317,886
267366573,267366574,61,317,885
267376246,267376246,61,317,886
267385913,267385914,61,317,886
267395581,267395581,61,317,886
267406209,267406209,61,317,888
267415881,267415882,61,317,886
267425550,267425550,61,317,886
267435224,267435224,61,317,886
267444893,267444894,61,317,886
267455277,267455277,61,317,884
267464945,267464946,61,317,885
267474614,267474615,61,317,885
267484281,267484282,61,316,885
267493952,267493953,61,316,885
267503617,267503618,61,316,886
267513287,267513287,61,315,886
267522962,267522962,61,315,886
267533355,267533355,61,316,885
267543025,267543026,61,315,886
267552695,267552696,61,315,886
267562367,267562367,61,316,887
267572033,267572034,61,316,886
267582659,267582659,61,316,885
267592325,267592326,61,316,886
267602001,267602002,61,316,886
267611669,267611669,61,316,885
267621339,267621340,61,316,885
267631715,267631716,61,316,886
267641391,267641392,61,316,885
267651062,267651062,61,316,886
267660737,267660738,61,316,885
267670405,267670406,61,316,886
267680080,267680080,61,316,885
267689747,267689748,61,316,884
267699418,267699419,61,316,886
267709867,267709867,61,316,885
267719539,267719540,61,316,885
267729208,267729209,61,316,885
267738880,267738881,61,316,885
267748546,267748546,61,316,887
267758909,267758909,61,316,886
267768576,267768577,62,316,885
267778251,267778251,62,316,886
267787925,267787925,62,316,886
267797595,267797595,62,316,886
267807927,267807928,62,316,885
267817598,267817598,62,316,886
267827268,267827269,62,316,885
267836941,267836942,62,316,886
267846610,267846611,62,316,885
267857243,267857243,62,316,887
267866913,267866914,62,316,885
267876587,267876588,62,316,886
267886256,267886257,62,315,887
267895932,267895933,62,316,887
267906262,267906263,62,316,885
267915937,267915938,62,315,886
267925600,267925601,62,315,885
267935271,267935272,62,316,886
267944974,267944975,62,315,886
267954642,267954642,62,315,887
267964308,267964308,62,315,885
267973972,267973972,62,315,885
267983634,267983634,62,315,885
267993300,267993300,62,315,886
268002970,268002971,62,315,886
268012637,268012638,62,316,885
268022308,268022309,62,316,884
268032686,268032687,62,316,887
268042357,268042357,62,316,885
268052029,268052030,62,316,882
268061703,268061704,62,316,884
268071370,268071371,62,316,885
268081732,268081732,62,316,886
268091400,268091400,62,316,886
268101076,268101077,62,316,888
268110741,268110742,62,316,885
268120413,268120413,62,316,883
268130741,268130742,62,316,886
268140412,268140412,62,316,884
268150077,268150078,62,316,882
268159746,268159746,62,318,882
268169411,268169412,62,318,881
268179899,268179899,62,319,880
268189568,268189569,62,319,879
268199241,268199242,62,319,878
268208914,268208914,62,319,876
268218587,268218588,62,319,876
268228914,268228914,62,321,876
268238587,268238588,62,320,875
268248258,268248258,62,320,876
268257933,268257933,62,321,876
268267597,268267598,62,321,877
268277926,268277926,62,320,876
268287597,268287598,62,320,878
268297272,268297272,62,320,878
268306943,268306943,62,320,876
268316615,268316616,62,320,877
268327388,268327388,62,320,876
268337061,268337062,62,320,878
268346729,268346729,62,320,876
268356400,268356400,62,320,877
268366073,268366073,62,321,874
268376217,268376218,62,321,876
268385886,268385886,62,320,878
268395556,268395556,62,320,876
268405225,268405226,62,318,876
268414898,268414900,62,319,875
268424569,268424569,62,319,876
268434244,268434244,62,319,877
268443913,268443914,62,319,877
268454369,268454369,62,319,876
268464043,268464044,62,319,876
268473712,268473713,62,319,877
268483381,268483381,62,319,875
268493051,268493052,62,318,875
268503680,268503680,62,318,877
268513346,268513347,62,319,878
268523020,268523020,62,319,876
268532690,268532691,62,318,876
268542361,268542362,62,317,878
268552715,268552715,62,317,878
268562384,268562384,62,317,876
268572057,268572058,62,317,872
268581731,268581731,62,317,874
268591425,268591426,62,317,876
268601101,268601102,62,317,878
268610767,268610768,62,317,876
268620438,268620439,62,317,878
268630830,268630831,62,318,876
268640502,268640503,62,319,877
268650171,268650172,62,319,876
268659840,268659840,62,319,877
268669507,268669508,62,319,877
268679836,268679836,62,319,876
268689506,268689506,62,319,876
268699179,268699180,62,319,876
268708850,268708851,62,319,876
268718520,268718521,62,319,876
268728846,268728846,62,319,876
268738519,268738519,62,319,877
268748188,268748189,62,319,876
268757860,268757860,62,319,877
268767530,268767530,62,319,878
268777950,268777950,62,319,875
268787616,268787617,62,319,876
268797290,268797291,62,319,877
268806963,268806964,62,319,878
268816636,268816637,62,319,879
268826997,268826998,62,319,875
268836672,268836672,62,319,876
268846339,268846340,62,319,875
268856013,268856014,62,319,876
268865682,268865682,62,319,877
268876052,268876052,62,319,875
268885718,268885718,62,319,876
268895389,268895389,62,319,876
268905057,268905058,62,319,876
268914727,268914727,62,319,878
268925062,268925063,62,319,876
268934729,268934730,62,319,875
268944397,268944397,62,319,877
268954068,268954068,62,319,876
268963738,268963738,62,319,876
268974498,268974499,62,319,876
268984171,268984172,62,319,876
268993841,268993841,62,319,876
269003509,269003510,62,319,874
269013181,269013181,62,319,878
269023363,269023364,62,319,877
269033036,269033036,62,319,876
269042706,269042707,62,319,876
269052375,269052376,62,318,877
269062046,269062046,62,317,874
269071713,269071714,62,317,878
269081389,269081389,62,317,876
269091059,269091060,62,317,874
269101560,269101560,62,317,876
269111229,269111230,62,317,877
269120900,269120901,62,317,876
269130565,269130566,62,317,879
269140239,269140239,62,317,875
269150565,269150566,62,317,876
269160237,269160238,62,317,876
269169905,269169906,62,317,875
269179574,269179574,62,317,876
269189244,269189244,62,317,878
269199576,269199577,62,317,878
269209244,269209244,62,318,876
269218919,269218920,62,318,876
269228589,269228589,62,317,875
269238264,269238265,62,317,877
269248587,269248587,62,318,877
269258263,269258263,62,319,877
269267934,269267935,62,319,876
269277607,269277608,62,319,877
269287277,269287278,62,319,878
269297908,269297909,62,319,877
269307580,269307580,62,319,877
269317254,269317254,62,319,876
269326924,269326924,62,319,876
269336599,269336599,62,319,876
269346931,269346932,62,319,875
269356605,269356606,62,319,877
269366276,269366277,62,319,874
269375953,269375954,62,319,876
269385619,269385620,62,319,876
269395289,269395289,62,319,875
269404959,269404959,62,319,876
269414631,269414632,62,319,875
269425129,269425130,62,319,875
269434802,269434803,62,319,877
269444473,269444473,62,319,877
269454144,269454144,62,319,875
269463813,269463814,62,319,876
269474563,269474564,62,319,877
269484233,269484233,62,319,876
269493901,269493902,62,319,877
269503570,269503571,62,319,875
269513239,269513240,62,319,877
269523297,269523298,62,319,875
269532966,269532967,62,318,875
269542632,269542633,62,318,876
