,time,flex sensor,"actuator position, command","actuator position, measured",force,"Trial Number","Target Angle",newForce
615,383.084,130.0,6.7733333333333325,6.346103038309115,-21.36,11.0,135.0,1.0521093750000006
616,383.537,125.0,6.986666666666666,6.8110964332893005,-20.83,11.0,135.0,1.5821093750000017
617,383.98900000000003,121.0,7.2,6.705416116248349,-20.74,11.0,135.0,1.6721093750000016
618,384.44300000000004,114.0,7.626666666666668,7.233817701453104,-20.3,11.0,135.0,2.1121093749999993
619,384.89599999999996,108.0,8.053333333333335,7.5085865257595765,-19.78,11.0,135.0,2.632109374999999
620,385.348,101.0,8.266666666666666,8.100396301188903,-19.51,11.0,135.0,2.9021093749999984
621,385.801,100.0,8.48,8.206076618229854,-19.25,11.0,135.0,3.162109375
622,386.254,100.0,8.48,8.290620871862616,-19.25,11.0,135.0,3.162109375
623,386.708,97.0,8.48,8.290620871862616,-19.25,11.0,135.0,3.162109375
624,387.16,94.0,8.693333333333333,8.290620871862616,-11.16,11.0,135.0,11.252109375
625,387.61300000000006,92.0,8.906666666666666,8.206076618229854,-19.25,11.0,135.0,3.162109375
626,388.066,92.0,8.906666666666666,8.565389696169088,-18.9,11.0,135.0,3.5121093750000014
627,388.519,92.0,8.906666666666666,8.501981505944517,-18.81,11.0,135.0,3.6021093750000013
628,388.971,95.0,8.693333333333333,8.73447820343461,-18.72,11.0,135.0,3.692109375000001
629,389.42400000000004,96.0,8.693333333333333,8.71334214002642,-18.98,11.0,135.0,3.4321093749999996
630,389.87699999999995,103.0,8.266666666666666,8.290620871862616,-19.78,11.0,135.0,2.632109374999999
631,390.33,109.0,7.84,7.825627476882431,-20.21,11.0,135.0,2.202109374999999
632,390.782,113.0,7.626666666666668,7.5085865257595765,-20.57,11.0,135.0,1.8421093749999997
633,391.236,116.0,7.413333333333334,7.5297225891677675,-20.74,11.0,135.0,1.6721093750000016
634,391.689,120.0,7.2,7.254953764861296,-21.01,11.0,135.0,1.4021093749999984
635,392.14099999999996,125.0,6.986666666666666,6.916776750330253,-21.27,11.0,135.0,1.1421093750000004
636,392.594,127.0,6.986666666666666,6.87450462351387,-21.27,11.0,135.0,1.1421093750000004
637,393.04699999999997,131.0,6.7733333333333325,6.599735799207398,-21.53,11.0,135.0,0.8821093749999989
638,393.501,134.0,6.5600000000000005,6.620871862615588,-21.36,11.0,135.0,1.0521093750000006
639,393.95300000000003,135.0,6.5600000000000005,6.515191545574637,-21.36,12.0,150.0,1.0521093750000006
640,394.406,135.0,6.5600000000000005,6.536327608982828,-21.36,12.0,150.0,1.0521093750000006
641,394.85900000000004,135.0,6.5600000000000005,6.494055482166448,-21.36,12.0,150.0,1.0521093750000006
642,395.31199999999995,138.0,6.346666666666668,6.4517833553500665,-21.36,12.0,150.0,1.0521093750000006
643,395.765,138.0,6.346666666666668,6.219286657859973,-21.71,12.0,150.0,0.7021093749999991
644,396.217,143.0,6.133333333333333,6.177014531043593,-21.8,12.0,150.0,0.6121093749999993
645,396.67,148.0,5.706666666666668,5.521796565389696,-22.06,12.0,150.0,0.3521093750000013
646,397.12300000000005,152.0,5.493333333333332,5.6274768824306465,-22.15,12.0,150.0,0.2621093750000014
647,397.57599999999996,152.0,5.493333333333332,5.458388375165125,-22.32,12.0,150.0,0.09210937499999972
648,398.028,149.0,5.706666666666668,5.416116248348745,-22.15,12.0,150.0,0.2621093750000014
649,398.481,149.0,5.706666666666668,5.479524438573316,-22.24,12.0,150.0,0.17210937500000156
650,398.934,150.0,5.706666666666668,5.437252311756937,-22.15,12.0,150.0,0.2621093750000014
651,399.38699999999994,150.0,5.706666666666668,5.500660501981505,-22.06,13.0,180.0,0.3521093750000013
652,399.839,150.0,5.706666666666668,5.542932628797886,-22.06,13.0,180.0,0.3521093750000013
653,400.292,150.0,5.706666666666668,5.416116248348745,-22.15,13.0,180.0,0.2621093750000014
654,400.745,150.0,5.706666666666668,5.585204755614266,-22.15,13.0,180.0,0.2621093750000014
655,401.19800000000004,150.0,5.706666666666668,5.542932628797886,-22.15,13.0,180.0,0.2621093750000014
656,401.65,153.0,5.493333333333332,5.542932628797886,-22.15,13.0,180.0,0.2621093750000014
657,402.103,155.0,5.28,5.373844121532365,-22.06,13.0,180.0,0.3521093750000013
658,402.556,162.0,5.066666666666666,4.993394980184941,-22.24,13.0,180.0,0.17210937500000156
659,403.009,168.0,4.64,4.803170409511229,-22.32,13.0,180.0,0.09210937499999972
660,403.461,174.0,4.426666666666667,4.422721268163804,-22.5,13.0,180.0,-0.087890625
661,403.914,180.0,4.0,3.8731836195508578,-22.59,14.0,105.0,-0.17789062499999986
662,404.36800000000005,180.0,4.0,3.91545574636724,-22.59,14.0,105.0,-0.17789062499999986
663,404.82,180.0,4.0,3.83091149273448,-22.85,14.0,105.0,-0.4378906250000014
664,405.273,180.0,4.0,3.8520475561426686,-22.59,14.0,105.0,-0.17789062499999986
665,405.725,180.0,4.0,3.83091149273448,-22.85,14.0,105.0,-0.4378906250000014
666,406.17900000000003,180.0,4.0,3.767503302509908,-22.85,14.0,105.0,-0.4378906250000014
667,406.631,179.0,4.0,3.809775429326287,-22.68,14.0,105.0,-0.2678906249999997
668,407.084,173.0,4.426666666666667,3.936591809775429,-22.94,14.0,105.0,-0.5278906250000013
669,407.537,167.0,4.64,4.401585204755613,-22.85,14.0,105.0,-0.4378906250000014
670,407.98900000000003,167.0,4.64,4.464993394980184,-22.68,14.0,105.0,-0.2678906249999997
671,408.44199999999995,166.0,4.8533333333333335,4.591809775429327,-22.5,14.0,105.0,-0.087890625
672,408.894,159.0,5.066666666666666,4.739762219286657,-22.5,14.0,105.0,-0.087890625
673,409.348,156.0,5.28,5.099075297225891,-22.41,14.0,105.0,0.002109374999999858
674,409.801,156.0,5.28,5.099075297225891,-22.41,14.0,105.0,0.002109374999999858
675,410.254,155.0,5.28,5.162483487450462,-22.41,14.0,105.0,0.002109374999999858
676,410.70599999999996,151.0,5.493333333333332,5.204755614266842,-22.24,14.0,105.0,0.17210937500000156
677,411.159,144.0,5.92,5.437252311756937,-22.15,14.0,105.0,0.2621093750000014
678,411.61199999999997,138.0,6.346666666666668,5.648612945838837,-21.88,14.0,105.0,0.532109375000001
679,412.065,132.0,6.5600000000000005,6.240422721268164,-21.36,14.0,105.0,1.0521093750000006
680,412.517,132.0,6.5600000000000005,6.261558784676352,-21.36,14.0,105.0,1.0521093750000006
681,412.97,131.0,6.7733333333333325,6.409511228533686,-21.27,14.0,105.0,1.1421093750000004
682,413.42400000000004,124.0,6.986666666666666,6.705416116248349,-20.83,14.0,105.0,1.5821093750000017
683,413.876,122.0,7.2,7.043593130779393,-20.48,14.0,105.0,1.9321093749999996
684,414.329,116.0,7.413333333333334,6.959048877146633,-20.48,14.0,105.0,1.9321093749999996
685,414.781,109.0,7.84,7.487450462351386,-248.38,14.0,105.0,-225.967890625
686,415.235,108.0,8.053333333333335,7.80449141347424,-19.51,14.0,105.0,2.9021093749999984
687,415.68699999999995,105.0,8.053333333333335,7.80449141347424,-19.86,14.0,105.0,2.5521093750000006
688,416.14,104.0,8.266666666666666,7.84676354029062,-19.78,14.0,105.0,2.632109374999999
689,416.592,104.0,8.266666666666666,7.84676354029062,-19.51,14.0,105.0,2.9021093749999984
690,417.046,105.0,8.053333333333335,7.994715984147952,-19.51,15.0,90.0,2.9021093749999984
691,417.49800000000005,105.0,8.053333333333335,8.058124174372523,-19.51,15.0,90.0,2.9021093749999984
692,417.95099999999996,105.0,8.053333333333335,7.9524438573315726,-19.6,15.0,90.0,2.8121093749999986
693,418.403,105.0,8.053333333333335,7.9524438573315726,-19.51,15.0,90.0,2.9021093749999984
694,418.85699999999997,105.0,8.053333333333335,7.9524438573315726,-19.69,15.0,90.0,2.7221093749999987
695,419.309,105.0,8.053333333333335,7.9524438573315726,-19.69,15.0,90.0,2.7221093749999987
696,419.76199999999994,105.0,8.053333333333335,7.889035667107,-19.69,15.0,90.0,2.7221093749999987
697,420.215,105.0,8.053333333333335,7.910171730515191,-19.51,15.0,90.0,2.9021093749999984
698,420.668,105.0,8.053333333333335,7.994715984147952,-19.86,15.0,90.0,2.5521093750000006
699,421.121,105.0,8.053333333333335,8.015852047556143,-19.95,15.0,90.0,2.4621093750000007
700,421.57300000000004,105.0,8.053333333333335,7.76221928665786,-19.95,15.0,90.0,2.4621093750000007
701,422.026,105.0,8.053333333333335,7.9313077939233825,-19.78,15.0,90.0,2.632109374999999
702,422.47900000000004,105.0,8.053333333333335,7.910171730515191,-19.95,15.0,90.0,2.4621093750000007
703,422.93199999999996,104.0,8.266666666666666,7.889035667107,-19.78,15.0,90.0,2.632109374999999
704,423.384,102.0,8.266666666666666,7.9524438573315726,-19.78,15.0,90.0,2.632109374999999
705,423.838,99.0,8.48,8.121532364597094,-19.78,15.0,90.0,2.632109374999999
706,424.29,95.0,8.693333333333333,8.290620871862616,-19.51,15.0,90.0,2.9021093749999984
707,424.74300000000005,90.0,8.906666666666666,8.649933949801849,-19.25,15.0,90.0,3.162109375
708,425.195,87.0,9.12,9.009247027741084,-18.9,15.0,90.0,3.5121093750000014
709,425.649,90.0,8.906666666666666,8.966974900924702,-18.72,16.0,60.0,3.692109375000001
710,426.101,90.0,8.906666666666666,8.840158520475562,-18.98,16.0,60.0,3.4321093749999996
711,426.55400000000003,90.0,8.906666666666666,8.903566710700131,-18.98,16.0,60.0,3.4321093749999996
712,427.006,90.0,8.906666666666666,8.840158520475562,-18.9,16.0,60.0,3.5121093750000014
713,427.46,90.0,8.906666666666666,8.882430647291942,-18.9,16.0,60.0,3.5121093750000014
714,427.912,90.0,8.906666666666666,8.840158520475562,-18.98,16.0,60.0,3.4321093749999996
715,428.365,90.0,8.906666666666666,8.861294583883751,-18.9,16.0,60.0,3.5121093750000014
716,428.81800000000004,87.0,9.12,8.882430647291942,-19.07,16.0,60.0,3.3421093749999997
717,429.27099999999996,83.0,9.333333333333332,8.819022457067371,-18.98,16.0,60.0,3.4321093749999996
718,429.724,80.0,9.546666666666667,9.051519154557463,-18.46,16.0,60.0,3.952109374999999
719,430.176,79.0,9.546666666666667,9.262879788639363,-18.46,16.0,60.0,3.952109374999999
720,430.629,78.0,9.546666666666667,9.199471598414796,-18.37,16.0,60.0,4.042109374999999
721,431.082,75.0,9.76,9.368560105680316,-18.37,16.0,60.0,4.042109374999999
722,431.535,70.0,9.973333333333333,9.68560105680317,-18.02,16.0,60.0,4.392109375
723,431.98699999999997,66.0,10.186666666666667,9.664464993394981,-18.19,16.0,60.0,4.222109374999999
724,432.441,59.0,10.613333333333333,10.319682959048876,-17.14,16.0,60.0,5.272109374999999
725,432.894,59.0,10.613333333333333,10.383091149273447,-17.14,17.0,45.0,5.272109374999999
726,433.346,59.0,10.613333333333333,10.467635402906211,-17.14,17.0,45.0,5.272109374999999
727,433.79900000000004,59.0,10.613333333333333,10.467635402906211,-17.23,17.0,45.0,5.182109375
728,434.25199999999995,59.0,10.613333333333333,10.50990752972259,-17.23,17.0,45.0,5.182109375
729,434.70599999999996,59.0,10.613333333333333,10.446499339498018,-17.23,17.0,45.0,5.182109375
730,435.158,59.0,10.613333333333333,10.55217965653897,-17.23,17.0,45.0,5.182109375
731,435.611,59.0,10.613333333333333,10.446499339498018,-17.4,17.0,45.0,5.012109375000001
732,436.064,59.0,10.613333333333333,10.467635402906211,-17.4,17.0,45.0,5.012109375000001
733,436.517,59.0,10.613333333333333,10.467635402906211,-17.4,17.0,45.0,5.012109375000001
734,436.97,59.0,10.613333333333333,10.531043593130779,-17.4,17.0,45.0,5.012109375000001
735,437.42199999999997,59.0,10.613333333333333,10.531043593130779,-17.4,17.0,45.0,5.012109375000001
736,437.876,59.0,10.613333333333333,10.446499339498018,-17.31,17.0,45.0,5.102109375000001
737,438.329,58.0,10.613333333333333,10.50990752972259,-17.4,17.0,45.0,5.012109375000001
738,438.781,55.0,10.826666666666668,10.50990752972259,-17.4,17.0,45.0,5.012109375000001
739,439.23400000000004,51.0,11.04,10.319682959048876,-17.4,17.0,45.0,5.012109375000001
740,439.68699999999995,46.0,11.253333333333336,10.911492734478204,-16.7,17.0,45.0,5.712109375000001
741,440.14,46.0,11.253333333333336,10.932628797886396,-16.7,17.0,45.0,5.712109375000001
742,440.593,43.0,11.466666666666667,11.334214002642007,-16.0,17.0,45.0,6.412109375
743,441.045,43.0,11.466666666666667,11.313077939233818,-16.35,17.0,45.0,6.062109374999999
744,441.499,43.0,11.466666666666667,11.270805812417438,-16.35,17.0,45.0,6.062109374999999
745,441.952,43.0,11.466666666666667,11.313077939233818,-16.44,17.0,45.0,5.972109374999999
746,442.404,40.0,11.68,11.313077939233818,-16.61,17.0,45.0,5.802109375000001
747,442.85699999999997,40.0,11.68,11.291941875825627,-16.61,17.0,45.0,5.802109375000001
748,443.311,40.0,11.68,11.186261558784675,-16.52,17.0,45.0,5.892109375
749,443.764,40.0,11.68,11.291941875825627,-16.44,17.0,45.0,5.972109374999999
750,444.216,41.0,11.68,11.50330250990753,-16.17,17.0,45.0,6.242109374999998
751,444.66900000000004,42.0,11.466666666666667,11.52443857331572,-16.35,17.0,45.0,6.062109374999999
752,445.12199999999996,44.0,11.466666666666667,11.52443857331572,-16.17,17.0,45.0,6.242109374999998
753,445.575,45.0,11.466666666666667,11.355350066050198,-16.52,17.0,45.0,5.892109375
754,446.028,45.0,11.466666666666667,11.43989431968296,-16.44,17.0,45.0,5.972109374999999
755,446.48,44.0,11.466666666666667,11.48216644649934,-16.44,17.0,45.0,5.972109374999999
756,446.93300000000005,40.0,11.68,11.54557463672391,-16.52,17.0,45.0,5.892109375
757,447.38699999999994,40.0,11.68,11.313077939233818,-16.61,17.0,45.0,5.802109375000001
758,447.839,40.0,11.68,11.54557463672391,-16.44,17.0,45.0,5.972109374999999
759,448.292,45.0,11.466666666666667,11.397622192866578,-16.79,17.0,45.0,5.622109375000001
760,448.745,45.0,11.466666666666667,11.461030383091149,-16.61,18.0,75.0,5.802109375000001
761,449.19800000000004,45.0,11.466666666666667,11.52443857331572,-16.7,18.0,75.0,5.712109375000001
762,449.651,45.0,11.466666666666667,11.50330250990753,-16.61,18.0,75.0,5.802109375000001
763,450.103,45.0,11.466666666666667,11.397622192866578,-16.7,18.0,75.0,5.712109375000001
764,450.55699999999996,48.0,11.253333333333336,11.43989431968296,-16.7,18.0,75.0,5.712109375000001
765,451.01,48.0,11.253333333333336,11.397622192866578,-16.7,18.0,75.0,5.712109375000001
766,451.462,49.0,11.253333333333336,11.50330250990753,-16.79,18.0,75.0,5.622109375000001
767,451.915,52.0,11.04,10.657859973579919,-17.93,18.0,75.0,4.482109375
768,452.36800000000005,53.0,11.04,10.404227212681636,-17.75,18.0,75.0,4.662109375
769,452.82,54.0,10.826666666666668,10.55217965653897,-17.75,18.0,75.0,4.662109375
770,453.273,54.0,10.826666666666668,10.63672391017173,-17.58,18.0,75.0,4.832109375000002
771,453.727,55.0,10.826666666666668,10.700132100396301,-17.49,18.0,75.0,4.922109375000002
772,454.17900000000003,56.0,10.826666666666668,10.657859973579919,-17.58,18.0,75.0,4.832109375000002
773,454.63199999999995,63.0,10.4,10.171730515191543,-18.37,18.0,75.0,4.042109374999999
774,455.084,67.0,10.186666666666667,10.108322324966977,-18.28,18.0,75.0,4.132109374999999
775,455.537,74.0,9.76,9.939233817701453,-18.46,18.0,75.0,3.952109374999999
776,455.99,77.0,9.546666666666667,9.516512549537648,-18.9,18.0,75.0,3.5121093750000014
777,456.44199999999995,74.0,9.76,9.55878467635403,-18.9,19.0,165.0,3.5121093750000014
778,456.89599999999996,74.0,9.76,9.474240422721268,-18.9,19.0,165.0,3.5121093750000014
779,457.348,74.0,9.76,9.495376486129462,-18.72,19.0,165.0,3.692109375000001
780,457.801,74.0,9.76,9.60105680317041,-18.72,19.0,165.0,3.692109375000001
781,458.25300000000004,74.0,9.76,9.57992073976222,-18.72,19.0,165.0,3.692109375000001
782,458.707,74.0,9.76,9.60105680317041,-18.72,19.0,165.0,3.692109375000001
783,459.159,74.0,9.76,9.60105680317041,-18.72,19.0,165.0,3.692109375000001
784,459.61199999999997,74.0,9.76,9.55878467635403,-18.72,19.0,165.0,3.692109375000001
785,460.065,75.0,9.76,9.6221928665786,-18.72,19.0,165.0,3.692109375000001
786,460.51800000000003,79.0,9.546666666666667,9.516512549537648,-18.72,19.0,165.0,3.692109375000001
787,460.97,86.0,9.12,9.55878467635403,-18.63,19.0,165.0,3.782109375000001
788,461.423,91.0,8.906666666666666,8.797886393659182,-19.51,19.0,165.0,2.9021093749999984
789,461.87699999999995,95.0,8.693333333333333,8.69220607661823,-19.42,19.0,165.0,2.9921093749999983
790,462.329,99.0,8.48,8.7556142668428,-19.51,19.0,165.0,2.9021093749999984
791,462.782,106.0,8.053333333333335,8.015852047556143,-20.21,19.0,165.0,2.202109374999999
792,463.235,112.0,7.626666666666668,7.741083223249669,-20.48,19.0,165.0,1.9321093749999996
793,463.68800000000005,119.0,7.413333333333334,7.318361955085867,-20.74,19.0,165.0,1.6721093750000016
794,464.14099999999996,123.0,7.2,7.107001321003962,-21.01,19.0,165.0,1.4021093749999984
795,464.593,125.0,6.986666666666666,6.916776750330253,-21.09,19.0,165.0,1.3221093750000001
796,465.04699999999997,132.0,6.5600000000000005,6.684280052840157,-21.09,19.0,165.0,1.3221093750000001
797,465.5,136.0,6.346666666666668,6.472919418758257,-21.27,19.0,165.0,1.1421093750000004
798,465.952,141.0,6.133333333333333,6.0290620871862615,-21.53,19.0,165.0,0.8821093749999989
799,466.405,147.0,5.706666666666668,5.817701453104359,-21.53,19.0,165.0,0.8821093749999989
800,466.858,151.0,5.493333333333332,5.733157199471599,-21.71,19.0,165.0,0.7021093749999991
801,467.311,156.0,5.28,5.120211360634082,-22.06,19.0,165.0,0.3521093750000013
802,467.764,160.0,5.066666666666666,5.120211360634082,-22.06,19.0,165.0,0.3521093750000013
803,468.216,164.0,4.8533333333333335,4.676354029062088,-22.15,19.0,165.0,0.2621093750000014
804,468.66900000000004,164.0,4.8533333333333335,4.676354029062088,-22.15,19.0,165.0,0.2621093750000014
805,469.12199999999996,166.0,4.8533333333333335,4.760898282694847,-22.32,19.0,165.0,0.09210937499999972
806,469.575,165.0,4.8533333333333335,4.697490092470278,-22.32,19.0,165.0,0.09210937499999972
807,470.027,162.0,5.066666666666666,4.803170409511229,-22.32,19.0,165.0,0.09210937499999972
808,470.48,165.0,4.8533333333333335,4.90885072655218,-22.15,19.0,165.0,0.2621093750000014
809,470.93300000000005,165.0,4.8533333333333335,4.739762219286657,-22.32,0.0,180.0,0.09210937499999972
810,471.38599999999997,165.0,4.8533333333333335,4.760898282694847,-22.41,0.0,180.0,0.002109374999999858
811,471.838,165.0,4.8533333333333335,4.824306472919419,-22.41,0.0,180.0,0.002109374999999858
812,472.291,165.0,4.8533333333333335,4.824306472919419,-22.41,0.0,180.0,0.002109374999999858
813,472.744,165.0,4.8533333333333335,4.739762219286657,-22.41,0.0,180.0,0.002109374999999858
814,473.19699999999995,165.0,4.8533333333333335,4.845442536327608,-22.41,0.0,180.0,0.002109374999999858
815,473.649,165.0,4.8533333333333335,4.845442536327608,-22.5,0.0,180.0,-0.087890625
816,474.102,165.0,4.8533333333333335,4.760898282694847,-22.5,0.0,180.0,-0.087890625
817,474.555,165.0,4.8533333333333335,4.697490092470278,-22.41,0.0,180.0,0.002109374999999858
818,475.00800000000004,165.0,4.8533333333333335,4.782034346103039,-22.41,0.0,180.0,0.002109374999999858
819,475.46,165.0,4.8533333333333335,4.739762219286657,-22.41,0.0,180.0,0.002109374999999858
820,475.913,165.0,4.8533333333333335,4.866578599735798,-22.41,0.0,180.0,0.002109374999999858
821,476.366,165.0,4.8533333333333335,4.824306472919419,-22.41,0.0,180.0,0.002109374999999858
822,476.819,165.0,4.8533333333333335,4.845442536327608,-22.5,0.0,180.0,-0.087890625
823,477.27099999999996,165.0,4.8533333333333335,4.824306472919419,-22.41,0.0,180.0,0.002109374999999858
824,477.724,165.0,4.8533333333333335,4.760898282694847,-22.5,0.0,180.0,-0.087890625
825,478.17699999999996,165.0,4.8533333333333335,4.782034346103039,-22.5,0.0,180.0,-0.087890625
826,478.63,165.0,4.8533333333333335,4.591809775429327,-22.41,0.0,180.0,0.002109374999999858
827,479.082,165.0,4.8533333333333335,4.845442536327608,-22.41,0.0,180.0,0.002109374999999858
828,479.535,165.0,4.8533333333333335,4.760898282694847,-22.41,0.0,180.0,0.002109374999999858
829,479.98800000000006,165.0,4.8533333333333335,4.718626155878468,-22.41,0.0,180.0,0.002109374999999858
830,480.441,165.0,4.8533333333333335,4.760898282694847,-22.32,0.0,180.0,0.09210937499999972
831,480.89300000000003,165.0,4.8533333333333335,4.782034346103039,-22.32,0.0,180.0,0.09210937499999972
832,481.346,165.0,4.8533333333333335,4.718626155878468,-22.41,0.0,180.0,0.002109374999999858
833,481.79900000000004,165.0,4.8533333333333335,4.803170409511229,-22.41,0.0,180.0,0.002109374999999858
834,482.25199999999995,165.0,4.8533333333333335,4.718626155878468,-22.5,0.0,180.0,-0.087890625
835,482.704,165.0,4.8533333333333335,4.803170409511229,-22.41,0.0,180.0,0.002109374999999858
836,483.157,165.0,4.8533333333333335,4.782034346103039,-22.41,0.0,180.0,0.002109374999999858
837,483.61,165.0,4.8533333333333335,4.866578599735798,-22.41,0.0,180.0,0.002109374999999858
838,484.06300000000005,165.0,4.8533333333333335,4.782034346103039,-22.41,0.0,180.0,0.002109374999999858
839,484.515,165.0,4.8533333333333335,4.782034346103039,-22.41,0.0,180.0,0.002109374999999858
840,484.968,165.0,4.8533333333333335,4.845442536327608,-22.5,0.0,180.0,-0.087890625
841,485.421,165.0,4.8533333333333335,4.718626155878468,-22.41,0.0,180.0,0.002109374999999858
842,485.874,165.0,4.8533333333333335,4.782034346103039,-22.41,0.0,180.0,0.002109374999999858
843,486.32599999999996,165.0,4.8533333333333335,4.866578599735798,-22.41,0.0,180.0,0.002109374999999858
844,486.779,165.0,4.8533333333333335,4.782034346103039,-22.41,0.0,180.0,0.002109374999999858
845,487.23199999999997,165.0,4.8533333333333335,4.866578599735798,-22.41,0.0,180.0,0.002109374999999858
846,487.685,165.0,4.8533333333333335,4.824306472919419,-22.41,0.0,180.0,0.002109374999999858
847,488.13699999999994,165.0,4.8533333333333335,4.760898282694847,-22.41,0.0,180.0,0.002109374999999858
848,488.59,165.0,4.8533333333333335,4.760898282694847,-22.41,0.0,180.0,0.002109374999999858
849,489.043,165.0,4.8533333333333335,4.697490092470278,-22.41,0.0,180.0,0.002109374999999858
850,489.496,165.0,4.8533333333333335,4.760898282694847,-22.5,0.0,180.0,-0.087890625
851,489.94800000000004,165.0,4.8533333333333335,4.760898282694847,-22.41,0.0,180.0,0.002109374999999858
852,490.401,165.0,4.8533333333333335,4.803170409511229,-22.41,0.0,180.0,0.002109374999999858
853,490.85400000000004,165.0,4.8533333333333335,4.760898282694847,-22.41,0.0,180.0,0.002109374999999858
854,491.30699999999996,165.0,4.8533333333333335,4.866578599735798,-22.41,0.0,180.0,0.002109374999999858
855,491.759,165.0,4.8533333333333335,4.782034346103039,-22.41,0.0,180.0,0.002109374999999858
856,492.212,165.0,4.8533333333333335,4.845442536327608,-22.5,0.0,180.0,-0.087890625
857,492.665,165.0,4.8533333333333335,4.824306472919419,-22.5,0.0,180.0,-0.087890625
858,493.11800000000005,165.0,4.8533333333333335,4.782034346103039,-22.5,0.0,180.0,-0.087890625
859,493.57,165.0,4.8533333333333335,4.782034346103039,-22.5,0.0,180.0,-0.087890625
860,494.023,165.0,4.8533333333333335,4.739762219286657,-22.41,0.0,180.0,0.002109374999999858
861,494.476,165.0,4.8533333333333335,4.739762219286657,-22.5,0.0,180.0,-0.087890625
862,494.92900000000003,165.0,4.8533333333333335,4.718626155878468,-22.06,0.0,180.0,0.3521093750000013
863,495.381,165.0,4.8533333333333335,4.739762219286657,-22.41,0.0,180.0,0.002109374999999858
864,495.834,165.0,4.8533333333333335,4.760898282694847,-22.5,0.0,180.0,-0.087890625
865,496.287,165.0,4.8533333333333335,4.782034346103039,-22.5,0.0,180.0,-0.087890625
866,496.74,165.0,4.8533333333333335,4.824306472919419,-22.41,0.0,180.0,0.002109374999999858
867,497.19199999999995,165.0,4.8533333333333335,4.824306472919419,-22.41,0.0,180.0,0.002109374999999858
868,497.645,165.0,4.8533333333333335,4.718626155878468,-22.41,0.0,180.0,0.002109374999999858
869,498.098,165.0,4.8533333333333335,4.803170409511229,-22.41,0.0,180.0,0.002109374999999858
870,498.851,165.0,4.8533333333333335,4.380449141347425,-22.5,0.0,180.0,-0.087890625
871,499.30300000000005,165.0,4.8533333333333335,3.83091149273448,-2416.82,0.0,180.0,-2394.407890625
872,499.756,165.0,4.8533333333333335,3.809775429326287,-22.68,0.0,180.0,-0.2678906249999997
873,500.209,165.0,4.8533333333333335,3.7886393659180975,-22.85,0.0,180.0,-0.4378906250000014
874,500.661,165.0,4.8533333333333335,3.8731836195508578,-22.59,0.0,180.0,-0.17789062499999986
875,501.11400000000003,165.0,4.8533333333333335,3.8943196829590505,-22.76,0.0,180.0,-0.34789062500000156
876,501.566,165.0,4.8533333333333335,3.83091149273448,-22.59,0.0,180.0,-0.17789062499999986
877,502.02,165.0,4.8533333333333335,3.91545574636724,-22.59,0.0,180.0,-0.17789062499999986
878,502.472,165.0,4.8533333333333335,3.8943196829590505,-22.59,0.0,180.0,-0.17789062499999986
879,502.925,165.0,4.8533333333333335,3.8943196829590505,-22.41,0.0,180.0,0.002109374999999858
880,503.37699999999995,165.0,4.8533333333333335,3.83091149273448,-22.5,0.0,180.0,-0.087890625
881,503.83099999999996,165.0,4.8533333333333335,3.91545574636724,-22.5,0.0,180.0,-0.087890625
882,504.284,165.0,4.8533333333333335,3.9788639365918113,-22.5,0.0,180.0,-0.087890625
883,504.736,165.0,4.8533333333333335,3.91545574636724,-22.5,0.0,180.0,-0.087890625
884,505.189,165.0,4.8533333333333335,3.91545574636724,-22.5,0.0,180.0,-0.087890625
885,505.642,165.0,4.8533333333333335,3.8731836195508578,-22.5,0.0,180.0,-0.087890625
886,506.095,165.0,4.8533333333333335,3.8731836195508578,-22.5,0.0,180.0,-0.087890625
887,506.548,165.0,4.8533333333333335,3.91545574636724,-22.76,0.0,180.0,-0.34789062500000156
888,507.0,165.0,4.8533333333333335,3.91545574636724,-22.5,0.0,180.0,-0.087890625
889,507.45300000000003,165.0,4.8533333333333335,3.936591809775429,-22.5,0.0,180.0,-0.087890625
890,507.906,165.0,4.8533333333333335,3.8731836195508578,-22.59,0.0,180.0,-0.17789062499999986
891,508.35900000000004,165.0,4.8533333333333335,3.8520475561426686,-22.85,0.0,180.0,-0.4378906250000014
892,508.81199999999995,165.0,4.8533333333333335,3.91545574636724,-22.85,0.0,180.0,-0.4378906250000014
893,509.264,165.0,4.8533333333333335,3.83091149273448,-22.68,0.0,180.0,-0.2678906249999997
894,509.718,165.0,4.8533333333333335,3.83091149273448,-22.59,0.0,180.0,-0.17789062499999986
895,510.17,165.0,4.8533333333333335,3.83091149273448,-22.59,0.0,180.0,-0.17789062499999986
896,510.62300000000005,165.0,4.8533333333333335,3.8520475561426686,-22.85,0.0,180.0,-0.4378906250000014
897,511.075,165.0,4.8533333333333335,3.91545574636724,-22.59,0.0,180.0,-0.17789062499999986
898,511.529,165.0,4.8533333333333335,3.7886393659180975,-22.68,0.0,180.0,-0.2678906249999997
899,511.981,165.0,4.8533333333333335,3.83091149273448,-22.59,0.0,180.0,-0.17789062499999986
900,512.434,165.0,4.8533333333333335,3.8520475561426686,-22.76,0.0,180.0,-0.34789062500000156
901,512.887,165.0,4.8533333333333335,3.809775429326287,-564.61,0.0,180.0,-542.197890625
