t1,t2,command,measured, zero
200503938,200503939,131,280,0
200514397,200514397,131,280,0
200524326,200524327,131,280,0
200534256,200534256,131,280,0
200544872,200544873,131,280,0
200554807,200554807,131,281,0
200564735,200564736,131,281,0
200574670,200574671,131,281,0
200584599,200584599,131,280,0
200595150,200595151,131,280,0
200605077,200605078,131,280,0
200615015,200615015,131,280,0
200625616,200625617,131,280,0
200635549,200635550,131,280,0
200645476,200645477,131,280,0
200655408,200655408,131,280,0
200665334,200665335,131,280,0
200675766,200675766,131,280,0
200685698,200685698,131,280,0
200695631,200695631,131,280,0
200706321,200706322,131,280,0
200716253,200716254,131,280,0
200726180,200726180,131,280,0
200736111,200736112,131,280,0
200746037,200746037,131,280,0
200756547,200756548,131,280,0
200766471,200766472,131,280,0
200776401,200776402,131,280,0
200787150,200787151,131,280,0
200797082,200797082,131,280,0
200807010,200807011,131,280,0
200816940,200816940,131,280,0
200826868,200826869,131,280,0
200837371,200837372,131,280,0
200847300,200847301,131,280,0
200857231,200857231,131,280,0
200867835,200867835,131,280,0
200877773,200877773,131,280,0
200887704,200887705,131,280,0
200897641,200897642,131,280,0
200907571,200907572,131,280,0
200917978,200917978,131,280,0
200927909,200927909,131,280,0
200937841,200937842,131,280,0
200948443,200948444,131,280,0
200958375,200958376,131,280,0
200968304,200968305,131,280,0
200978232,200978232,131,280,0
200988164,200988165,131,280,0
200998586,200998586,131,280,0
201008517,201008518,131,280,0
201018450,201018451,131,280,0
201029053,201029053,131,280,0
201038986,201038986,131,280,0
201048918,201048919,130,280,0
201058851,201058851,130,280,0
201068782,201068783,130,280,0
201079203,201079203,130,280,0
201089135,201089136,130,280,0
201099067,201099068,130,280,0
201109671,201109672,130,280,0
201119607,201119608,130,281,0
201129538,201129538,130,281,0
201139466,201139466,130,280,0
201149392,201149392,130,280,0
201159851,201159851,130,280,0
201169777,201169777,130,280,0
201179705,201179705,130,280,0
201190309,201190309,130,280,0
201200234,201200235,130,280,0
201210160,201210161,130,280,0
201220087,201220088,130,280,0
201230016,201230017,130,280,0
201240527,201240527,130,280,0
201250451,201250451,130,280,0
201260380,201260381,130,280,0
201270987,201270988,130,280,0
201280916,201280917,130,280,0
201290846,201290846,130,280,0
201300774,201300774,130,280,0
201310704,201310705,130,280,0
201321250,201321250,130,280,0
201331182,201331182,130,280,0
201341111,201341111,130,280,0
201351724,201351724,130,280,0
201361652,201361653,130,280,0
201371583,201371584,130,280,0
201381508,201381508,130,280,0
201391434,201391435,130,280,0
201401982,201401982,130,280,0
201411916,201411916,130,280,0
201421843,201421844,130,280,0
201432450,201432450,130,280,0
201442378,201442378,130,280,0
201452307,201452307,130,280,0
201462233,201462234,130,280,0
201472166,201472166,130,280,0
201482666,201482667,130,280,0
201492599,201492599,130,280,0
201502531,201502532,130,280,0
201513144,201513145,130,280,0
201523075,201523075,130,280,0
201533008,201533009,130,280,0
201542937,201542937,130,280,0
201552872,201552872,130,280,0
201563364,201563365,130,280,0
201573297,201573297,130,280,0
201583225,201583225,130,280,0
201593834,201593834,130,280,0
201603765,201603766,130,281,0
201613697,201613698,130,281,0
201623626,201623627,130,280,0
201633562,201633562,130,280,0
201644013,201644014,130,280,0
201653946,201653947,130,280,0
201663876,201663876,130,280,0
201674492,201674493,130,280,0
201684422,201684422,130,280,0
201694354,201694354,130,280,0
201704282,201704282,130,280,0
201714213,201714214,130,280,0
201724743,201724744,130,280,0
201734676,201734677,130,280,0
201744604,201744604,130,280,0
201755225,201755226,130,280,0
201765152,201765152,130,280,0
201775084,201775085,130,280,0
201785010,201785011,130,280,0
201794944,201794944,130,280,0
201805439,201805439,130,280,0
201815366,201815367,130,280,0
201825294,201825294,130,280,0
201835899,201835899,130,280,0
201845824,201845824,130,280,0
201855756,201855757,130,280,0
201865686,201865686,130,280,0
201875618,201875618,130,280,0
201886131,201886132,130,280,0
201896063,201896064,130,280,0
201905992,201905993,130,280,0
201916612,201916613,130,280,0
201926541,201926542,130,280,0
201936471,201936472,130,280,0
201946397,201946398,130,280,0
201956327,201956328,130,280,0
201966855,201966856,130,280,0
201976787,201976787,130,280,0
201986715,201986715,130,280,0
201997316,201997317,130,280,0
