"143915,1217,808,252"
"144416,1218,805,252"
"144917,1219,805,252"
"145418,1220,803,252"
"145919,1221,802,252"
"146420,1222,800,253"
"146921,1223,800,252"
"147422,1224,800,252"
"147923,1225,800,252"
"148424,1226,800,253"
"148925,1227,800,252"
"149426,1228,800,252"
"149927,1229,800,255"
"150428,1230,800,252"
"150930,1231,800,255"
"151431,1232,800,252"
"151932,1233,800,252"
"152433,1234,800,252"
"152934,1235,800,253"
"153435,1236,800,252"
"153936,1237,800,254"
"154437,1238,800,254"
"154938,1239,801,254"
"155439,1240,800,252"
"155940,1241,800,255"
"156441,1242,801,254"
"156942,1243,801,252"
"157443,1244,800,252"
"157944,1245,800,252"
"158445,1246,800,252"
"158946,1247,800,255"
"159447,1248,800,252"
"159948,1249,800,252"
"160449,1250,800,254"
"160951,1251,800,253"
"161452,1252,800,255"
"161953,1253,801,255"
"162454,1254,800,255"
"162955,1255,786,255"
"163456,1256,769,253"
"163957,1257,766,253"
"164458,1258,766,255"
"164959,1259,763,254"
"165460,1260,763,252"
"165961,1261,761,255"
"166462,1262,761,255"
"166963,1263,761,253"
"167464,1264,761,255"
"167965,1265,762,255"
"168466,1266,761,255"
"168968,1267,761,255"
"169469,1268,761,255"
"169970,1269,761,255"
"170471,1270,761,255"
"170972,1271,761,255"
"171473,1272,761,252"
"171974,1273,761,254"
"172475,1274,761,253"
"172976,1275,762,255"
"173477,1276,761,254"
"173978,1277,761,253"
"174479,1278,761,252"
"174980,1279,761,255"
"175481,1280,761,253"
"175982,1281,761,255"
"176483,1282,761,254"
"176984,1283,761,255"
"177485,1284,761,252"
"177987,1285,762,255"
"178488,1286,761,254"
"178989,1287,761,253"
"179490,1288,761,252"
"179991,1289,761,252"
"180492,1290,761,252"
"180993,1291,761,255"
"181494,1292,761,255"
"181995,1293,761,255"
"182496,1294,761,255"
"182997,1295,761,257"
"183498,1296,761,256"
"183999,1297,761,256"
"184500,1298,762,256"
"185001,1299,761,256"
"185502,1300,761,255"
"186003,1301,761,255"
"186505,1302,761,255"
"187006,1303,762,255"
"187507,1304,761,255"
"188008,1305,761,254"
"188509,1306,761,255"
"189010,1307,762,255"
"189511,1308,761,257"
"190012,1309,761,256"
"190513,1310,761,256"
"191014,1311,761,255"
"191515,1312,761,255"
"192016,1313,761,255"
"192517,1314,761,256"
"193018,1315,761,256"
"193519,1316,761,256"
"194020,1317,761,256"
"194521,1318,761,256"
"195023,1319,761,256"
"195524,1320,761,256"
"196025,1321,761,256"
"196526,1322,762,256"
"197027,1323,761,255"
"197528,1324,741,255"
"198029,1325,736,255"
"198530,1326,736,255"
"199031,1327,736,255"
"199532,1328,736,255"
"200033,1329,736,255"
"200534,1330,736,255"
"201035,1331,737,255"
"201536,1332,736,255"
"202037,1333,737,256"
"202538,1334,736,255"
"203039,1335,736,255"
"203541,1336,736,255"
"204042,1337,737,255"
"204543,1338,736,255"
"205044,1339,737,256"
"205545,1340,736,256"
"206046,1341,736,253"
"206547,1342,737,255"
"207048,1343,736,255"
"207549,1344,736,256"
"208050,1345,736,255"
"208551,1346,736,254"
"209052,1347,736,256"
"209553,1348,736,256"
"210054,1349,736,252"
"210555,1350,736,254"
"211056,1351,736,255"
"211558,1352,736,255"
"212059,1353,736,255"
"212560,1354,737,255"
"213061,1355,720,254"
"213562,1356,712,255"
"214063,1357,709,255"
"214564,1358,709,252"
"215065,1359,710,255"
"215566,1360,709,255"
"216067,1361,709,255"
"216568,1362,709,255"
"217069,1363,709,253"
"217570,1364,709,254"
"218071,1365,709,255"
"218572,1366,709,255"
"219073,1367,709,253"
"219574,1368,709,252"
"220075,1369,709,252"
"220576,1370,709,255"
"221077,1371,709,253"
"221579,1372,709,253"
"222080,1373,709,252"
"222581,1374,709,253"
"223082,1375,709,252"
"223583,1376,709,252"
"224084,1377,709,252"
"224585,1378,709,255"
"225086,1379,709,253"
"225587,1380,709,252"
"226088,1381,709,253"
"226589,1382,709,255"
"227090,1383,709,255"
"227591,1384,709,255"
"228092,1385,709,252"
"228593,1386,688,255"
"229094,1387,681,252"
"229595,1388,680,252"
"230097,1389,680,255"
"230598,1390,680,252"
"231099,1391,680,252"
"231600,1392,680,251"
"232101,1393,680,252"
"232602,1394,681,252"
"233103,1395,680,252"
"233604,1396,680,255"
"234105,1397,680,252"
"234606,1398,680,255"
"235107,1399,680,255"
"235608,1400,681,254"
"236109,1401,680,252"
"236610,1402,680,252"
"237111,1403,680,254"
"237612,1404,680,255"
"238113,1405,680,252"
"238614,1406,680,252"
"239116,1407,680,252"
"239617,1408,681,252"
"240118,1409,680,252"
"240619,1410,680,252"
"241120,1411,680,252"
"241621,1412,680,252"
"242122,1413,680,252"
"242623,1414,680,252"
"243124,1415,680,250"
"243625,1416,681,251"
"244126,1417,680,252"
"244627,1418,659,252"
"245128,1419,652,252"
"245629,1420,652,252"
"246130,1421,652,252"
"246631,1422,652,252"
"247132,1423,652,252"
"247633,1424,651,252"
"248134,1425,651,252"
"248636,1426,652,254"
"249137,1427,652,253"
"249638,1428,652,252"
"250139,1429,652,252"
"250640,1430,652,252"
"251141,1431,652,252"
"251642,1432,651,252"
"252143,1433,651,252"
"252644,1434,652,252"
"253145,1435,651,251"
"253646,1436,651,252"
"254147,1437,651,254"
"254648,1438,651,252"
"255149,1439,652,252"
"255650,1440,651,252"
"256151,1441,652,251"
"256652,1442,651,252"
"257153,1443,652,252"
"257655,1444,652,252"
"258156,1445,651,252"
"258657,1446,651,254"
"259158,1447,652,255"
"259659,1448,651,252"
"260160,1449,629,252"
"260661,1450,620,252"
"261162,1451,619,252"
"261663,1452,619,252"
"262164,1453,619,255"
"262665,1454,619,254"
"263166,1455,619,252"
"263667,1456,619,253"
"264168,1457,618,252"
"264669,1458,618,253"
"265170,1459,619,253"
"265671,1460,619,255"
"266173,1461,619,255"
"266674,1462,619,253"
"267175,1463,619,255"
"267676,1464,619,254"
"268177,1465,620,253"
"268678,1466,619,255"
"269179,1467,619,255"
"269680,1468,619,254"
"270181,1469,619,255"
"270682,1470,619,255"
"271183,1471,617,255"
"271684,1472,619,255"
"272185,1473,620,255"
"272686,1474,619,252"
"273187,1475,619,255"
"273688,1476,619,255"
"274189,1477,619,252"
"274690,1478,619,255"
"275191,1479,619,252"
"275693,1480,619,253"
"276194,1481,601,252"
"276695,1482,595,255"
"277196,1483,593,253"
"277697,1484,593,254"
"278198,1485,593,252"
"278699,1486,593,255"
"279200,1487,593,255"
"279701,1488,593,253"
"280202,1489,593,252"
"280703,1490,593,252"
"281204,1491,593,255"
"281705,1492,593,255"
"282206,1493,593,252"
"282707,1494,593,254"
"283208,1495,593,255"
"283709,1496,593,255"
"284210,1497,593,252"
"284711,1498,593,252"
"285213,1499,593,252"
"285714,1500,593,252"
"286215,1501,593,252"
"286716,1502,593,252"
"287217,1503,593,253"
"287718,1504,593,253"
"288219,1505,593,252"
"288720,1506,593,253"
"289221,1507,593,253"
"289722,1508,593,252"
"290223,1509,594,252"
"290724,1510,593,252"
"291225,1511,593,252"
"291726,1512,570,252"
"292227,1513,567,255"
"292728,1514,567,252"
"293229,1515,567,255"
"293731,1516,566,255"
"294232,1517,566,253"
"294733,1518,566,252"
"295234,1519,566,252"
"295735,1520,566,254"
"296236,1521,567,252"
"296737,1522,567,252"
"297238,1523,566,252"
"297739,1524,566,252"
"298240,1525,567,255"
"298741,1526,566,252"
"299242,1527,567,254"
"299743,1528,566,255"
"300244,1529,567,255"
"300745,1530,566,254"
"301246,1531,566,254"
"301747,1532,567,255"
"302248,1533,567,254"
"302750,1534,567,255"
"303251,1535,567,255"
"303752,1536,567,254"
"304253,1537,566,252"
"304754,1538,567,253"
"305255,1539,567,253"
"305756,1540,567,252"
"306257,1541,566,253"
"306758,1542,566,253"
"307259,1543,567,254"
"307760,1544,540,255"
"308261,1545,536,255"
"308762,1546,535,255"
"309263,1547,536,254"
"309764,1548,536,255"
"310265,1549,536,255"
"310766,1550,535,255"
"311267,1551,536,255"
"311768,1552,536,253"
"312270,1553,536,254"
"312771,1554,536,252"
"313272,1555,537,254"
"313773,1556,536,252"
"314274,1557,536,253"
"314775,1558,536,255"
"315276,1559,536,255"
"315777,1560,536,255"
"316278,1561,536,253"
"316779,1562,536,255"
"317280,1563,536,254"
"317781,1564,536,253"
"318282,1565,536,253"
"318783,1566,536,252"
"319284,1567,536,255"
"319785,1568,537,254"
"320286,1569,536,255"
"320787,1570,536,255"
"321288,1571,536,255"
"321790,1572,536,255"
"322291,1573,536,255"
"322792,1574,536,255"
"323293,1575,498,254"
"323794,1576,498,255"
"324295,1577,498,255"
"324796,1578,498,255"
"325297,1579,498,255"
"325798,1580,498,255"
"326299,1581,498,255"
"326800,1582,498,255"
"327301,1583,498,255"
"327802,1584,498,253"
"328303,1585,498,255"
"328804,1586,499,252"
"329305,1587,498,252"
"329806,1588,498,255"
"330307,1589,499,252"
"330808,1590,498,255"
"331310,1591,498,255"
"331811,1592,498,255"
"332312,1593,499,255"
"332813,1594,498,255"
"333314,1595,497,255"
"333815,1596,498,255"
"334316,1597,498,255"
"334817,1598,498,253"
"335318,1599,499,252"
"335819,1600,498,255"
"336320,1601,498,255"
"336821,1602,498,255"
"337322,1603,498,255"
"337823,1604,498,252"
"338324,1605,498,255"
"338825,1606,478,255"
"339326,1607,489,256"
"339827,1608,470,255"
"340329,1609,470,255"
"340830,1610,470,255"
"341331,1611,470,255"
"341832,1612,470,255"
"342333,1613,469,255"
"342834,1614,470,255"
"343335,1615,470,255"
"343836,1616,470,255"
"344337,1617,470,255"
"344838,1618,470,255"
"345339,1619,470,255"
"345840,1620,470,255"
"346341,1621,470,255"
"346842,1622,470,255"
"347343,1623,470,255"
"347844,1624,470,255"
"348345,1625,470,255"
"348846,1626,470,253"
"349348,1627,470,255"
"349849,1628,470,255"
"350350,1629,470,255"
"350851,1630,470,256"
"351352,1631,470,255"
"351853,1632,471,255"
"352354,1633,470,255"
"352855,1634,470,255"
"353356,1635,470,255"
"353857,1636,470,255"
"354358,1637,470,255"
"354859,1638,444,254"
"355360,1639,433,255"
"355861,1640,433,255"
"356362,1641,433,255"
"356863,1642,433,253"
"357364,1643,433,254"
"357865,1644,433,254"
"358366,1645,433,252"
"358868,1646,433,255"
"359369,1647,433,252"
"359870,1648,433,253"
"360371,1649,433,255"
"360872,1650,433,253"
"361373,1651,433,254"
"361874,1652,433,255"
"362375,1653,433,252"
"362876,1654,433,252"
"363377,1655,433,252"
"363878,1656,433,252"
"364379,1657,433,254"
"364880,1658,433,252"
"365381,1659,433,255"
"365882,1660,433,252"
"366383,1661,433,252"
"366884,1662,433,255"
"367385,1663,433,252"
"367886,1664,433,254"
"368388,1665,433,252"
"368889,1666,433,255"
"369390,1667,433,252"
"369891,1668,433,252"
"370392,1669,433,252"
"370893,1670,412,252"
"371394,1671,405,254"
"371895,1672,404,254"
"372396,1673,404,255"
"372897,1674,403,252"
"373398,1675,403,255"
"373899,1676,403,255"
"374400,1677,403,252"
"374901,1678,404,253"
"375402,1679,404,252"
"375903,1680,404,254"
"376404,1681,404,252"
"376905,1682,403,252"
"377407,1683,404,255"
"377908,1684,403,254"
"378409,1685,404,252"
"378910,1686,403,252"
"379411,1687,404,252"
"379912,1688,404,252"
"380413,1689,404,252"
"380914,1690,404,254"
"381415,1691,404,252"
"381916,1692,403,252"
"382417,1693,404,252"
"382918,1694,404,252"
"383419,1695,404,252"
"383920,1696,404,252"
"384421,1697,404,253"
"384922,1698,404,252"
"385423,1699,404,252"
"385924,1700,404,252"
"386426,1701,404,255"
"386927,1702,404,255"
"387428,1703,377,252"
"387929,1704,374,252"
"388430,1705,374,255"
"388931,1706,373,252"
"389432,1707,373,252"
"389933,1708,374,254"
"390434,1709,374,252"
"390935,1710,374,254"
"391436,1711,374,255"
"391937,1712,373,252"
"392438,1713,374,252"
"392939,1714,374,254"
"393440,1715,373,252"
"393941,1716,374,252"
"394442,1717,373,252"
"394943,1718,374,252"
"395444,1719,374,252"
"395946,1720,373,252"
"396447,1721,374,254"
"396948,1722,374,252"
"397449,1723,374,253"
"397950,1724,374,252"
"398451,1725,373,252"
"398952,1726,374,252"
"399453,1727,374,252"
"399954,1728,374,252"
"400455,1729,374,252"
"400956,1730,374,252"
"401457,1731,374,252"
"401958,1732,373,252"
"402459,1733,374,252"
"402960,1734,351,252"
"403461,1735,347,252"
"403962,1736,346,252"
"404463,1737,347,252"
"404964,1738,346,252"
"405466,1739,346,252"
"405967,1740,346,252"
"406468,1741,346,252"
"406969,1742,346,252"
"407470,1743,346,252"
"407971,1744,347,252"
"408472,1745,346,252"
"408973,1746,346,254"
"409474,1747,346,254"
"409975,1748,346,254"
"410476,1749,346,254"
"410977,1750,347,252"
"411478,1751,346,255"
"411979,1752,346,252"
"412480,1753,346,255"
"412981,1754,346,253"
"413482,1755,345,255"
"413984,1756,346,252"
"414485,1757,346,254"
"414986,1758,346,252"
"415487,1759,345,252"
"415988,1760,346,252"
"416489,1761,346,252"
"416990,1762,346,253"
"417491,1763,346,254"
"417992,1764,346,252"
"418493,1765,346,252"
"418994,1766,321,252"
"419495,1767,310,252"
"419996,1768,308,252"
"420497,1769,308,255"
"420998,1770,308,252"
"421499,1771,308,255"
"422000,1772,308,254"
"422501,1773,309,255"
"423003,1774,308,252"
"423504,1775,309,255"
"424005,1776,308,252"
"424506,1777,309,252"
"425007,1778,309,252"
"425508,1779,309,252"
"426009,1780,308,252"
"426510,1781,308,252"
"427011,1782,308,255"
"427512,1783,309,255"
"428013,1784,308,254"
"428514,1785,309,252"
"429015,1786,308,252"
"429516,1787,309,252"
"430017,1788,308,252"
"430518,1789,309,253"
"431019,1790,308,255"
"431520,1791,309,252"
"432021,1792,308,252"
"432523,1793,308,253"
"433024,1794,308,252"
"433525,1795,308,252"
"434026,1796,308,252"
"434527,1797,308,252"
"435028,1798,308,255"
"435529,1799,286,255"
"436030,1800,270,252"
"436531,1801,270,253"
"437032,1802,270,252"
"437533,1803,269,252"
"438034,1804,270,252"
"438535,1805,270,252"
"439036,1806,270,253"
"439537,1807,269,253"
"440038,1808,270,252"
"440539,1809,270,254"
"441040,1810,270,255"
"441542,1811,270,253"
"442043,1812,270,255"
"442544,1813,270,255"
"443045,1814,270,252"
"443546,1815,269,255"
"444047,1816,270,252"
"444548,1817,270,255"
"445049,1818,270,255"
"445550,1819,270,254"
"446051,1820,272,255"
"446552,1821,269,254"
"447053,1822,270,255"
"447554,1823,270,255"
"448055,1824,270,252"
"448556,1825,270,255"
"449057,1826,270,252"
"449558,1827,270,255"
"450059,1828,270,252"
"450560,1829,270,255"
"451062,1830,270,255"
"451563,1831,247,254"
"452064,1832,241,252"
"452565,1833,240,252"
"453066,1834,240,254"
"453567,1835,240,255"
"454068,1836,241,253"
"454569,1837,240,255"
"455070,1838,240,254"
"455571,1839,240,252"
"456072,1840,240,255"
"456573,1841,241,255"
"457074,1842,240,252"
"457575,1843,241,254"
"458076,1844,240,255"
"458577,1845,240,255"
"459078,1846,240,255"
"459580,1847,241,253"
"460081,1848,240,255"
"460582,1849,240,255"
"461083,1850,240,252"
"461584,1851,240,252"
"462085,1852,240,253"
"462586,1853,240,255"
"463087,1854,240,252"
"463588,1855,240,255"
"464089,1856,239,253"
"464590,1857,240,255"
"465091,1858,240,253"
"465592,1859,240,252"
"466093,1860,240,255"
"466594,1861,241,252"
"467095,1862,213,252"
"467596,1863,210,252"
"468097,1864,209,255"
"468598,1865,208,255"
"469100,1866,209,255"
"469601,1867,208,255"
"470102,1868,208,254"
"470603,1869,208,255"
"471104,1870,208,255"
"471605,1871,208,253"
"472106,1872,208,252"
"472607,1873,208,252"
"473108,1874,209,255"
"473609,1875,208,255"
"474110,1876,209,253"
"474611,1877,208,253"
"475112,1878,208,253"
"475613,1879,208,253"
"476114,1880,207,255"
"476615,1881,208,252"
"477116,1882,208,252"
"477618,1883,208,253"
"478119,1884,208,252"
"478620,1885,208,252"
"479121,1886,207,252"
"479622,1887,208,252"
"480123,1888,209,253"
"480624,1889,208,252"
"481125,1890,208,252"
"481626,1891,209,252"
"482127,1892,208,254"
"482628,1893,208,255"
"483129,1894,178,252"
"483630,1895,136,252"
"484131,1896,110,252"
"484632,1897,110,252"
"485133,1898,110,252"
"485634,1899,110,252"
"486135,1900,108,252"
"486636,1901,108,252"
"487138,1902,105,253"
"487639,1903,105,252"
"488140,1904,103,252"
"488641,1905,103,252"
"489142,1906,103,252"
"489643,1907,101,252"
"490144,1908,101,252"
"490645,1909,99,252"
"491146,1910,99,253"
"491647,1911,96,253"
"492148,1912,96,254"
"492649,1913,96,254"
"493150,1914,94,255"
"493651,1915,95,252"
"494152,1916,94,252"
"494653,1917,95,254"
"495155,1918,94,255"
"495656,1919,94,255"
"496157,1920,95,253"
"496658,1921,94,255"
"497159,1922,94,254"
"497660,1923,94,253"
"498161,1924,94,255"
"498662,1925,94,255"
"499163,1926,94,255"
"499664,1927,94,255"
"500165,1928,95,252"
"500666,1929,95,255"
"501167,1930,94,255"
"501668,1931,95,255"
"502169,1932,95,255"
"502670,1933,95,255"
"503171,1934,95,255"
"503672,1935,94,252"
"504173,1936,95,254"
"504675,1937,94,255"
"505176,1938,95,254"
"505677,1939,95,255"
"506178,1940,95,255"
"506679,1941,95,254"
"507180,1942,95,255"
"507681,1943,94,254"
"508182,1944,68,255"
"508683,1945,62,253"
"509184,1946,62,255"
"509685,1947,60,255"
"510186,1948,57,254"
"510687,1949,58,253"
"511188,1950,58,253"
"511689,1951,56,252"
"512190,1952,56,252"
"512691,1953,54,254"
"513192,1954,54,254"
"513694,1955,54,255"
"514195,1956,54,252"
"514696,1957,54,255"
"515197,1958,54,253"
"515698,1959,53,252"
"516199,1960,54,254"
"516700,1961,54,255"
"517201,1962,54,252"
"517702,1963,54,255"
"518203,1964,54,255"
"518704,1965,54,255"
"519205,1966,54,255"
"519706,1967,54,252"
"520207,1968,54,255"
"520708,1969,54,255"
"521209,1970,54,253"
"521710,1971,54,254"
"522211,1972,54,255"
"522712,1973,54,255"
"523213,1974,54,255"
"523715,1975,54,252"
"524216,1976,54,255"
"524717,1977,54,255"
"525218,1978,53,253"
"525719,1979,54,252"
"526220,1980,53,252"
"526721,1981,54,255"
"527222,1982,54,254"
"527723,1983,54,255"
"528224,1984,54,254"
"528725,1985,54,255"
"529226,1986,32,253"
"529727,1987,19,255"
"530228,1988,19,252"
"530729,1989,17,255"
"531230,1990,17,255"
"531732,1991,17,252"
"532233,1992,13,255"
"532734,1993,14,255"
"533235,1994,14,255"
"533736,1995,11,255"
"534237,1996,11,255"
"534738,1997,9,254"
"535239,1998,10,255"
"535740,1999,8,255"
"536241,2000,7,255"
"536742,1000,7,255"
"537243,1001,712,255"
"537744,1002,981,252"
"538245,1003,980,255"
"538746,1004,981,252"
"539247,1005,980,255"
"539748,1006,980,255"
"540249,1007,980,252"
"540750,1008,980,252"
"541252,1009,980,252"
"541753,1010,980,253"
"542254,1011,980,252"
"542755,1012,980,254"
"543256,1013,980,252"
"543757,1014,980,254"
"544258,1015,980,252"
"544759,1016,981,252"
"545260,1017,980,255"
"545761,1018,981,255"
"546262,1019,981,255"
"546763,1020,980,255"
"547264,1021,980,253"
"547765,1022,981,252"
"548266,1023,981,255"
"548767,1024,980,252"
"549268,1025,980,252"
"549769,1026,981,253"
"550271,1027,980,252"
"550772,1028,980,252"
"551273,1029,979,252"
"551774,1030,980,252"
"552275,1031,981,254"
"552776,1032,981,252"
"553277,1033,981,252"
"553778,1034,981,252"
"554279,1035,981,254"
"554780,1036,980,252"
"555281,1037,980,252"
"555782,1038,980,255"
"556283,1039,980,252"
"556784,1040,981,252"
"557285,1041,980,253"
"557786,1042,979,252"
"558287,1043,980,252"
"558788,1044,981,252"
"559290,1045,981,252"
"559791,1046,980,253"
"560292,1047,980,252"
"560793,1048,980,253"
"561294,1049,980,252"
"561795,1050,980,252"
"562296,1051,980,255"
"562797,1052,974,255"
"563298,1053,969,252"
"563799,1054,968,252"
"564300,1055,968,252"
"564801,1056,968,252"
"565302,1057,969,252"
"565803,1058,969,252"
"566304,1059,967,252"
"566805,1060,964,252"
"567306,1061,964,252"
"567807,1062,964,253"
"568309,1063,965,252"
"568810,1064,960,254"
"569311,1065,961,252"
"569812,1066,958,252"
"570313,1067,959,252"
"570814,1068,958,252"
"571315,1069,958,252"
"571816,1070,953,252"
"572317,1071,953,252"
"572818,1072,953,253"
"573319,1073,953,252"
"573820,1074,952,252"
"574321,1075,951,252"
"574822,1076,951,252"
"575323,1077,951,253"
"575824,1078,950,254"
"576325,1079,950,252"
"576826,1080,951,252"
"577328,1081,951,254"
"577829,1082,951,252"
"578330,1083,951,252"
"578831,1084,951,252"
"579332,1085,952,252"
"579833,1086,951,252"
"580334,1087,951,252"
"580835,1088,951,252"
"581336,1089,951,252"
"581837,1090,950,252"
"582338,1091,951,254"
"582839,1092,951,252"
"583340,1093,951,252"
"583841,1094,951,249"
"584342,1095,951,252"
"584843,1096,951,252"
"585344,1097,951,252"
"585846,1098,951,252"
"586347,1099,951,252"
"586848,1100,951,252"
"587349,1101,951,252"
"587850,1102,951,252"
"588351,1103,950,252"
"588852,1104,919,252"
"589353,1105,919,252"
"589854,1106,918,252"
"590355,1107,919,252"
"590856,1108,915,254"
"591357,1109,914,252"
"591858,1110,914,252"
"592359,1111,915,252"
"592860,1112,913,252"
"593361,1113,912,255"
"593862,1114,909,252"
"594364,1115,909,253"
"594865,1116,909,252"
"595366,1117,909,254"
"595867,1118,905,252"
"596368,1119,905,252"
"596869,1120,904,254"
"597370,1121,905,252"
"597871,1122,901,252"
"598372,1123,902,252"
"598873,1124,902,254"
"599374,1125,898,254"
"599875,1126,897,252"
"600376,1127,898,252"
"600877,1128,898,252"
"601378,1129,897,254"
"601879,1130,897,252"
"602380,1131,897,252"
"602881,1132,897,252"
"603383,1133,897,253"
"603884,1134,897,254"
"604385,1135,897,252"
"604886,1136,897,252"
"605387,1137,898,252"
"605888,1138,897,252"
"606389,1139,897,252"
"606890,1140,897,251"
"607391,1141,897,251"
"607892,1142,898,252"
"608393,1143,897,252"
"608894,1144,897,255"
"609395,1145,897,253"
"609896,1146,897,255"
"610397,1147,897,252"
"610898,1148,897,251"
"611399,1149,897,255"
"611900,1150,897,255"
"612402,1151,897,253"
"612903,1152,897,255"
"613404,1153,897,255"
"613905,1154,897,252"
"614406,1155,897,252"
"614907,1156,897,252"
"615408,1157,897,254"
"615909,1158,897,255"
"616410,1159,897,254"
"616911,1160,865,255"
"617412,1161,862,252"
"617913,1162,862,253"
"618414,1163,862,255"
"618915,1164,859,255"
