t1,t2,command,force,position
337276715,337276715,107,-1,395
337284713,337284714,107,-1,396
337292714,337292715,107,-1,396
337300718,337300719,107,-1,396
337308714,337308715,107,-1,395
337316715,337316715,107,-1,394
337324713,337324713,107,-1,395
337332714,337332715,107,-1,395
337340719,337340719,107,-1,397
337348714,337348715,107,-1,396
337356714,337356715,107,-1,395
337364713,337364713,107,-1,396
337372714,337372715,107,-1,396
337380717,337380718,107,-1,395
337388713,337388714,107,-1,396
337396713,337396714,107,-1,396
337404712,337404712,107,-1,395
337412713,337412714,107,-1,396
337420717,337420717,107,-1,396
337428713,337428714,107,-1,396
337436713,337436714,107,-1,395
337444712,337444712,107,-1,395
337452713,337452714,107,-1,396
337460717,337460718,107,-1,396
337468713,337468714,107,-1,396
337476713,337476714,107,-1,396
337484712,337484712,107,-1,397
337492713,337492714,107,-1,395
337500717,337500718,107,-1,396
337508713,337508714,107,-1,396
337516713,337516714,107,-1,396
337524712,337524712,107,-1,396
337532713,337532714,107,-1,397
337540717,337540718,107,-1,396
337548713,337548713,107,-1,395
337556713,337556714,107,-1,397
337564712,337564712,107,-1,396
337572713,337572714,107,-1,397
337580717,337580718,107,-1,394
337588713,337588714,107,-1,396
337596713,337596714,107,-1,398
337604712,337604712,107,-1,395
337612713,337612714,107,-1,395
337620717,337620718,107,-1,395
337628713,337628714,107,-1,395
337636713,337636714,107,-1,393
337644712,337644713,107,-1,396
337652713,337652713,107,-1,397
337660717,337660718,107,-1,395
337668713,337668714,107,-1,396
337676713,337676713,107,-1,397
337684712,337684712,107,-1,396
337692713,337692714,107,-1,394
337700717,337700718,107,-1,396
337708713,337708714,107,-1,396
337716713,337716714,107,-1,396
337724712,337724712,107,-1,395
337732713,337732713,107,-1,396
337740717,337740718,107,-1,396
337748713,337748714,107,-1,396
337756713,337756714,107,-1,396
337764712,337764712,107,-1,395
337772713,337772714,107,-1,396
337780717,337780718,107,-1,396
337788713,337788714,107,-1,395
337796713,337796714,107,-1,396
337804712,337804712,107,-1,395
337812713,337812714,107,-1,394
337820717,337820718,107,-1,396
337828713,337828714,107,-1,395
337836713,337836714,107,-1,396
337844712,337844712,107,-1,396
337852713,337852714,107,-1,395
337860717,337860718,107,-1,395
337868713,337868714,107,-1,395
337876713,337876714,107,-1,395
337884712,337884713,107,-1,395
337892713,337892714,107,-1,396
337900717,337900718,107,-1,395
337908714,337908714,107,-1,396
337916713,337916714,107,-1,398
337924712,337924712,107,-1,395
337932713,337932714,107,-1,396
337940717,337940717,107,-1,395
337948713,337948714,107,-1,395
337956713,337956714,107,-1,395
337964712,337964712,107,-1,396
337972713,337972714,107,-1,396
337980717,337980718,107,-1,393
337988713,337988714,107,-1,395
337996713,337996714,107,-1,397
338004712,338004712,107,-1,396
338012713,338012714,107,-1,397
338020717,338020718,107,-1,396
338028713,338028714,107,-1,396
338036713,338036714,107,-1,396
338044712,338044713,107,-1,397
338052713,338052714,107,-1,396
338060717,338060718,107,-1,396
338068713,338068714,107,-1,396
338076713,338076714,107,-1,396
338084712,338084712,107,-1,394
338092713,338092714,107,-1,395
338100717,338100718,107,-1,396
338108713,338108714,107,-1,394
338116713,338116714,107,-1,395
338124711,338124712,107,-1,396
338132713,338132714,107,-1,396
338140717,338140717,107,-1,396
338148713,338148714,107,-1,394
338156713,338156714,107,-1,395
338164712,338164712,107,-1,396
338172713,338172714,107,-1,396
338180717,338180717,107,-1,396
338188713,338188714,107,-1,396
338196713,338196714,107,-1,397
338204712,338204712,107,-1,395
338212713,338212714,107,-1,397
338220717,338220718,107,-1,395
338228713,338228714,107,-1,397
338236713,338236714,107,-1,394
338244712,338244712,107,-1,396
338252713,338252714,107,-1,395
338260717,338260718,107,-1,396
338268713,338268714,107,-1,396
338276713,338276714,107,-1,395
338284712,338284712,107,-1,396
338292713,338292714,107,-1,395
338300717,338300718,107,-1,395
338308713,338308713,107,-1,395
338316713,338316714,107,-1,396
338324712,338324712,107,-1,398
338332713,338332714,107,-1,396
338340717,338340718,107,-1,395
338348713,338348713,107,-1,396
338356713,338356714,107,-1,396
338364712,338364713,107,-1,396
338372713,338372714,107,-1,395
338380717,338380718,107,-1,396
338388713,338388714,107,-1,396
338396713,338396714,107,-1,396
338404712,338404712,107,-1,397
338412713,338412714,107,-1,396
338420717,338420717,107,-1,396
338428714,338428714,107,-1,397
338436713,338436714,107,-1,396
338444712,338444712,107,-1,395
338452713,338452713,107,-1,396
338460717,338460718,107,-1,395
338468713,338468714,107,-1,396
338476713,338476714,107,-1,396
338484712,338484712,107,-1,395
338492713,338492714,107,-1,396
338500717,338500718,107,-1,394
338508713,338508715,108,-1,397
338516713,338516714,108,-1,395
338524712,338524712,108,-1,396
338532713,338532713,108,-1,397
338540717,338540718,108,-1,397
338548713,338548714,108,-1,394
338556713,338556714,108,-1,394
338564712,338564712,108,-1,397
338572713,338572714,108,-1,394
338580717,338580718,108,-1,395
338588714,338588714,108,-1,397
338596713,338596714,108,-1,396
338604712,338604712,108,-1,395
338612713,338612714,108,-1,396
338620717,338620718,108,-1,395
338628713,338628714,108,-1,395
338636713,338636714,108,-1,396
338644712,338644712,108,-1,395
338652713,338652714,108,-1,397
338660717,338660718,108,-1,394
338668713,338668714,108,-1,396
338676713,338676714,108,-1,396
338684712,338684713,108,-1,396
338692713,338692714,108,-1,395
338700717,338700718,108,-1,396
338708713,338708714,108,-1,396
338716713,338716714,108,-1,395
338724711,338724712,108,-1,394
338732713,338732714,108,-1,394
338740717,338740718,108,-1,393
338748713,338748714,108,-1,392
338756713,338756714,108,-1,391
338764712,338764712,108,-1,391
338772713,338772714,108,-1,388
338780717,338780718,108,-1,387
338788713,338788714,108,-1,386
338796713,338796714,108,-1,387
338804712,338804712,108,-1,387
338812713,338812714,108,-1,386
338820717,338820718,108,-1,387
338828713,338828714,108,-1,387
338836713,338836714,108,-1,386
338844712,338844712,108,-1,385
338852713,338852713,108,-1,389
338860718,338860718,108,-1,387
338868713,338868714,108,-1,386
338876713,338876714,108,-1,387
338884712,338884712,108,-1,387
338892713,338892714,108,-1,387
338900717,338900718,108,-1,386
338908713,338908714,108,-1,387
338916713,338916714,108,-1,388
338924712,338924712,108,-1,387
338932713,338932714,108,-1,388
338940717,338940718,108,-1,387
338948713,338948714,108,-1,387
338956714,338956714,108,-1,387
338964712,338964712,108,-1,386
338972713,338972714,108,-1,386
338980717,338980718,108,-1,387
338988714,338988714,108,-1,387
338996713,338996714,108,-1,385
339004712,339004712,108,-1,386
339012713,339012714,108,-1,387
339020717,339020718,108,-1,386
339028713,339028714,108,-1,387
339036713,339036714,108,-1,388
339044712,339044713,108,-1,387
339052713,339052714,108,-1,387
339060717,339060718,108,-1,386
339068713,339068714,108,-1,388
339076714,339076714,108,-1,387
339084712,339084713,108,-1,387
339092713,339092714,108,-1,386
339100717,339100718,108,-1,386
339108713,339108713,108,-1,386
339116713,339116714,108,-1,387
339124711,339124712,108,-1,385
339132713,339132714,108,-1,386
339140717,339140718,108,-1,387
339148713,339148714,108,-1,387
339156714,339156714,108,-1,387
339164712,339164712,108,-1,387
339172713,339172714,108,-1,387
339180717,339180718,108,-1,389
339188714,339188714,108,-1,386
339196713,339196714,108,-1,387
339204712,339204712,108,-1,387
339212714,339212714,108,-1,386
339220717,339220718,108,-1,387
339228713,339228714,108,-1,386
339236713,339236714,108,-1,385
339244712,339244712,108,-1,387
339252713,339252714,108,-1,387
339260717,339260718,108,-1,385
339268713,339268714,108,-1,387
339276713,339276714,108,-1,388
339284712,339284713,108,-1,386
339292714,339292714,108,-1,386
339300717,339300718,108,-1,385
339308713,339308714,108,-1,387
339316713,339316714,108,-1,388
339324712,339324712,108,-1,387
339332713,339332713,108,-1,387
339340717,339340718,108,-1,387
339348713,339348714,108,-1,387
339356713,339356714,108,-1,387
339364712,339364712,108,-1,388
339372713,339372714,108,-1,387
339380717,339380718,108,-1,386
339388714,339388714,108,-1,386
339396713,339396714,108,-1,387
339404712,339404712,108,-1,385
339412713,339412714,108,-1,387
339420717,339420718,108,-1,387
339428713,339428714,108,-1,387
339436713,339436714,108,-1,386
339444712,339444712,108,-1,386
339452713,339452713,108,-1,388
339460717,339460718,108,-1,387
339468713,339468714,108,-1,386
339476713,339476714,108,-1,387
339484712,339484713,108,-1,388
339492713,339492714,108,-1,386
339500717,339500718,108,-1,388
339508713,339508714,108,-1,386
339516713,339516713,108,-1,385
339524711,339524712,108,-1,386
339532713,339532714,108,-1,387
339540717,339540718,108,-1,386
339548713,339548714,108,-1,387
339556713,339556714,108,-1,387
339564712,339564712,108,-1,387
339572713,339572714,108,-1,388
339580717,339580717,108,-1,386
339588714,339588714,108,-1,387
339596713,339596714,108,-1,386
339604712,339604712,108,-1,386
339612713,339612714,108,-1,387
339620717,339620718,108,-1,386
339628713,339628714,108,-1,387
339636713,339636714,108,-1,387
339644712,339644713,108,-1,387
339652713,339652713,108,-1,387
339660717,339660718,108,-1,387
339668713,339668714,108,-1,387
339676713,339676714,108,-1,383
339684712,339684712,108,-1,388
339692713,339692713,108,-1,386
339700717,339700718,108,-1,387
339708714,339708714,108,-1,386
339716713,339716714,108,-1,387
339724712,339724712,108,-1,387
339732713,339732714,108,-1,387
339740717,339740718,108,-1,386
339748713,339748714,108,-1,385
339756713,339756714,108,-1,386
339764712,339764712,108,-1,385
339772713,339772714,108,-1,387
339780717,339780717,108,-1,390
339788713,339788714,108,-1,387
339796713,339796714,108,-1,387
339804712,339804712,108,-1,386
339812713,339812714,108,-1,387
339820717,339820718,108,-1,389
339828713,339828714,108,-1,387
339836713,339836714,108,-1,386
339844712,339844712,108,-1,386
339852713,339852714,108,-1,386
339860717,339860718,108,-1,389
339868713,339868714,108,-1,385
339876714,339876714,108,-1,388
339884712,339884713,108,-1,386
339892713,339892714,108,-1,387
339900717,339900718,108,-1,387
339908713,339908714,108,-1,386
339916713,339916714,108,-1,388
339924712,339924712,108,-1,387
339932713,339932713,108,-1,386
339940717,339940718,108,-1,386
339948713,339948714,108,-1,387
339956713,339956714,108,-1,386
339964712,339964713,108,-1,387
339972713,339972714,108,-1,385
339980717,339980718,108,-1,387
339988714,339988714,108,-1,386
339996713,339996714,108,-1,387
340004712,340004712,108,-1,386
340012713,340012714,108,-1,387
340020717,340020718,108,-1,386
340028713,340028714,108,-1,387
340036713,340036714,108,-1,387
340044712,340044713,108,-1,386
340052713,340052713,108,-1,387
340060717,340060718,108,-1,387
340068713,340068714,108,-1,387
340076714,340076714,108,-1,386
340084712,340084712,108,-1,386
340092713,340092714,108,-1,386
340100717,340100718,108,-1,386
340108713,340108714,108,-1,387
340116713,340116714,108,-1,386
340124712,340124712,108,-1,387
340132713,340132714,108,-1,387
340140717,340140718,108,-1,386
340148713,340148714,108,-1,385
340156713,340156714,108,-1,387
340164712,340164712,108,-1,387
340172714,340172714,108,-1,387
340180717,340180718,108,-1,388
340188713,340188714,108,-1,387
340196713,340196714,108,-1,387
340204712,340204712,108,-1,384
340212713,340212714,108,-1,386
340220717,340220718,108,-1,388
340228713,340228714,108,-1,386
340236713,340236714,108,-1,386
340244712,340244713,108,-1,387
340252713,340252714,108,-1,386
340260717,340260718,108,-1,386
340268713,340268714,108,-1,386
340276713,340276714,108,-1,388
340284712,340284712,108,-1,386
340292714,340292714,108,-1,386
340300717,340300718,108,-1,385
340308713,340308713,108,-1,387
340316713,340316714,108,-1,387
340324712,340324712,108,-1,387
340332713,340332714,108,-1,388
340340717,340340717,108,-1,388
340348713,340348714,108,-1,387
340356713,340356714,108,-1,386
340364712,340364712,108,-1,387
340372713,340372714,108,-1,387
340380717,340380718,108,-1,386
340388714,340388714,108,-1,387
340396713,340396714,108,-1,388
340404712,340404712,108,-1,387
340412714,340412714,108,-1,387
340420717,340420718,108,-1,387
340428713,340428714,108,-1,388
340436713,340436714,108,-1,386
340444712,340444712,108,-1,387
340452713,340452713,108,-1,387
340460717,340460718,108,-1,387
340468714,340468714,108,-1,387
340476714,340476714,108,-1,387
340484712,340484712,108,-1,388
340492713,340492713,108,-1,386
340500717,340500718,108,-1,387
340508713,340508714,108,-1,386
340516713,340516714,108,-1,387
340524712,340524712,108,-1,388
340532713,340532713,108,-1,387
340540717,340540717,108,-1,387
340548713,340548713,108,-1,386
340556713,340556714,108,-1,387
340564712,340564712,108,-1,387
340572713,340572714,108,-1,388
340580717,340580718,108,-1,386
340588714,340588714,108,-1,387
340596713,340596714,108,-1,387
340604712,340604712,108,-1,387
340612713,340612714,108,-1,386
340620717,340620718,108,-1,387
340628713,340628714,108,-1,387
340636713,340636714,108,-1,387
340644712,340644712,108,-1,386
340652713,340652714,108,-1,387
340660717,340660718,108,-1,386
340668714,340668714,108,-1,387
340676713,340676713,108,-1,387
340684712,340684712,108,-1,388
340692713,340692714,108,-1,387
340700717,340700718,108,-1,388
340708714,340708714,108,-1,387
340716713,340716714,108,-1,387
340724711,340724712,108,-1,386
340732713,340732714,108,-1,386
340740717,340740718,108,-1,388
340748713,340748714,108,-1,386
340756714,340756714,108,-1,386
340764712,340764712,108,-1,386
340772713,340772714,108,-1,387
340780717,340780718,108,-1,387
340788713,340788714,108,-1,387
340796714,340796714,108,-1,387
340804712,340804712,108,-1,385
340812713,340812714,108,-1,387
340820717,340820718,108,-1,387
340828713,340828714,108,-1,386
340836713,340836714,108,-1,387
340844712,340844712,108,-1,387
340852713,340852714,108,-1,387
340860717,340860718,108,-1,386
340868713,340868714,108,-1,387
340876713,340876714,108,-1,387
340884712,340884713,108,-1,386
340892713,340892713,108,-1,386
340900717,340900718,108,-1,385
340908713,340908714,108,-1,387
340916713,340916714,108,-1,387
340924712,340924712,108,-1,387
340932713,340932714,108,-1,387
340940717,340940717,108,-1,386
340948713,340948713,108,-1,386
340956713,340956714,108,-1,388
340964712,340964712,108,-1,386
340972713,340972714,108,-1,386
340980717,340980718,108,-1,386
340988713,340988714,108,-1,387
340996713,340996714,108,-1,387
341004712,341004712,108,-1,386
341012713,341012714,108,-1,388
341020717,341020718,108,-1,386
341028714,341028714,108,-1,387
341036713,341036714,108,-1,388
341044712,341044712,108,-1,387
341052713,341052714,108,-1,387
341060717,341060718,108,-1,386
341068713,341068714,108,-1,386
341076714,341076714,108,-1,385
341084712,341084713,108,-1,387
341092713,341092714,108,-1,387
341100717,341100718,108,-1,387
341108713,341108714,108,-1,387
341116713,341116714,108,-1,386
341124712,341124713,108,-1,388
341132713,341132714,108,-1,387
341140717,341140718,108,-1,386
341148713,341148714,108,-1,387
341156713,341156714,108,-1,388
341164712,341164712,108,-1,386
341172713,341172714,108,-1,387
341180717,341180718,108,-1,386
341188713,341188714,108,-1,386
341196713,341196714,108,-1,386
341204712,341204712,108,-1,386
341212713,341212713,108,-1,386
341220717,341220718,108,-1,387
341228713,341228714,108,-1,389
341236714,341236714,108,-1,386
341244712,341244713,108,-1,387
341252713,341252714,108,-1,387
341260717,341260718,108,-1,385
341268713,341268714,108,-1,386
341276713,341276714,108,-1,386
341284712,341284713,108,-1,387
341292714,341292714,108,-1,386
341300717,341300718,108,-1,386
341308713,341308714,108,-1,387
341316713,341316714,108,-1,388
341324712,341324712,108,-1,387
341332713,341332713,108,-1,387
341340717,341340718,108,-1,385
341348713,341348714,108,-1,386
341356713,341356714,108,-1,386
341364712,341364712,108,-1,386
341372713,341372714,108,-1,387
341380717,341380718,108,-1,387
341388714,341388714,108,-1,386
341396713,341396714,108,-1,386
341404712,341404712,108,-1,386
341412713,341412714,108,-1,387
341420717,341420718,108,-1,386
341428713,341428714,108,-1,386
341436713,341436714,108,-1,386
341444712,341444712,108,-1,387
341452713,341452714,108,-1,386
341460717,341460718,108,-1,386
341468713,341468714,108,-1,387
341476713,341476714,108,-1,386
341484712,341484712,108,-1,386
341492713,341492714,108,-1,387
341500717,341500718,108,-1,387
341508713,341508714,108,-1,386
341516713,341516714,108,-1,387
341524712,341524712,108,-1,387
341532713,341532714,108,-1,387
341540717,341540718,108,-1,386
341548713,341548714,108,-1,386
341556713,341556713,108,-1,385
341564712,341564712,108,-1,387
341572713,341572714,108,-1,386
341580717,341580718,108,-1,387
341588713,341588714,108,-1,386
341596713,341596714,108,-1,387
341604712,341604712,108,-1,387
341612713,341612714,108,-1,388
341620717,341620718,108,-1,387
341628713,341628714,108,-1,386
341636714,341636714,108,-1,386
341644712,341644713,108,-1,387
341652713,341652714,108,-1,386
341660718,341660718,108,-1,386
341668713,341668714,108,-1,385
341676713,341676714,108,-1,387
341684712,341684712,108,-1,386
341692713,341692714,108,-1,385
341700717,341700718,108,-1,387
341708713,341708715,109,-1,386
341716713,341716714,109,-1,386
341724711,341724712,109,-1,386
341732713,341732714,109,-1,386
341740717,341740718,109,-1,386
341748713,341748714,109,-1,386
341756713,341756714,109,-1,387
341764712,341764713,109,-1,387
341772713,341772714,109,-1,386
341780717,341780718,109,-1,387
341788713,341788713,109,-1,387
341796713,341796714,109,-1,385
341804712,341804713,109,-1,387
341812713,341812714,109,-1,386
341820717,341820718,109,-1,386
341828713,341828714,109,-1,386
341836713,341836714,109,-1,387
341844712,341844713,109,-1,387
341852713,341852714,109,-1,386
341860718,341860718,109,-1,386
341868713,341868714,109,-1,387
341876714,341876714,109,-1,387
341884712,341884712,109,-1,386
341892713,341892714,109,-1,386
341900717,341900718,109,-1,387
341908713,341908714,109,-1,387
341916713,341916714,109,-1,386
341924711,341924712,109,-1,385
341932713,341932714,109,-1,385
341940717,341940718,109,-1,383
341948713,341948714,109,-1,381
341956713,341956714,109,-1,381
341964712,341964712,109,-1,379
341972713,341972714,109,-1,379
341980717,341980718,109,-1,377
341988713,341988714,109,-1,373
341996713,341996714,109,-1,375
342004712,342004712,109,-1,375
342012713,342012714,109,-1,373
342020717,342020718,109,-1,375
342028713,342028714,109,-1,373
342036713,342036714,109,-1,374
342044712,342044712,109,-1,375
342052713,342052714,109,-1,372
342060718,342060718,109,-1,374
342068713,342068714,109,-1,374
342076713,342076714,109,-1,375
342084712,342084713,109,-1,374
342092713,342092714,109,-1,374
342100717,342100718,109,-1,375
342108713,342108714,109,-1,374
342116713,342116714,109,-1,372
342124712,342124712,109,-1,374
342132713,342132714,109,-1,374
342140717,342140718,109,-1,375
342148713,342148713,109,-1,375
342156713,342156714,109,-1,374
342164712,342164712,109,-1,374
342172713,342172714,109,-1,374
342180717,342180718,109,-1,374
342188713,342188714,109,-1,374
342196713,342196714,109,-1,376
342204712,342204713,109,-1,374
342212713,342212714,109,-1,374
342220717,342220718,109,-1,374
342228713,342228714,109,-1,374
342236713,342236714,109,-1,375
342244712,342244713,109,-1,375
342252713,342252714,109,-1,374
342260717,342260718,109,-1,374
342268713,342268714,109,-1,373
342276714,342276714,109,-1,374
342284712,342284712,109,-1,373
342292713,342292714,109,-1,374
342300717,342300718,109,-1,374
342308713,342308714,109,-1,372
342316713,342316714,109,-1,374
342324711,342324712,109,-1,373
342332713,342332714,109,-1,373
342340717,342340717,109,-1,374
342348713,342348713,109,-1,373
342356713,342356714,109,-1,374
342364712,342364712,109,-1,375
342372714,342372714,109,-1,375
342380717,342380718,109,-1,373
342388713,342388714,109,-1,373
342396713,342396714,109,-1,374
342404712,342404712,109,-1,375
342412713,342412714,109,-1,375
342420717,342420718,109,-1,374
342428713,342428714,109,-1,374
342436714,342436714,109,-1,374
342444712,342444712,109,-1,373
342452713,342452714,109,-1,375
342460717,342460718,109,-1,374
342468713,342468714,109,-1,375
342476714,342476714,109,-1,375
342484712,342484713,109,-1,374
342492713,342492714,109,-1,374
342500717,342500718,109,-1,374
342508713,342508714,109,-1,374
342516713,342516714,109,-1,375
342524712,342524712,109,-1,375
342532713,342532714,109,-1,375
342540717,342540718,109,-1,373
342548713,342548714,109,-1,374
342556713,342556714,109,-1,376
342564712,342564712,109,-1,374
342572713,342572714,109,-1,375
342580717,342580718,109,-1,373
342588713,342588714,109,-1,374
342596713,342596714,109,-1,374
342604712,342604712,109,-1,374
342612713,342612714,109,-1,374
342620717,342620718,109,-1,374
342628713,342628714,109,-1,374
342636713,342636714,109,-1,374
342644712,342644712,109,-1,374
342652713,342652714,109,-1,374
342660717,342660718,109,-1,375
342668713,342668714,109,-1,375
342676713,342676714,109,-1,374
342684712,342684712,109,-1,374
342692714,342692714,109,-1,374
342700717,342700718,109,-1,374
342708713,342708714,109,-1,375
342716713,342716714,109,-1,374
342724711,342724712,109,-1,375
342732713,342732714,109,-1,372
342740717,342740718,109,-1,375
342748713,342748713,109,-1,375
342756713,342756714,109,-1,373
342764712,342764712,109,-1,374
342772713,342772714,109,-1,374
342780717,342780718,109,-1,375
342788713,342788713,109,-1,375
342796713,342796714,109,-1,374
342804712,342804712,109,-1,375
342812713,342812714,109,-1,374
342820717,342820718,109,-1,375
342828714,342828714,109,-1,374
342836713,342836714,109,-1,374
342844712,342844712,109,-1,374
342852713,342852714,109,-1,373
342860718,342860718,109,-1,374
342868713,342868714,109,-1,374
342876713,342876714,109,-1,374
342884712,342884712,109,-1,374
342892713,342892714,109,-1,375
342900717,342900718,109,-1,375
342908713,342908714,109,-1,375
342916714,342916714,109,-1,375
342924711,342924712,109,-1,375
342932713,342932714,109,-1,373
342940717,342940717,109,-1,374
342948713,342948714,109,-1,375
342956713,342956713,109,-1,373
342964712,342964712,109,-1,375
342972713,342972714,109,-1,374
342980717,342980718,109,-1,374
342988713,342988714,109,-1,376
342996713,342996714,109,-1,374
343004712,343004712,109,-1,373
343012713,343012714,109,-1,375
343020717,343020718,109,-1,375
343028713,343028714,109,-1,375
343036713,343036714,109,-1,374
343044712,343044712,109,-1,374
343052713,343052714,109,-1,373
343060717,343060718,109,-1,375
343068713,343068714,109,-1,374
343076713,343076714,109,-1,375
343084712,343084712,109,-1,374
343092713,343092714,109,-1,374
343100717,343100718,109,-1,372
343108713,343108714,109,-1,374
343116713,343116714,109,-1,373
343124712,343124712,109,-1,375
343132713,343132714,109,-1,374
343140717,343140718,109,-1,374
343148713,343148713,109,-1,374
343156713,343156713,109,-1,373
343164712,343164713,109,-1,374
343172713,343172714,109,-1,374
343180717,343180718,109,-1,372
343188713,343188714,109,-1,375
343196713,343196714,109,-1,373
343204712,343204712,109,-1,374
343212713,343212714,109,-1,374
343220718,343220718,109,-1,374
343228713,343228714,109,-1,374
343236713,343236714,109,-1,373
343244712,343244712,109,-1,374
343252713,343252714,109,-1,374
343260717,343260718,109,-1,374
343268713,343268714,109,-1,373
343276713,343276714,109,-1,373
343284712,343284713,109,-1,374
343292713,343292714,109,-1,374
343300717,343300717,109,-1,374
343308713,343308714,109,-1,374
343316713,343316714,109,-1,374
343324712,343324712,109,-1,373
343332713,343332714,109,-1,374
343340717,343340718,109,-1,374
343348713,343348713,109,-1,375
343356713,343356713,109,-1,374
343364712,343364712,109,-1,375
343372713,343372714,109,-1,374
343380717,343380718,109,-1,375
343388713,343388714,109,-1,375
343396713,343396714,109,-1,374
343404712,343404712,109,-1,374
343412713,343412714,109,-1,371
343420717,343420718,109,-1,374
343428713,343428714,109,-1,375
343436714,343436714,109,-1,373
343444712,343444712,109,-1,373
343452713,343452714,109,-1,373
343460717,343460718,109,-1,373
343468713,343468714,109,-1,375
343476713,343476714,109,-1,374
343484712,343484712,109,-1,374
343492713,343492714,109,-1,374
343500717,343500718,109,-1,373
343508713,343508714,109,-1,374
343516713,343516714,109,-1,375
343524712,343524712,109,-1,375
343532713,343532714,109,-1,375
343540717,343540718,109,-1,374
343548713,343548713,109,-1,375
343556713,343556713,109,-1,375
343564712,343564713,109,-1,374
343572713,343572714,109,-1,374
343580717,343580718,109,-1,374
343588713,343588714,109,-1,374
343596713,343596714,109,-1,374
343604712,343604712,109,-1,376
343612713,343612714,109,-1,375
343620717,343620718,109,-1,375
343628713,343628714,109,-1,373
343636713,343636714,109,-1,374
343644712,343644712,109,-1,373
343652713,343652714,109,-1,374
343660717,343660718,109,-1,374
343668713,343668714,109,-1,373
343676713,343676714,109,-1,375
343684712,343684712,109,-1,373
343692713,343692714,109,-1,372
343700717,343700718,109,-1,374
343708713,343708714,109,-1,373
343716713,343716714,109,-1,374
343724712,343724712,109,-1,375
343732713,343732714,109,-1,374
343740717,343740717,109,-1,375
343748713,343748714,109,-1,373
343756713,343756714,109,-1,374
343764712,343764712,109,-1,375
343772713,343772714,109,-1,375
343780717,343780718,109,-1,373
343788713,343788714,109,-1,373
343796713,343796714,109,-1,375
343804712,343804713,109,-1,372
343812713,343812714,109,-1,374
343820717,343820718,109,-1,373
343828713,343828714,109,-1,374
343836714,343836714,109,-1,374
343844712,343844712,109,-1,374
343852713,343852714,109,-1,374
343860717,343860718,109,-1,375
343868713,343868714,109,-1,374
343876713,343876714,109,-1,374
343884712,343884712,109,-1,374
343892714,343892714,109,-1,375
343900717,343900718,109,-1,375
343908713,343908714,109,-1,374
343916713,343916714,109,-1,375
343924712,343924712,109,-1,376
343932713,343932714,109,-1,374
343940717,343940718,109,-1,374
343948713,343948713,109,-1,374
343956713,343956714,109,-1,374
343964712,343964712,109,-1,373
343972713,343972714,109,-1,374
343980718,343980718,109,-1,375
343988713,343988714,109,-1,374
343996713,343996714,109,-1,374
344004712,344004712,109,-1,373
344012713,344012714,109,-1,374
344020717,344020718,109,-1,374
344028713,344028714,109,-1,376
344036713,344036714,109,-1,374
344044712,344044712,109,-1,373
344052713,344052713,109,-1,376
344060718,344060718,109,-1,375
344068713,344068714,109,-1,374
344076713,344076714,109,-1,374
344084712,344084712,109,-1,375
344092713,344092714,109,-1,375
344100717,344100718,109,-1,374
344108713,344108714,109,-1,373
344116713,344116714,109,-1,375
344124712,344124712,109,-1,375
344132713,344132714,109,-1,373
344140717,344140718,109,-1,375
344148713,344148714,109,-1,375
344156713,344156714,109,-1,376
344164712,344164712,109,-1,374
344172713,344172714,109,-1,374
344180717,344180718,109,-1,373
344188713,344188713,109,-1,374
344196713,344196714,109,-1,374
344204712,344204712,109,-1,374
344212713,344212714,109,-1,375
344220717,344220718,109,-1,373
344228713,344228714,109,-1,374
344236713,344236714,109,-1,374
344244712,344244712,109,-1,373
344252713,344252714,109,-1,374
344260717,344260718,109,-1,375
344268713,344268714,109,-1,373
344276714,344276714,109,-1,374
344284712,344284712,109,-1,375
344292713,344292714,109,-1,373
344300717,344300717,109,-1,374
344308713,344308714,109,-1,375
344316713,344316713,109,-1,375
344324712,344324712,109,-1,374
344332713,344332714,109,-1,377
344340717,344340717,109,-1,374
344348713,344348714,109,-1,374
344356713,344356714,109,-1,374
344364712,344364712,109,-1,374
344372713,344372714,109,-1,373
344380717,344380718,109,-1,373
344388713,344388714,109,-1,375
344396713,344396714,109,-1,375
344404712,344404712,109,-1,374
344412713,344412714,109,-1,375
344420717,344420718,109,-1,375
344428713,344428714,109,-1,375
344436713,344436714,109,-1,372
344444712,344444712,109,-1,375
344452713,344452713,109,-1,375
344460717,344460718,109,-1,374
344468713,344468714,109,-1,374
344476713,344476714,109,-1,373
344484712,344484713,109,-1,374
344492713,344492714,109,-1,375
344500717,344500718,109,-1,374
344508713,344508714,109,-1,375
344516713,344516714,109,-1,374
344524712,344524712,109,-1,374
344532713,344532714,109,-1,374
344540717,344540718,109,-1,374
344548713,344548714,109,-1,375
344556713,344556714,109,-1,373
344564712,344564713,109,-1,372
344572713,344572714,109,-1,374
344580717,344580718,109,-1,374
344588713,344588714,109,-1,375
344596713,344596714,109,-1,374
344604712,344604712,109,-1,373
344612713,344612714,109,-1,374
344620717,344620718,109,-1,374
344628713,344628713,109,-1,376
344636714,344636714,109,-1,374
344644712,344644712,109,-1,375
344652713,344652714,109,-1,373
344660717,344660718,109,-1,377
344668713,344668713,109,-1,374
344676713,344676714,109,-1,374
344684712,344684712,109,-1,375
344692713,344692714,109,-1,376
344700717,344700718,109,-1,374
344708713,344708714,109,-1,374
344716713,344716714,109,-1,374
344724712,344724712,109,-1,374
