t1,t2,command,measured,zero
146914572,146914572,50,262,0
146920725,146920726,50,262,0
146926883,146926883,50,263,0
146933299,146933300,50,263,0
146939481,146939481,50,263,0
146945644,146945645,50,263,0
146951803,146951804,50,263,0
146957962,146957963,50,262,0
146965225,146965226,50,262,0
146971384,146971385,50,262,0
146977542,146977542,50,261,0
146983699,146983700,50,261,0
146989859,146989859,50,261,0
146996799,146996799,50,261,0
147002952,147002952,50,261,0
147009109,147009110,50,261,0
147015493,147015493,50,261,0
147021644,147021644,50,261,0
147027800,147027801,50,261,0
147033962,147033963,50,261,0
147040120,147040121,50,261,0
147047371,147047371,50,261,0
147053533,147053534,50,261,0
147059685,147059686,50,262,0
147065840,147065840,50,262,0
147071998,147071998,50,262,0
147078878,147078879,50,261,0
147085035,147085035,50,261,0
147091192,147091193,50,261,0
147097594,147097595,50,261,0
147103749,147103749,50,261,0
147109901,147109901,50,261,0
147116060,147116060,50,261,0
147122215,147122216,50,261,0
147129384,147129385,50,261,0
147135541,147135542,50,261,0
147141698,147141698,50,261,0
147147854,147147855,50,261,0
147154017,147154017,50,261,0
147160929,147160929,50,261,0
147167085,147167086,50,261,0
147173243,147173244,50,261,0
147179633,147179633,50,261,0
147185789,147185790,50,261,0
147191952,147191952,50,261,0
147198109,147198109,50,261,0
147204269,147204269,50,261,0
147211573,147211573,50,261,0
147217728,147217728,50,261,0
147223886,147223887,50,261,0
147230042,147230042,50,261,0
147236199,147236200,50,261,0
147243035,147243036,50,261,0
147249193,147249193,50,261,0
147255351,147255352,50,261,0
147261750,147261751,50,261,0
147267901,147267902,50,261,0
147274059,147274059,50,261,0
147280215,147280215,50,261,0
147286375,147286376,50,261,0
147293690,147293691,50,261,0
147299849,147299849,50,261,0
147306007,147306008,50,262,0
147312170,147312170,50,262,0
147318326,147318326,50,262,0
147325267,147325267,50,261,0
147331425,147331425,50,261,0
147337581,147337582,50,261,0
147343995,147343995,50,261,0
147350152,147350152,50,261,0
147356308,147356308,50,261,0
147362467,147362467,50,261,0
147368624,147368624,50,261,0
147375870,147375871,50,261,0
147382030,147382031,50,261,0
147388186,147388187,50,261,0
147394349,147394350,50,261,0
147400505,147400506,50,261,0
147407332,147407333,50,262,0
147413494,147413494,50,262,0
147419650,147419651,50,263,0
147426037,147426037,50,263,0
147432202,147432203,50,263,0
147438357,147438357,50,262,0
147444517,147444518,50,262,0
147450671,147450672,50,263,0
147457906,147457907,50,263,0
147464062,147464063,50,263,0
147470215,147470215,50,262,0
147476376,147476376,50,262,0
147482533,147482534,50,262,0
147489340,147489340,50,261,0
147495502,147495502,50,261,0
147501654,147501655,50,261,0
147508081,147508082,50,261,0
147514282,147514283,50,261,0
147520439,147520440,50,261,0
147526595,147526595,50,261,0
147532753,147532753,50,261,0
147539985,147539986,50,261,0
147546144,147546145,50,261,0
147552299,147552300,50,259,0
147558455,147558455,50,259,0
147564609,147564609,50,259,0
147571430,147571431,50,258,0
147577587,147577588,50,258,0
147583741,147583741,50,259,0
147590140,147590140,50,259,0
147596296,147596297,50,259,0
147602450,147602450,50,260,0
147608604,147608604,50,260,0
147614763,147614764,50,260,0
147622048,147622048,50,260,0
147628206,147628206,50,260,0
147634365,147634365,50,259,0
147640523,147640523,50,259,0
147646676,147646676,50,259,0
147653667,147653667,50,260,0
147659823,147659823,50,260,0
147665978,147665978,50,259,0
147672386,147672387,50,259,0
147678541,147678542,50,259,0
147684695,147684696,50,260,0
147690852,147690853,50,260,0
147697011,147697012,50,260,0
147704274,147704274,50,260,0
147710431,147710432,50,260,0
147716588,147716589,50,260,0
147722741,147722742,50,260,0
147728901,147728901,50,260,0
147735888,147735888,50,259,0
147742046,147742047,50,259,0
147748206,147748206,50,258,0
147754564,147754564,50,258,0
147760722,147760723,50,258,0
147766880,147766880,50,258,0
147773039,147773039,50,258,0
147779196,147779196,50,259,0
147786534,147786535,50,259,0
147792692,147792692,50,259,0
147798849,147798850,50,258,0
147805006,147805007,50,258,0
147811165,147811166,50,258,0
