time,flex sensor,"actuator position, command","actuator position, measured",force,"""Trial Number""","""Target Angle"""
949.694,164.0,5.066666666666666,3.8085106382978715,0.09,20,75
950.147,164.0,5.066666666666666,3.8510638297872326,0.09,20,75
950.599,164.0,5.066666666666666,3.8510638297872326,0.18,20,75
951.052,163.0,5.28,3.8936170212765973,0.26,20,75
951.506,157.0,5.706666666666667,3.9361702127659584,0.09,20,75
951.958,154.0,5.92,3.829787234042552,0.09,20,75
952.411,153.0,5.92,3.872340425531913,0.09,20,75
952.864,152.0,5.92,3.8936170212765973,0.18,20,75
953.317,146.0,6.346666666666667,3.7659574468085104,0.26,20,75
953.77,139.0,6.773333333333333,3.9361702127659584,0.09,20,75
954.222,140.0,6.773333333333333,3.8936170212765973,0.26,20,75
954.675,146.0,6.346666666666667,3.872340425531913,0.09,20,75
955.128,152.0,5.92,3.872340425531913,0.09,20,75
955.581,159.0,5.493333333333333,3.8510638297872326,0.09,20,75
956.033,163.0,5.28,3.8085106382978715,0.18,20,75
956.486,167.0,4.8533333333333335,3.872340425531913,0.26,20,75
956.94,176.0,4.213333333333333,3.8936170212765973,0.18,20,75
957.392,180.0,4.0,3.829787234042552,0.09,20,75
957.845,180.0,4.0,3.872340425531913,0.09,20,75
958.298,180.0,4.0,3.8936170212765973,0.09,20,75
958.751,180.0,4.0,3.9361702127659584,0.09,20,75
959.203,180.0,4.0,3.914893617021278,0.09,20,75
959.656,180.0,4.0,3.8085106382978715,0.09,20,75
960.109,180.0,4.0,3.829787234042552,0.09,20,75
960.562,180.0,4.0,3.914893617021278,0.09,20,75
961.015,180.0,4.0,3.829787234042552,-0.09,20,75
961.467,180.0,4.0,3.872340425531913,0.0,20,75
961.921,179.0,4.0,3.8510638297872326,0.0,20,75
962.374,178.0,4.213333333333333,3.8085106382978715,-0.18,20,75
962.826,177.0,4.213333333333333,3.8936170212765973,0.0,20,75
963.279,176.0,4.213333333333333,3.829787234042552,0.0,20,75
963.732,172.0,4.64,3.872340425531913,0.0,20,75
964.186,169.0,4.8533333333333335,3.8510638297872326,0.0,20,75
964.638,163.0,5.28,3.872340425531913,0.0,20,75
965.091,160.0,5.493333333333333,3.872340425531913,0.0,20,75
965.544,157.0,5.706666666666667,3.9361702127659584,0.0,20,75
965.997,151.0,6.133333333333333,3.7234042553191493,0.09,20,75
966.45,150.0,6.133333333333333,3.872340425531913,0.26,20,75
966.902,146.0,6.346666666666667,3.914893617021278,0.09,20,75
967.355,146.0,6.346666666666667,3.872340425531913,0.09,20,75
967.809,146.0,6.346666666666667,3.872340425531913,0.09,20,75
968.261,146.0,6.346666666666667,3.829787234042552,0.09,20,75
968.714,146.0,6.346666666666667,3.787234042553191,0.09,20,75
969.167,146.0,6.346666666666667,3.8510638297872326,0.09,20,75
969.62,146.0,6.346666666666667,3.872340425531913,0.09,20,75
970.072,146.0,6.346666666666667,3.872340425531913,0.09,20,75
970.525,146.0,6.346666666666667,3.872340425531913,0.18,20,75
970.978,146.0,6.346666666666667,3.8085106382978715,0.09,20,75
