t1,t2,command,force,position
171458713,171458713,93,-1,527
171466714,171466715,93,-1,531
171474714,171474715,93,-1,528
171482713,171482713,93,-1,526
171490718,171490719,93,-1,529
171498713,171498713,93,-1,530
171506714,171506715,93,-1,526
171514714,171514714,93,-1,527
171522713,171522713,93,-1,527
171530718,171530719,93,-1,526
171538713,171538713,93,-1,528
171546714,171546715,93,-1,528
171554714,171554715,93,-1,527
171562713,171562714,93,-1,528
171570718,171570719,93,-1,527
171578713,171578714,93,-1,525
171586714,171586715,93,-1,527
171594714,171594715,93,-1,526
171602712,171602713,93,-1,529
171610718,171610719,93,-1,527
171618713,171618713,93,-1,527
171626714,171626715,93,-1,529
171634715,171634715,93,-1,526
171642713,171642713,93,-1,526
171650718,171650719,93,-1,526
171658713,171658713,93,-1,531
171666714,171666715,93,-1,527
171674714,171674714,93,-1,526
171682713,171682713,93,-1,527
171690719,171690720,93,-1,525
171698713,171698713,93,-1,523
171706714,171706715,93,-1,526
171714714,171714715,93,-1,527
171722713,171722713,93,-1,524
171730718,171730719,93,-1,528
171738713,171738714,93,-1,525
171746714,171746715,93,-1,526
171754714,171754715,93,-1,524
171762713,171762713,93,-1,534
171770719,171770720,94,-1,528
171778713,171778713,94,-1,527
171786714,171786715,94,-1,520
171794714,171794714,94,-1,529
171802713,171802713,94,-1,526
171810719,171810719,94,-1,528
171818712,171818713,94,-1,526
171826714,171826715,94,-1,528
171834714,171834715,94,-1,526
171842713,171842713,94,-1,527
171850718,171850719,94,-1,538
171858713,171858713,94,-1,529
171866714,171866715,94,-1,526
171874714,171874714,94,-1,526
171882713,171882713,94,-1,526
171890718,171890719,94,-1,528
171898713,171898713,94,-1,524
171906714,171906715,94,-1,528
171914714,171914715,94,-1,524
171922712,171922713,94,-1,532
171930719,171930719,94,-1,532
171938713,171938713,94,-1,529
171946714,171946714,94,-1,527
171954714,171954715,94,-1,525
171962713,171962713,94,-1,513
171970718,171970719,94,-1,528
171978713,171978713,94,-1,524
171986714,171986715,94,-1,529
171994714,171994714,94,-1,523
172002713,172002714,94,-1,521
172010719,172010719,94,-1,523
172018713,172018713,94,-1,527
172026714,172026714,94,-1,520
172034715,172034715,94,-1,521
172042712,172042713,94,-1,519
172050719,172050719,94,-1,522
172058713,172058713,94,-1,516
172066714,172066715,94,-1,518
172074714,172074714,94,-1,515
172082713,172082713,94,-1,509
172090718,172090719,94,-1,517
172098713,172098713,94,-1,519
172106714,172106715,94,-1,543
172114714,172114715,94,-1,517
172122713,172122713,94,-1,518
172130718,172130719,94,-1,518
172138713,172138713,94,-1,517
172146714,172146715,94,-1,516
172154714,172154715,94,-1,517
172162713,172162713,94,-1,517
172170719,172170719,94,-1,514
172178713,172178713,94,-1,522
172186714,172186715,94,-1,516
172194714,172194715,94,-1,519
172202713,172202713,94,-1,517
172210718,172210719,94,-1,516
172218713,172218713,94,-1,518
172226714,172226714,94,-1,517
172234714,172234714,94,-1,518
172242713,172242714,94,-1,516
172250718,172250719,94,-1,517
172258713,172258713,94,-1,518
172266714,172266715,94,-1,517
172274714,172274715,94,-1,515
172282712,172282713,94,-1,513
172290718,172290719,94,-1,514
172298713,172298713,94,-1,518
172306714,172306715,94,-1,513
172314714,172314715,94,-1,521
172322713,172322713,94,-1,518
172330718,172330719,94,-1,519
172338713,172338714,94,-1,518
172346714,172346714,94,-1,519
172354714,172354715,94,-1,517
172362713,172362714,94,-1,517
172370718,172370719,94,-1,513
172378713,172378713,94,-1,516
172386715,172386715,94,-1,517
172394714,172394715,94,-1,517
172402712,172402713,94,-1,516
172410719,172410719,94,-1,517
172418713,172418713,94,-1,517
172426714,172426714,94,-1,517
172434715,172434715,94,-1,515
172442713,172442713,94,-1,518
172450718,172450719,94,-1,517
172458713,172458714,94,-1,517
172466714,172466715,94,-1,517
172474714,172474714,94,-1,520
172482713,172482713,94,-1,516
172490718,172490719,94,-1,516
172498712,172498713,94,-1,518
172506714,172506715,94,-1,516
172514714,172514715,94,-1,517
172522713,172522713,94,-1,515
172530719,172530719,94,-1,519
172538713,172538714,94,-1,519
172546714,172546714,94,-1,519
172554714,172554715,94,-1,517
172562713,172562713,94,-1,520
172570718,172570719,94,-1,518
172578713,172578713,94,-1,517
172586714,172586715,94,-1,517
172594714,172594715,94,-1,518
172602713,172602713,94,-1,514
172610718,172610719,94,-1,517
172618712,172618713,94,-1,517
172626714,172626715,94,-1,514
172634714,172634715,94,-1,518
172642712,172642713,94,-1,514
172650718,172650719,94,-1,514
172658713,172658714,94,-1,510
172666714,172666715,94,-1,521
172674714,172674715,94,-1,518
172682713,172682713,94,-1,516
172690718,172690719,94,-1,518
172698712,172698713,94,-1,517
172706714,172706715,94,-1,517
172714714,172714715,94,-1,518
172722713,172722713,94,-1,518
172730719,172730719,94,-1,518
172738713,172738714,94,-1,518
172746714,172746714,94,-1,516
172754715,172754715,94,-1,516
172762713,172762713,94,-1,517
172770718,172770719,94,-1,518
172778713,172778713,94,-1,518
172786714,172786715,94,-1,515
172794714,172794715,94,-1,513
172802713,172802713,94,-1,513
172810718,172810719,94,-1,517
172818713,172818713,94,-1,517
172826714,172826715,94,-1,523
172834714,172834714,94,-1,516
172842713,172842714,94,-1,518
172850718,172850719,94,-1,520
172858713,172858713,94,-1,515
172866714,172866715,94,-1,518
172874714,172874715,94,-1,517
172882713,172882713,94,-1,518
172890719,172890719,94,-1,517
172898713,172898714,94,-1,514
172906714,172906715,94,-1,517
172914714,172914715,94,-1,515
172922713,172922713,94,-1,513
172930718,172930719,94,-1,529
172938712,172938713,94,-1,517
172946714,172946715,94,-1,517
172954714,172954715,94,-1,516
172962713,172962713,94,-1,519
172970718,172970719,94,-1,515
172978713,172978713,94,-1,517
172986714,172986715,94,-1,516
172994714,172994715,94,-1,517
173002712,173002713,94,-1,517
173010719,173010719,94,-1,519
173018712,173018713,94,-1,515
173026714,173026714,94,-1,519
173034714,173034715,94,-1,516
173042713,173042713,94,-1,517
173050718,173050719,94,-1,515
173058713,173058713,94,-1,519
173066714,173066715,94,-1,517
173074714,173074715,94,-1,517
173082713,173082713,94,-1,515
173090719,173090719,94,-1,517
173098713,173098713,94,-1,516
173106714,173106715,94,-1,517
173114714,173114715,94,-1,520
173122712,173122713,94,-1,513
173130718,173130719,94,-1,522
173138713,173138713,94,-1,518
173146714,173146715,94,-1,515
173154714,173154715,94,-1,516
173162713,173162713,94,-1,517
173170718,173170718,94,-1,518
173178713,173178713,94,-1,517
173186714,173186715,94,-1,521
173194714,173194715,94,-1,518
173202713,173202713,94,-1,517
173210718,173210719,94,-1,516
173218712,173218713,94,-1,518
173226714,173226715,94,-1,518
173234714,173234714,94,-1,517
173242713,173242713,94,-1,519
173250719,173250719,94,-1,517
173258713,173258713,94,-1,516
173266714,173266715,94,-1,516
173274714,173274715,94,-1,520
173282713,173282713,94,-1,517
173290718,173290719,94,-1,517
173298713,173298713,94,-1,517
173306714,173306715,94,-1,512
173314714,173314714,94,-1,516
173322713,173322713,94,-1,518
173330718,173330719,94,-1,519
173338713,173338713,94,-1,516
173346714,173346714,94,-1,518
173354714,173354715,94,-1,515
173362713,173362714,94,-1,517
173370718,173370719,94,-1,518
173378713,173378714,94,-1,517
173386714,173386715,94,-1,517
173394714,173394715,94,-1,517
173402713,173402713,94,-1,519
173410718,173410719,94,-1,517
173418713,173418713,94,-1,516
173426714,173426715,94,-1,518
173434714,173434715,94,-1,522
173442712,173442713,94,-1,516
173450719,173450719,94,-1,518
173458713,173458713,94,-1,517
173466714,173466715,94,-1,515
173474714,173474715,94,-1,514
173482713,173482713,94,-1,521
173490718,173490719,94,-1,517
173498713,173498713,94,-1,513
173506714,173506715,94,-1,519
173514714,173514715,94,-1,518
173522713,173522714,94,-1,517
173530718,173530719,94,-1,519
173538712,173538713,94,-1,516
173546714,173546715,94,-1,518
173554714,173554715,94,-1,517
173562713,173562713,94,-1,517
173570718,173570719,94,-1,518
173578713,173578713,94,-1,516
173586714,173586715,94,-1,517
173594714,173594715,94,-1,516
173602713,173602713,94,-1,515
173610718,173610719,94,-1,517
173618712,173618713,94,-1,518
173626714,173626715,94,-1,519
173634714,173634714,94,-1,515
173642713,173642713,94,-1,517
173650718,173650719,94,-1,522
173658713,173658713,94,-1,517
173666714,173666715,94,-1,513
173674714,173674715,94,-1,516
173682712,173682713,94,-1,516
173690719,173690719,94,-1,517
173698713,173698713,94,-1,521
173706714,173706715,94,-1,519
173714714,173714715,94,-1,518
173722713,173722713,94,-1,517
173730718,173730719,94,-1,518
173738713,173738713,94,-1,516
173746714,173746715,94,-1,518
173754714,173754715,94,-1,523
173762713,173762714,94,-1,521
173770719,173770719,94,-1,517
173778712,173778713,94,-1,517
173786714,173786715,94,-1,517
173794714,173794715,94,-1,515
173802713,173802713,94,-1,518
173810719,173810719,94,-1,515
173818713,173818713,94,-1,516
173826714,173826715,94,-1,519
173834714,173834714,94,-1,515
173842713,173842713,94,-1,518
173850718,173850719,94,-1,515
173858713,173858713,94,-1,517
173866714,173866715,94,-1,510
173874714,173874715,94,-1,517
173882713,173882714,94,-1,517
173890718,173890719,94,-1,519
173898712,173898713,94,-1,516
173906714,173906715,94,-1,517
173914714,173914715,94,-1,517
173922713,173922713,94,-1,517
173930718,173930719,94,-1,517
173938713,173938713,94,-1,519
173946714,173946714,94,-1,517
173954714,173954714,94,-1,515
173962712,173962713,94,-1,519
173970718,173970719,94,-1,516
173978713,173978713,94,-1,517
173986714,173986715,94,-1,522
173994714,173994714,94,-1,514
174002713,174002713,94,-1,515
174010718,174010719,94,-1,508
174018712,174018713,94,-1,518
174026714,174026715,94,-1,519
174034714,174034715,94,-1,523
174042713,174042713,94,-1,517
174050719,174050719,94,-1,513
174058713,174058713,94,-1,515
174066714,174066714,94,-1,519
174074714,174074715,94,-1,517
174082713,174082713,94,-1,518
174090718,174090719,94,-1,517
174098712,174098713,94,-1,516
174106714,174106714,94,-1,517
174114714,174114715,94,-1,519
174122713,174122713,94,-1,514
174130718,174130719,94,-1,517
174138713,174138713,94,-1,518
174146714,174146715,94,-1,518
174154714,174154715,94,-1,518
174162712,174162713,94,-1,516
174170718,174170719,94,-1,515
174178712,174178713,94,-1,518
174186714,174186715,94,-1,516
174194714,174194715,94,-1,516
174202713,174202713,94,-1,518
174210718,174210719,94,-1,517
174218713,174218714,94,-1,517
174226714,174226715,94,-1,518
174234714,174234715,94,-1,518
174242713,174242713,94,-1,517
174250718,174250719,94,-1,519
174258713,174258713,94,-1,515
174266714,174266714,94,-1,517
174274714,174274714,94,-1,517
174282713,174282713,94,-1,515
174290718,174290719,94,-1,517
174298713,174298713,94,-1,518
174306714,174306715,94,-1,517
174314715,174314715,94,-1,519
174322713,174322713,94,-1,518
174330718,174330719,94,-1,517
174338713,174338713,94,-1,517
174346714,174346714,94,-1,514
174354714,174354714,94,-1,516
174362713,174362714,94,-1,511
174370719,174370719,94,-1,514
174378712,174378713,94,-1,520
174386714,174386715,94,-1,519
174394714,174394715,94,-1,519
174402713,174402713,94,-1,518
174410719,174410719,94,-1,521
174418713,174418713,94,-1,519
174426714,174426715,94,-1,515
174434714,174434715,94,-1,517
174442712,174442713,94,-1,515
174450718,174450718,94,-1,516
174458713,174458713,94,-1,516
174466714,174466714,94,-1,517
174474714,174474714,94,-1,520
174482713,174482714,94,-1,516
174490719,174490719,94,-1,517
174498712,174498713,94,-1,520
174506714,174506715,94,-1,519
174514714,174514714,94,-1,519
174522712,174522713,94,-1,517
174530718,174530719,94,-1,516
174538713,174538713,94,-1,518
174546714,174546715,94,-1,519
174554715,174554715,94,-1,516
174562713,174562714,94,-1,517
174570718,174570719,94,-1,518
174578712,174578713,94,-1,520
174586714,174586714,94,-1,517
174594714,174594715,94,-1,518
174602713,174602713,94,-1,517
174610719,174610719,94,-1,518
174618713,174618713,94,-1,519
174626714,174626715,94,-1,518
174634714,174634715,94,-1,517
174642713,174642713,94,-1,516
174650719,174650719,94,-1,519
174658713,174658713,94,-1,516
174666714,174666714,94,-1,517
174674714,174674715,94,-1,516
174682713,174682713,94,-1,522
174690719,174690719,94,-1,519
174698713,174698713,94,-1,517
174706714,174706715,94,-1,520
174714714,174714715,94,-1,518
174722713,174722714,94,-1,519
174730718,174730719,94,-1,518
174738713,174738713,94,-1,519
174746714,174746715,94,-1,518
174754714,174754714,94,-1,531
174762712,174762713,94,-1,518
174770718,174770719,94,-1,519
174778712,174778713,94,-1,518
174786714,174786714,94,-1,516
174794714,174794715,94,-1,517
174802713,174802713,94,-1,516
174810718,174810719,94,-1,515
174818713,174818714,94,-1,516
174826714,174826715,94,-1,518
174834714,174834715,94,-1,515
174842713,174842713,94,-1,518
174850718,174850719,94,-1,517
174858713,174858713,94,-1,517
174866714,174866715,94,-1,517
174874714,174874714,94,-1,514
174882713,174882713,94,-1,518
174890718,174890719,94,-1,518
174898713,174898713,94,-1,517
174906714,174906715,94,-1,518
174914714,174914714,94,-1,515
174922713,174922713,94,-1,520
174930718,174930719,94,-1,516
174938713,174938714,94,-1,522
174946714,174946715,94,-1,519
174954714,174954715,94,-1,518
174962713,174962713,94,-1,517
174970718,174970720,95,-1,516
174978713,174978713,95,-1,521
174986714,174986715,95,-1,518
174994714,174994715,95,-1,518
175002713,175002714,95,-1,517
175010718,175010719,95,-1,519
175018713,175018713,95,-1,520
175026714,175026715,95,-1,517
175034715,175034715,95,-1,516
175042713,175042713,95,-1,516
175050718,175050719,95,-1,517
175058713,175058714,95,-1,516
175066714,175066715,95,-1,517
175074715,175074715,95,-1,519
175082713,175082713,95,-1,514
175090719,175090719,95,-1,520
175098712,175098713,95,-1,516
175106714,175106714,95,-1,520
175114714,175114715,95,-1,515
175122713,175122714,95,-1,517
175130719,175130719,95,-1,514
175138713,175138713,95,-1,522
175146714,175146715,95,-1,513
175154714,175154715,95,-1,515
175162713,175162713,95,-1,515
175170718,175170719,95,-1,512
175178713,175178713,95,-1,511
175186714,175186715,95,-1,513
175194714,175194715,95,-1,516
175202713,175202713,95,-1,513
175210718,175210719,95,-1,512
175218713,175218713,95,-1,510
175226715,175226715,95,-1,510
175234714,175234715,95,-1,511
175242713,175242713,95,-1,507
175250718,175250719,95,-1,509
175258713,175258714,95,-1,511
175266714,175266715,95,-1,509
175274714,175274715,95,-1,514
175282712,175282713,95,-1,511
175290718,175290719,95,-1,505
175298713,175298713,95,-1,508
175306714,175306715,95,-1,513
175314714,175314715,95,-1,508
175322713,175322713,95,-1,507
175330719,175330719,95,-1,509
175338712,175338713,95,-1,513
175346714,175346715,95,-1,510
175354714,175354715,95,-1,512
175362713,175362713,95,-1,508
175370719,175370719,95,-1,509
175378713,175378713,95,-1,507
175386714,175386715,95,-1,512
175394714,175394715,95,-1,509
175402713,175402713,95,-1,508
175410718,175410719,95,-1,508
175418713,175418713,95,-1,505
175426714,175426714,95,-1,510
175434714,175434714,95,-1,507
175442713,175442713,95,-1,509
175450718,175450719,95,-1,508
175458713,175458713,95,-1,509
175466714,175466715,95,-1,508
175474714,175474714,95,-1,510
175482712,175482713,95,-1,506
175490719,175490719,95,-1,505
175498713,175498713,95,-1,508
175506714,175506715,95,-1,509
175514714,175514714,95,-1,515
175522713,175522714,95,-1,512
175530719,175530719,95,-1,505
175538713,175538713,95,-1,510
175546714,175546714,95,-1,507
175554714,175554715,95,-1,507
175562713,175562713,95,-1,506
175570718,175570719,95,-1,503
175578713,175578713,95,-1,506
175586714,175586715,95,-1,508
175594714,175594715,95,-1,507
175602713,175602713,95,-1,506
175610718,175610719,95,-1,508
175618713,175618713,95,-1,505
175626714,175626715,95,-1,507
175634714,175634715,95,-1,507
175642713,175642713,95,-1,506
175650718,175650719,95,-1,507
175658713,175658713,95,-1,508
175666714,175666715,95,-1,506
175674714,175674714,95,-1,507
175682713,175682713,95,-1,507
175690718,175690719,95,-1,512
175698713,175698713,95,-1,506
175706714,175706715,95,-1,511
175714714,175714714,95,-1,508
175722713,175722713,95,-1,506
175730719,175730719,95,-1,506
175738713,175738713,95,-1,506
175746714,175746715,95,-1,507
175754715,175754715,95,-1,507
175762713,175762713,95,-1,507
175770718,175770719,95,-1,509
175778713,175778713,95,-1,504
175786714,175786714,95,-1,508
175794714,175794714,95,-1,508
175802712,175802713,95,-1,507
175810718,175810719,95,-1,508
175818712,175818713,95,-1,511
175826714,175826715,95,-1,508
175834714,175834715,95,-1,505
175842713,175842713,95,-1,511
175850719,175850719,95,-1,508
175858713,175858713,95,-1,508
175866714,175866715,95,-1,509
175874714,175874715,95,-1,508
175882712,175882713,95,-1,509
175890718,175890719,95,-1,509
175898713,175898714,95,-1,507
175906714,175906714,95,-1,508
175914714,175914714,95,-1,510
175922713,175922713,95,-1,508
175930718,175930718,95,-1,508
175938713,175938713,95,-1,507
175946714,175946715,95,-1,507
175954714,175954715,95,-1,507
175962713,175962713,95,-1,508
175970718,175970719,95,-1,508
175978713,175978713,95,-1,509
175986714,175986715,95,-1,506
175994714,175994715,95,-1,507
176002713,176002713,95,-1,507
176010719,176010719,95,-1,508
176018713,176018713,95,-1,510
176026714,176026715,95,-1,508
176034714,176034715,95,-1,509
176042713,176042713,95,-1,511
176050719,176050719,95,-1,507
176058713,176058713,95,-1,507
176066714,176066715,95,-1,508
176074714,176074715,95,-1,509
176082713,176082713,95,-1,507
176090718,176090719,95,-1,503
176098713,176098713,95,-1,507
176106714,176106715,95,-1,506
176114714,176114714,95,-1,507
176122713,176122713,95,-1,508
176130719,176130719,95,-1,505
176138713,176138713,95,-1,510
176146714,176146714,95,-1,509
176154714,176154715,95,-1,507
176162713,176162714,95,-1,507
176170718,176170719,95,-1,506
176178713,176178713,95,-1,509
176186714,176186715,95,-1,507
176194714,176194715,95,-1,490
176202713,176202713,95,-1,513
176210718,176210719,95,-1,508
176218713,176218713,95,-1,509
176226714,176226715,95,-1,508
176234714,176234715,95,-1,509
176242713,176242713,95,-1,507
176250719,176250719,95,-1,506
176258713,176258713,95,-1,506
176266714,176266715,95,-1,510
176274714,176274715,95,-1,506
176282713,176282713,95,-1,508
176290718,176290718,95,-1,508
176298712,176298713,95,-1,508
176306714,176306715,95,-1,508
176314714,176314715,95,-1,508
176322713,176322713,95,-1,507
176330718,176330719,95,-1,505
176338712,176338713,95,-1,508
176346714,176346715,95,-1,508
176354714,176354715,95,-1,507
176362713,176362713,95,-1,506
176370719,176370719,95,-1,507
176378713,176378713,95,-1,506
176386714,176386715,95,-1,506
176394714,176394715,95,-1,507
176402713,176402713,95,-1,509
176410718,176410719,95,-1,507
176418713,176418713,95,-1,508
176426714,176426714,95,-1,508
176434714,176434715,95,-1,505
176442713,176442713,95,-1,506
176450719,176450719,95,-1,509
176458713,176458713,95,-1,507
176466714,176466715,95,-1,510
176474714,176474715,95,-1,507
176482713,176482714,95,-1,508
176490719,176490719,95,-1,494
176498713,176498713,95,-1,504
176506714,176506715,95,-1,508
176514714,176514715,95,-1,507
176522713,176522713,95,-1,507
176530719,176530719,95,-1,507
176538713,176538713,95,-1,506
176546714,176546715,95,-1,507
176554714,176554715,95,-1,508
176562713,176562713,95,-1,509
176570719,176570719,95,-1,507
176578713,176578713,95,-1,507
176586714,176586715,95,-1,508
176594714,176594715,95,-1,508
176602713,176602713,95,-1,502
176610719,176610719,95,-1,506
176618713,176618713,95,-1,507
176626714,176626715,95,-1,512
176634714,176634715,95,-1,507
176642713,176642714,95,-1,509
176650719,176650719,95,-1,506
176658713,176658713,95,-1,507
176666715,176666715,95,-1,505
176674714,176674715,95,-1,508
176682713,176682714,95,-1,513
176690718,176690719,95,-1,509
176698713,176698714,95,-1,506
176706714,176706715,95,-1,509
176714714,176714715,95,-1,507
176722712,176722713,95,-1,506
176730719,176730719,95,-1,507
176738713,176738713,95,-1,507
176746714,176746714,95,-1,508
176754714,176754715,95,-1,507
176762713,176762713,95,-1,502
176770718,176770719,95,-1,507
176778713,176778713,95,-1,506
176786714,176786715,95,-1,507
176794714,176794715,95,-1,506
176802713,176802714,95,-1,506
176810719,176810719,95,-1,510
176818713,176818713,95,-1,507
176826714,176826715,95,-1,512
176834714,176834715,95,-1,509
176842713,176842713,95,-1,506
176850719,176850719,95,-1,509
176858713,176858713,95,-1,511
176866714,176866715,95,-1,509
176874714,176874715,95,-1,508
176882713,176882714,95,-1,508
176890718,176890719,95,-1,505
176898713,176898714,95,-1,506
176906714,176906715,95,-1,507
176914714,176914715,95,-1,505
176922713,176922713,95,-1,507
176930718,176930719,95,-1,507
176938713,176938713,95,-1,509
176946714,176946715,95,-1,508
176954714,176954715,95,-1,508
176962713,176962713,95,-1,506
176970718,176970719,95,-1,507
176978713,176978713,95,-1,506
176986714,176986715,95,-1,509
176994714,176994715,95,-1,510
177002713,177002714,95,-1,506
177010718,177010719,95,-1,501
177018713,177018713,95,-1,507
177026714,177026715,95,-1,510
177034714,177034715,95,-1,508
177042713,177042713,95,-1,506
177050718,177050719,95,-1,508
177058713,177058713,95,-1,506
177066714,177066715,95,-1,508
177074714,177074715,95,-1,505
177082713,177082713,95,-1,507
177090718,177090719,95,-1,506
177098713,177098713,95,-1,509
177106714,177106715,95,-1,506
177114714,177114715,95,-1,507
177122712,177122713,95,-1,507
177130718,177130719,95,-1,508
177138713,177138713,95,-1,507
177146714,177146714,95,-1,507
177154714,177154714,95,-1,505
177162713,177162714,95,-1,506
177170718,177170718,95,-1,507
177178713,177178713,95,-1,507
177186714,177186715,95,-1,512
177194714,177194715,95,-1,510
177202713,177202714,95,-1,505
177210718,177210719,95,-1,507
177218713,177218713,95,-1,507
177226714,177226715,95,-1,509
177234714,177234715,95,-1,506
177242713,177242713,95,-1,507
177250718,177250719,95,-1,503
177258713,177258713,95,-1,506
177266714,177266715,95,-1,509
177274714,177274715,95,-1,507
177282713,177282714,95,-1,507
177290718,177290719,95,-1,506
177298712,177298713,95,-1,506
177306714,177306715,95,-1,508
177314714,177314715,95,-1,507
177322713,177322713,95,-1,505
177330719,177330719,95,-1,508
177338712,177338713,95,-1,504
177346714,177346715,95,-1,508
177354714,177354715,95,-1,508
177362713,177362713,95,-1,508
177370719,177370719,95,-1,507
177378713,177378714,95,-1,506
177386714,177386715,95,-1,502
177394714,177394715,95,-1,507
177402713,177402714,95,-1,515
177410719,177410719,95,-1,507
177418713,177418713,95,-1,507
177426715,177426715,95,-1,508
177434714,177434715,95,-1,508
177442713,177442713,95,-1,508
177450719,177450719,95,-1,505
177458713,177458713,95,-1,510
177466714,177466715,95,-1,509
177474714,177474714,95,-1,509
177482713,177482713,95,-1,507
177490719,177490719,95,-1,507
177498713,177498713,95,-1,507
177506714,177506714,95,-1,506
177514714,177514715,95,-1,507
177522713,177522713,95,-1,508
177530719,177530719,95,-1,507
177538712,177538713,95,-1,506
177546714,177546715,95,-1,508
177554714,177554715,95,-1,503
177562713,177562713,95,-1,510
177570718,177570719,95,-1,508
177578713,177578713,95,-1,507
177586714,177586715,95,-1,507
177594714,177594715,95,-1,504
177602713,177602713,95,-1,510
177610718,177610719,95,-1,507
177618713,177618714,95,-1,507
177626714,177626714,95,-1,510
177634714,177634715,95,-1,516
177642713,177642713,95,-1,508
177650718,177650719,95,-1,509
177658713,177658713,95,-1,506
177666714,177666715,95,-1,506
177674714,177674715,95,-1,507
177682713,177682713,95,-1,507
177690719,177690719,95,-1,509
177698712,177698713,95,-1,510
177706714,177706715,95,-1,507
177714714,177714715,95,-1,508
177722713,177722713,95,-1,507
177730718,177730718,95,-1,508
177738713,177738713,95,-1,508
177746714,177746715,95,-1,506
177754714,177754715,95,-1,506
177762713,177762713,95,-1,509
177770718,177770719,95,-1,507
177778713,177778713,95,-1,508
177786714,177786714,95,-1,508
177794714,177794714,95,-1,511
177802713,177802713,95,-1,503
177810719,177810719,95,-1,506
177818713,177818713,95,-1,508
177826714,177826715,95,-1,505
177834714,177834715,95,-1,505
177842713,177842713,95,-1,506
177850719,177850719,95,-1,507
177858713,177858713,95,-1,511
177866714,177866714,95,-1,508
177874714,177874715,95,-1,508
177882713,177882713,95,-1,507
177890719,177890719,95,-1,507
177898713,177898714,95,-1,509
177906714,177906715,95,-1,509
177914714,177914714,95,-1,505
177922713,177922714,95,-1,507
177930718,177930719,95,-1,511
177938713,177938713,95,-1,508
177946714,177946715,95,-1,508
177954714,177954715,95,-1,504
177962712,177962713,95,-1,506
177970718,177970719,95,-1,507
177978713,177978713,95,-1,509
177986714,177986715,95,-1,507
177994714,177994715,95,-1,501
178002713,178002713,95,-1,509
178010718,178010719,95,-1,520
178018713,178018713,95,-1,507
178026714,178026715,95,-1,502
178034714,178034715,95,-1,509
178042713,178042713,95,-1,507
178050719,178050719,95,-1,506
178058713,178058713,95,-1,508
178066714,178066714,95,-1,506
178074714,178074715,95,-1,508
178082713,178082713,95,-1,508
178090719,178090719,95,-1,508
178098713,178098713,95,-1,512
178106714,178106714,95,-1,506
178114714,178114715,95,-1,508
178122713,178122714,95,-1,507
178130719,178130719,95,-1,506
178138713,178138713,95,-1,506
178146714,178146715,95,-1,507
178154714,178154714,95,-1,506
178162712,178162713,95,-1,505
178170719,178170720,96,-1,508
178178712,178178713,96,-1,510
178186714,178186715,96,-1,507
178194714,178194715,96,-1,509
178202712,178202713,96,-1,510
178210719,178210719,96,-1,507
178218713,178218713,96,-1,507
178226714,178226715,96,-1,508
178234714,178234715,96,-1,508
178242713,178242713,96,-1,505
178250719,178250719,96,-1,510
178258713,178258713,96,-1,507
178266714,178266715,96,-1,505
178274714,178274714,96,-1,509
178282713,178282713,96,-1,508
178290719,178290719,96,-1,507
178298713,178298713,96,-1,507
178306714,178306715,96,-1,507
178314714,178314715,96,-1,505
178322712,178322713,96,-1,506
178330719,178330719,96,-1,504
178338713,178338714,96,-1,517
178346714,178346714,96,-1,506
178354714,178354715,96,-1,507
178362713,178362713,96,-1,506
178370718,178370719,96,-1,500
178378713,178378713,96,-1,502
178386714,178386715,96,-1,499
178394714,178394715,96,-1,497
178402713,178402713,96,-1,498
178410719,178410719,96,-1,497
178418713,178418713,96,-1,495
178426714,178426715,96,-1,497
178434714,178434715,96,-1,497
178442713,178442714,96,-1,496
178450718,178450719,96,-1,497
178458713,178458713,96,-1,496
178466714,178466715,96,-1,498
178474714,178474715,96,-1,493
178482713,178482713,96,-1,499
178490718,178490719,96,-1,503
178498713,178498713,96,-1,496
178506714,178506715,96,-1,493
178514714,178514715,96,-1,495
178522713,178522713,96,-1,496
178530718,178530719,96,-1,495
178538713,178538713,96,-1,498
178546714,178546715,96,-1,493
178554714,178554715,96,-1,496
178562713,178562713,96,-1,497
178570719,178570719,96,-1,495
178578713,178578713,96,-1,493
178586714,178586714,96,-1,495
178594714,178594714,96,-1,496
178602713,178602713,96,-1,492
178610718,178610719,96,-1,496
178618713,178618713,96,-1,499
178626714,178626715,96,-1,497
178634714,178634715,96,-1,494
178642713,178642713,96,-1,495
178650718,178650719,96,-1,496
178658713,178658713,96,-1,496
178666714,178666715,96,-1,494
178674714,178674715,96,-1,497
178682713,178682713,96,-1,495
178690718,178690719,96,-1,498
178698713,178698713,96,-1,496
178706714,178706715,96,-1,494
178714714,178714715,96,-1,494
178722712,178722713,96,-1,496
178730718,178730719,96,-1,499
178738713,178738713,96,-1,496
178746714,178746714,96,-1,494
178754714,178754715,96,-1,497
178762713,178762713,96,-1,497
178770718,178770719,96,-1,501
178778713,178778713,96,-1,498
178786714,178786715,96,-1,513
178794714,178794715,96,-1,499
178802713,178802713,96,-1,496
178810719,178810719,96,-1,496
178818713,178818713,96,-1,497
178826714,178826715,96,-1,496
178834714,178834715,96,-1,496
178842712,178842713,96,-1,496
178850718,178850719,96,-1,497
178858713,178858714,96,-1,497
178866714,178866715,96,-1,496
178874715,178874715,96,-1,496
178882713,178882713,96,-1,496
178890718,178890719,96,-1,496
178898712,178898713,96,-1,495
178906714,178906715,96,-1,495
