td,time,"flex sensor"
1.00, 18129692.00, -20.69
1.00, 18131156.00, -17.59
1.00, 18132638.00, -10.03
1.00, 18134120.00, -4.65
1.00, 18135602.00, -4.14
1.00, 18137084.00, -5.01
1.00, 18138564.00, -5.01
1.00, 18140482.00, -6.22
1.00, 18141964.00, -8.02
1.00, 18143444.00, -9.34
1.00, 18144926.00, -9.34
1.00, 18146408.00, -9.34
1.00, 18147890.00, -9.34
1.00, 18149372.00, -9.34
1.00, 18150852.00, -9.98
1.00, 18152334.00, -11.88
1.00, 18153816.00, -13.22
1.00, 18155296.00, -13.22
1.00, 18157180.00, -13.22
1.00, 18158664.00, -13.22
1.00, 18160144.00, -13.22
1.00, 18161606.00, -11.48
1.00, 18163088.00, -7.78
1.00, 18164568.00, -5.14
1.00, 18166050.00, -5.14
1.00, 18167536.00, -5.14
1.00, 18169016.00, -5.14
1.00, 18170498.00, -5.14
1.00, 18171976.00, -5.66
1.00, 18173882.00, -5.66
1.00, 18175364.00, -5.66
1.00, 18176844.00, -5.66
1.00, 18178326.00, -5.66
1.00, 18179808.00, -5.66
1.00, 18181304.00, -6.88
1.00, 18182784.00, -9.61
1.00, 18184268.00, -11.54
1.00, 18185748.00, -11.54
1.00, 18187230.00, -11.54
1.00, 18188712.00, -11.54
1.00, 18190572.00, -10.43
1.00, 18192044.00, -8.14
1.00, 18193526.00, -5.89
1.00, 18195008.00, -5.14
1.00, 18196482.00, -5.14
1.00, 18197964.00, -5.14
1.00, 18199446.00, -5.14
1.00, 18200928.00, -5.14
1.00, 18202408.00, -5.74
1.00, 18203890.00, -5.74
1.00, 18205372.00, -5.74
1.00, 18207292.00, -5.74
1.00, 18208772.00, -5.74
1.00, 18210254.00, -5.74
1.00, 18211728.00, -6.50
1.00, 18213212.00, -8.05
1.00, 18214692.00, -9.15
1.00, 18216174.00, -9.15
1.00, 18217656.00, -9.15
1.00, 18219136.00, -9.15
1.00, 18220618.00, -9.15
1.00, 18222080.00, -8.28
1.00, 18224000.00, -6.55
1.00, 18225482.00, -5.32
1.00, 18226964.00, -5.32
1.00, 18228446.00, -5.32
1.00, 18229928.00, -5.32
1.00, 18231412.00, -5.32
1.00, 18232892.00, -6.47
1.00, 18234372.00, -6.47
1.00, 18235856.00, -7.01
1.00, 18237338.00, -7.01
1.00, 18238818.00, -7.01
1.00, 18240696.00, -7.01
1.00, 18242168.00, -7.01
1.00, 18243648.00, -7.01
1.00, 18245130.00, -7.01
1.00, 18246612.00, -7.01
1.00, 18248094.00, -7.01
1.00, 18249574.00, -7.01
1.00, 18251056.00, -7.01
1.00, 18252520.00, -6.41
1.00, 18254002.00, -5.86
1.00, 18255484.00, -5.86
1.00, 18257348.00, -5.86
1.00, 18258832.00, -5.86
1.00, 18260312.00, -5.86
1.00, 18261796.00, -5.86
1.00, 18263276.00, -6.96
1.00, 18264760.00, -7.68
1.00, 18266240.00, -7.68
1.00, 18267720.00, -7.68
1.00, 18269202.00, -7.68
1.00, 18270684.00, -7.68
1.00, 18272168.00, -10.20
1.00, 18274034.00, -16.38
1.00, 18275518.00, -20.76
1.00, 18277000.00, -20.76
1.00, 18278480.00, -20.76
1.00, 18279960.00, -20.12
1.00, 18281440.00, -20.12
1.00, 18282906.00, -17.19
1.00, 18284388.00, -10.07
1.00, 18285870.00, -5.00
1.00, 18287350.00, -5.00
1.00, 18288832.00, -5.00
1.00, 18290728.00, -5.74
1.00, 18292208.00, -6.33
1.00, 18293692.00, -7.71
1.00, 18295176.00, -8.71
1.00, 18296656.00, -8.71
1.00, 18298140.00, -8.71
1.00, 18299620.00, -8.71
1.00, 18301102.00, -8.71
1.00, 18302584.00, -9.46
1.00, 18304068.00, -11.51
1.00, 18305548.00, -12.96
1.00, 18307430.00, -12.96
1.00, 18308912.00, -12.96
1.00, 18310392.00, -12.96
1.00, 18311872.00, -12.96
1.00, 18313336.00, -11.27
1.00, 18314816.00, -7.70
1.00, 18316300.00, -5.16
1.00, 18317782.00, -5.16
1.00, 18319264.00, -5.16
1.00, 18320746.00, -5.16
1.00, 18322228.00, -5.16
1.00, 18324124.00, -5.69
1.00, 18325604.00, -5.69
1.00, 18327086.00, -5.69
1.00, 18328568.00, -5.69
1.00, 18330050.00, -5.69
1.00, 18331532.00, -5.69
1.00, 18333030.00, -6.94
1.00, 18334512.00, -9.70
1.00, 18335994.00, -11.65
1.00, 18337476.00, -11.65
1.00, 18338956.00, -11.65
1.00, 18340812.00, -11.65
1.00, 18342292.00, -10.54
1.00, 18343764.00, -8.25
1.00, 18345244.00, -6.00
1.00, 18346726.00, -5.25
1.00, 18348210.00, -5.25
1.00, 18349692.00, -5.25
1.00, 18351176.00, -5.25
1.00, 18352656.00, -5.25
1.00, 18354138.00, -5.96
1.00, 18355620.00, -5.96
1.00, 18357514.00, -5.96
1.00, 18358996.00, -5.96
1.00, 18360476.00, -5.96
1.00, 18361958.00, -5.96
1.00, 18363436.00, -7.69
1.00, 18364916.00, -11.43
1.00, 18366400.00, -14.08
1.00, 18367880.00, -14.08
1.00, 18369364.00, -14.08
1.00, 18370844.00, -14.08
1.00, 18372328.00, -11.99
1.00, 18374208.00, -7.98
1.00, 18375688.00, -5.12
1.00, 18377168.00, -5.12
1.00, 18378656.00, -5.12
1.00, 18380136.00, -5.12
1.00, 18381616.00, -5.12
1.00, 18383098.00, -5.73
1.00, 18384580.00, -6.31
1.00, 18386062.00, -6.31
1.00, 18387544.00, -6.31
1.00, 18389024.00, -6.31
1.00, 18390894.00, -6.31
1.00, 18392376.00, -6.31
1.00, 18393844.00, -7.26
1.00, 18395326.00, -8.61
1.00, 18396808.00, -9.57
1.00, 18398288.00, -9.57
1.00, 18399770.00, -9.57
1.00, 18401252.00, -9.57
1.00, 18402736.00, -9.57
1.00, 18404200.00, -8.60
1.00, 18405680.00, -6.61
1.00, 18407602.00, -5.18
1.00, 18409084.00, -5.18
1.00, 18410564.00, -5.18
1.00, 18412044.00, -5.18
1.00, 18413528.00, -5.85
1.00, 18415010.00, -6.92
1.00, 18416492.00, -7.69
1.00, 18417974.00, -7.69
1.00, 18419456.00, -7.69
1.00, 18420936.00, -7.69
1.00, 18422420.00, -7.69
1.00, 18424300.00, -7.12
1.00, 18425782.00, -6.01
1.00, 18427264.00, -5.22
1.00, 18428746.00, -5.22
1.00, 18430228.00, -5.22
1.00, 18431708.00, -5.22
1.00, 18433190.00, -5.22
1.00, 18434652.00, -5.22
1.00, 18436134.00, -5.22
1.00, 18437616.00, -5.22
1.00, 18439096.00, -5.22
1.00, 18440996.00, -5.22
1.00, 18442478.00, -5.22
1.00, 18443960.00, -6.19
1.00, 18445440.00, -8.43
1.00, 18446924.00, -10.01
1.00, 18448406.00, -10.01
1.00, 18449888.00, -10.01
1.00, 18451368.00, -10.01
1.00, 18452848.00, -10.01
1.00, 18454332.00, -10.01
1.00, 18455812.00, -11.85
1.00, 18457696.00, -12.86
1.00, 18459180.00, -12.86
1.00, 18460660.00, -12.86
1.00, 18462140.00, -12.86
1.00, 18463624.00, -12.86
1.00, 18465088.00, -11.27
1.00, 18466568.00, -7.82
1.00, 18468048.00, -5.37
1.00, 18469532.00, -5.37
1.00, 18471016.00, -5.37
1.00, 18472496.00, -5.37
1.00, 18474406.00, -7.54
1.00, 18475888.00, -11.81
1.00, 18477370.00, -14.86
1.00, 18478852.00, -14.86
1.00, 18480332.00, -14.86
1.00, 18481814.00, -14.86
1.00, 18483296.00, -14.86
1.00, 18484770.00, -14.06
1.00, 18486252.00, -13.09
1.00, 18487732.00, -12.39
1.00, 18489216.00, -12.39
1.00, 18491110.00, -12.39
1.00, 18492592.00, -12.39
1.00, 18494072.00, -10.83
1.00, 18495540.00, -7.12
1.00, 18497024.00, -4.85
1.00, 18498504.00, -4.85
1.00, 18499988.00, -5.44
1.00, 18501470.00, -5.44
1.00, 18502952.00, -5.44
1.00, 18504432.00, -5.44
1.00, 18505914.00, -5.44
1.00, 18507776.00, -6.13
1.00, 18509256.00, -6.13
1.00, 18510736.00, -6.13
1.00, 18512220.00, -6.13
1.00, 18513700.00, -6.13
1.00, 18515176.00, -6.68
1.00, 18516660.00, -8.02
1.00, 18518142.00, -8.98
1.00, 18519624.00, -8.98
1.00, 18521104.00, -8.98
1.00, 18522588.00, -8.98
1.00, 18524482.00, -8.15
1.00, 18525956.00, -6.53
1.00, 18527438.00, -5.37
1.00, 18528920.00, -5.37
1.00, 18530400.00, -5.37
1.00, 18531880.00, -5.37
1.00, 18533360.00, -5.37
1.00, 18534844.00, -5.37
1.00, 18536324.00, -6.65
1.00, 18537806.00, -7.23
1.00, 18539288.00, -7.23
1.00, 18541164.00, -7.23
1.00, 18542646.00, -7.23
1.00, 18544128.00, -7.23
1.00, 18545596.00, -7.23
1.00, 18547076.00, -9.05
1.00, 18548560.00, -9.99
1.00, 18550040.00, -9.99
1.00, 18551524.00, -9.99
1.00, 18553006.00, -9.99
1.00, 18554488.00, -9.99
1.00, 18555950.00, -8.99
1.00, 18557836.00, -6.92
1.00, 18559316.00, -5.44
1.00, 18560796.00, -5.44
1.00, 18562276.00, -5.44
1.00, 18563760.00, -5.44
1.00, 18565240.00, -5.98
1.00, 18566722.00, -6.74
1.00, 18568204.00, -7.28
1.00, 18569686.00, -7.28
1.00, 18571168.00, -7.28
1.00, 18572648.00, -7.28
1.00, 18574542.00, -7.28
1.00, 18576004.00, -7.28
1.00, 18577486.00, -7.28
1.00, 18578968.00, -6.78
1.00, 18580448.00, -6.78
1.00, 18581930.00, -6.78
1.00, 18583412.00, -6.78
1.00, 18584892.00, -6.78
1.00, 18586356.00, -6.78
1.00, 18587840.00, -5.87
1.00, 18589320.00, -5.87
1.00, 18591252.00, -5.37
1.00, 18592732.00, -5.37
1.00, 18594212.00, -5.37
1.00, 18595696.00, -6.41
1.00, 18597176.00, -8.60
1.00, 18598658.00, -10.16
1.00, 18600140.00, -10.16
1.00, 18601620.00, -10.16
1.00, 18603104.00, -10.16
1.00, 18604584.00, -10.16
1.00, 18606064.00, -10.16
1.00, 18607972.00, -12.01
1.00, 18609454.00, -13.02
1.00, 18610936.00, -13.02
1.00, 18612416.00, -13.02
1.00, 18613900.00, -13.02
1.00, 18615380.00, -11.22
1.00, 18616844.00, -7.47
1.00, 18618324.00, -5.06
1.00, 18619808.00, -5.06
1.00, 18621290.00, -5.06
1.00, 18622770.00, -5.70
1.00, 18624684.00, -5.70
1.00, 18626164.00, -7.90
1.00, 18627648.00, -13.26
1.00, 18629128.00, -17.08
1.00, 18630610.00, -17.08
1.00, 18632092.00, -17.08
1.00, 18633576.00, -16.53
1.00, 18635056.00, -16.53
1.00, 18636536.00, -15.82
1.00, 18638016.00, -14.00
1.00, 18639498.00, -12.69
1.00, 18641376.00, -12.69
1.00, 18642856.00, -12.69
1.00, 18644338.00, -12.69
1.00, 18645820.00, -11.38
1.00, 18647290.00, -7.82
1.00, 18648772.00, -5.31
1.00, 18650252.00, -5.31
1.00, 18651734.00, -5.31
1.00, 18653216.00, -5.31
1.00, 18654696.00, -5.31
1.00, 18656176.00, -5.31
1.00, 18658072.00, -5.91
1.00, 18659552.00, -5.91
1.00, 18661034.00, -5.91
1.00, 18662516.00, -5.91
1.00, 18663996.00, -5.91
1.00, 18665476.00, -5.91
1.00, 18666944.00, -6.74
1.00, 18668426.00, -8.37
1.00, 18669908.00, -9.53
1.00, 18671392.00, -9.53
1.00, 18672872.00, -9.53
1.00, 18674782.00, -9.53
1.00, 18676262.00, -8.59
1.00, 18677738.00, -6.77
1.00, 18679220.00, -5.47
1.00, 18680704.00, -5.47
1.00, 18682184.00, -5.47
1.00, 18683668.00, -5.47
1.00, 18685148.00, -5.47
1.00, 18686628.00, -6.07
1.00, 18688110.00, -7.10
1.00, 18689592.00, -7.84
1.00, 18691484.00, -7.84
1.00, 18692964.00, -7.84
1.00, 18694448.00, -7.84
1.00, 18695928.00, -7.84
1.00, 18697390.00, -7.24
1.00, 18698872.00, -6.06
1.00, 18700352.00, -5.21
1.00, 18701836.00, -5.21
1.00, 18703316.00, -5.21
1.00, 18704796.00, -5.21
1.00, 18706280.00, -5.21
1.00, 18708152.00, -5.21
1.00, 18709632.00, -5.21
1.00, 18711114.00, -5.21
1.00, 18712596.00, -5.21
1.00, 18714076.00, -5.21
1.00, 18715560.00, -5.21
1.00, 18717040.00, -6.27
1.00, 18718524.00, -8.07
1.00, 18720004.00, -9.35
1.00, 18721484.00, -9.35
1.00, 18722966.00, -9.35
1.00, 18724862.00, -9.35
1.00, 18726344.00, -9.35
1.00, 18727808.00, -8.40
1.00, 18729288.00, -6.56
1.00, 18730772.00, -5.25
1.00, 18732252.00, -5.25
1.00, 18733732.00, -5.25
1.00, 18735214.00, -5.25
1.00, 18736696.00, -5.25
1.00, 18738158.00, -5.25
1.00, 18739640.00, -5.25
1.00, 18741560.00, -5.25
1.00, 18743040.00, -5.25
1.00, 18744526.00, -5.25
1.00, 18746006.00, -5.25
1.00, 18747488.00, -7.01
1.00, 18748972.00, -10.42
1.00, 18750452.00, -12.83
1.00, 18751934.00, -12.83
1.00, 18753416.00, -12.83
1.00, 18754896.00, -12.83
1.00, 18756378.00, -12.83
1.00, 18758216.00, -11.03
1.00, 18759696.00, -7.51
1.00, 18761178.00, -5.01
1.00, 18762660.00, -5.01
1.00, 18764142.00, -5.01
1.00, 18765624.00, -5.01
1.00, 18767104.00, -5.01
1.00, 18768576.00, -5.01
1.00, 18770056.00, -5.01
1.00, 18771538.00, -5.01
1.00, 18773024.00, -5.01
1.00, 18774924.00, -5.01
1.00, 18776404.00, -5.01
1.00, 18777886.00, -8.16
1.00, 18779368.00, -14.55
1.00, 18780848.00, -19.08
1.00, 18782330.00, -19.08
1.00, 18783812.00, -19.08
1.00, 18785292.00, -18.42
1.00, 18786774.00, -18.42
1.00, 18788248.00, -17.42
1.00, 18789730.00, -14.87
1.00, 18791616.00, -13.05
1.00, 18793096.00, -13.05
1.00, 18794580.00, -13.05
1.00, 18796060.00, -13.05
1.00, 18797542.00, -11.67
1.00, 18799028.00, -7.77
1.00, 18800512.00, -5.01
1.00, 18801992.00, -5.01
1.00, 18803474.00, -5.01
1.00, 18804956.00, -5.01
1.00, 18806436.00, -5.01
1.00, 18808312.00, -6.67
1.00, 18809792.00, -9.75
1.00, 18811276.00, -11.94
1.00, 18812756.00, -11.94
1.00, 18814240.00, -11.94
1.00, 18815720.00, -11.94
1.00, 18817200.00, -11.94
1.00, 18818670.00, -11.24
1.00, 18820152.00, -10.24
1.00, 18821634.00, -9.52
1.00, 18823116.00, -9.52
1.00, 18825010.00, -9.52
1.00, 18826492.00, -9.52
1.00, 18827974.00, -8.81
1.00, 18829448.00, -6.87
1.00, 18830932.00, -5.50
1.00, 18832412.00, -5.50
1.00, 18833892.00, -5.50
1.00, 18835374.00, -5.50
1.00, 18836856.00, -5.50
1.00, 18838336.00, -6.02
1.00, 18839818.00, -6.82
1.00, 18841710.00, -7.40
1.00, 18843192.00, -7.40
1.00, 18844672.00, -7.40
1.00, 18846154.00, -7.40
1.00, 18847636.00, -7.40
1.00, 18849100.00, -7.40
1.00, 18850580.00, -7.40
1.00, 18852060.00, -6.71
1.00, 18853542.00, -6.71
1.00, 18855024.00, -6.71
1.00, 18856508.00, -6.71
1.00, 18858404.00, -6.71
1.00, 18859884.00, -6.07
1.00, 18861366.00, -6.07
1.00, 18862848.00, -6.07
1.00, 18864328.00, -6.07
1.00, 18865810.00, -6.07
1.00, 18867292.00, -6.07
1.00, 18868774.00, -6.64
1.00, 18870256.00, -8.66
1.00, 18871736.00, -10.10
1.00, 18873216.00, -10.10
1.00, 18875114.00, -10.10
1.00, 18876596.00, -10.10
1.00, 18878076.00, -10.10
1.00, 18879540.00, -8.99
1.00, 18881022.00, -6.78
1.00, 18882504.00, -5.21
1.00, 18883986.00, -5.21
1.00, 18885468.00, -5.21
1.00, 18886948.00, -5.21
1.00, 18888430.00, -5.21
1.00, 18889894.00, -5.21
1.00, 18891816.00, -5.21
1.00, 18893298.00, -5.21
1.00, 18894780.00, -5.21
1.00, 18896260.00, -5.21
1.00, 18897744.00, -5.21
1.00, 18899224.00, -7.53
1.00, 18900706.00, -12.15
1.00, 18902188.00, -15.42
1.00, 18903670.00, -15.42
1.00, 18905152.00, -15.42
1.00, 18906634.00, -15.42
1.00, 18908520.00, -15.42
1.00, 18909984.00, -13.07
1.00, 18911464.00, -8.49
1.00, 18912946.00, -5.23
1.00, 18914428.00, -5.23
1.00, 18915912.00, -5.23
1.00, 18917392.00, -5.23
1.00, 18918876.00, -5.23
1.00, 18920344.00, -5.23
1.00, 18921824.00, -5.23
1.00, 18923306.00, -5.23
1.00, 18925216.00, -5.23
1.00, 18926700.00, -5.23
1.00, 18928180.00, -5.23
1.00, 18929660.00, -7.68
1.00, 18931142.00, -13.05
1.00, 18932624.00, -16.86
1.00, 18934104.00, -16.86
1.00, 18935586.00, -16.86
1.00, 18937068.00, -16.31
1.00, 18938550.00, -16.31
1.00, 18940020.00, -14.93
1.00, 18941926.00, -11.53
1.00, 18943408.00, -9.10
1.00, 18944888.00, -9.10
1.00, 18946372.00, -9.10
1.00, 18947852.00, -9.10
1.00, 18949336.00, -9.10
1.00, 18950812.00, -6.99
1.00, 18952292.00, -5.78
1.00, 18953772.00, -5.78
1.00, 18955254.00, -5.78
1.00, 18956736.00, -5.78
1.00, 18958628.00, -5.78
1.00, 18960108.00, -7.66
1.00, 18961592.00, -11.74
1.00, 18963074.00, -14.64
1.00, 18964556.00, -14.64
1.00, 18966038.00, -14.64
1.00, 18967520.00, -14.64
1.00, 18969002.00, -14.64
1.00, 18970468.00, -12.75
1.00, 18971950.00, -9.16
1.00, 18973432.00, -6.59
1.00, 18975328.00, -6.59
1.00, 18976808.00, -6.59
1.00, 18978290.00, -6.59
1.00, 18979772.00, -6.59
1.00, 18981252.00, -6.59
1.00, 18982734.00, -5.84
1.00, 18984216.00, -5.84
1.00, 18985696.00, -5.84
1.00, 18987180.00, -5.84
1.00, 18988660.00, -5.84
1.00, 18990140.00, -6.55
1.00, 18992048.00, -8.11
1.00, 18993530.00, -9.21
1.00, 18995012.00, -9.21
1.00, 18996496.00, -9.21
1.00, 18997978.00, -9.21
1.00, 18999460.00, -9.21
1.00, 19000924.00, -8.31
1.00, 19002406.00, -6.49
1.00, 19003888.00, -5.20
1.00, 19005368.00, -5.20
1.00, 19006852.00, -5.20
1.00, 19008768.00, -5.20
1.00, 19010250.00, -5.20
1.00, 19011732.00, -6.29
1.00, 19013214.00, -6.29
1.00, 19014696.00, -6.29
1.00, 19016178.00, -6.29
1.00, 19017660.00, -6.29
1.00, 19019140.00, -6.29
1.00, 19020622.00, -8.74
1.00, 19022104.00, -13.59
1.00, 19023584.00, -17.04
1.00, 19025464.00, -17.04
1.00, 19026944.00, -17.04
1.00, 19028426.00, -16.53
1.00, 19029908.00, -16.53
1.00, 19031372.00, -14.28
1.00, 19032852.00, -8.79
1.00, 19034334.00, -4.88
1.00, 19035816.00, -4.88
1.00, 19037298.00, -4.88
1.00, 19038780.00, -5.44
1.00, 19040262.00, -5.44
1.00, 19042170.00, -5.44
1.00, 19043652.00, -5.44
1.00, 19045134.00, -5.44
1.00, 19046616.00, -5.44
1.00, 19048098.00, -5.44
1.00, 19049580.00, -5.44
1.00, 19051060.00, -6.89
1.00, 19052544.00, -10.14
1.00, 19054024.00, -12.44
1.00, 19055508.00, -12.44
1.00, 19056988.00, -12.44
1.00, 19058882.00, -12.44
1.00, 19060364.00, -12.44
1.00, 19061826.00, -10.79
1.00, 19063308.00, -7.58
1.00, 19064792.00, -5.30
1.00, 19066272.00, -5.30
1.00, 19067752.00, -5.30
1.00, 19069234.00, -5.30
1.00, 19070716.00, -5.30
1.00, 19072190.00, -5.30
1.00, 19073672.00, -5.30
1.00, 19075584.00, -5.30
1.00, 19077064.00, -5.30
1.00, 19078544.00, -5.30
1.00, 19080026.00, -5.30
1.00, 19081508.00, -6.93
1.00, 19082990.00, -9.66
1.00, 19084470.00, -11.60
1.00, 19085952.00, -11.60
1.00, 19087434.00, -11.60
1.00, 19088916.00, -11.60
1.00, 19090396.00, -10.50
1.00, 19092288.00, -8.15
1.00, 19093768.00, -5.77
1.00, 19095252.00, -4.93
1.00, 19096732.00, -4.93
1.00, 19098214.00, -4.93
1.00, 19099696.00, -4.93
1.00, 19101176.00, -5.43
1.00, 19102660.00, -5.43
1.00, 19104140.00, -5.43
1.00, 19105620.00, -5.43
1.00, 19107102.00, -5.43
1.00, 19109010.00, -5.43
1.00, 19110492.00, -5.43
1.00, 19111980.00, -6.28
1.00, 19113462.00, -7.48
1.00, 19114944.00, -8.32
1.00, 19116424.00, -8.32
1.00, 19117906.00, -8.32
1.00, 19119388.00, -8.32
1.00, 19120870.00, -8.32
1.00, 19122334.00, -7.65
1.00, 19123816.00, -6.31
1.00, 19125708.00, -5.35
1.00, 19127190.00, -5.35
1.00, 19128672.00, -5.35
1.00, 19130154.00, -5.35
1.00, 19131636.00, -5.35
1.00, 19133118.00, -6.61
1.00, 19134600.00, -7.18
1.00, 19136082.00, -7.18
1.00, 19137564.00, -7.18
1.00, 19139046.00, -7.18
1.00, 19140528.00, -7.18
1.00, 19142388.00, -7.18
1.00, 19143872.00, -7.18
1.00, 19145352.00, -7.18
1.00, 19146836.00, -7.18
1.00, 19148316.00, -7.18
1.00, 19149796.00, -7.18
1.00, 19151278.00, -7.18
1.00, 19152740.00, -6.45
1.00, 19154224.00, -5.78
1.00, 19155704.00, -5.78
1.00, 19157184.00, -5.26
1.00, 19159092.00, -5.26
1.00, 19160572.00, -5.26
1.00, 19162056.00, -5.83
1.00, 19163536.00, -6.92
1.00, 19165020.00, -7.69
1.00, 19166500.00, -7.69
1.00, 19167984.00, -7.69
1.00, 19169464.00, -7.69
1.00, 19170944.00, -7.69
1.00, 19172428.00, -7.69
1.00, 19173896.00, -7.69
1.00, 19175800.00, -6.75
1.00, 19177280.00, -6.75
1.00, 19178764.00, -6.75
1.00, 19180244.00, -6.75
1.00, 19181724.00, -6.75
1.00, 19183192.00, -6.22
1.00, 19184674.00, -6.22
1.00, 19186156.00, -5.54
1.00, 19187638.00, -5.54
1.00, 19189120.00, -5.54
1.00, 19190600.00, -5.54
1.00, 19192512.00, -6.81
1.00, 19193994.00, -9.71
1.00, 19195476.00, -11.77
1.00, 19196956.00, -11.77
1.00, 19198440.00, -11.77
1.00, 19199920.00, -11.77
1.00, 19201402.00, -11.77
1.00, 19202884.00, -12.30
1.00, 19204366.00, -14.19
1.00, 19205848.00, -15.51
1.00, 19207328.00, -15.51
1.00, 19209224.00, -15.51
1.00, 19210706.00, -15.51
1.00, 19212188.00, -13.67
1.00, 19213660.00, -9.37
1.00, 19215144.00, -5.65
1.00, 19216626.00, -4.72
1.00, 19218100.00, -4.72
1.00, 19219580.00, -5.43
1.00, 19221062.00, -5.43
1.00, 19222544.00, -5.43
1.00, 19224024.00, -5.43
1.00, 19225914.00, -6.02
1.00, 19227396.00, -6.02
1.00, 19228876.00, -6.02
1.00, 19230356.00, -6.02
1.00, 19231840.00, -6.02
1.00, 19233316.00, -7.53
1.00, 19234796.00, -11.17
1.00, 19236280.00, -13.74
1.00, 19237760.00, -13.74
1.00, 19239240.00, -13.74
1.00, 19240722.00, -13.74
1.00, 19242576.00, -11.72
1.00, 19244046.00, -7.90
1.00, 19245528.00, -5.26
1.00, 19247008.00, -5.26
1.00, 19248488.00, -5.26
1.00, 19249972.00, -5.26
1.00, 19251452.00, -5.26
1.00, 19252936.00, -5.26
1.00, 19254416.00, -5.93
1.00, 19255898.00, -5.93
1.00, 19257378.00, -5.93
1.00, 19259260.00, -5.93
1.00, 19260742.00, -5.93
1.00, 19262224.00, -5.93
1.00, 19263712.00, -6.63
1.00, 19265194.00, -8.00
1.00, 19266676.00, -8.98
1.00, 19268160.00, -8.98
1.00, 19269640.00, -8.98
1.00, 19271122.00, -8.98
1.00, 19272604.00, -8.98
1.00, 19274068.00, -8.16
1.00, 19275960.00, -6.50
1.00, 19277442.00, -5.32
1.00, 19278924.00, -5.32
1.00, 19280404.00, -5.32
1.00, 19281886.00, -5.32
1.00, 19283368.00, -5.32
1.00, 19284850.00, -6.43
1.00, 19286332.00, -6.43
1.00, 19287816.00, -6.95
1.00, 19289296.00, -6.95
1.00, 19290776.00, -6.95
1.00, 19292658.00, -6.95
1.00, 19294128.00, -7.53
1.00, 19295610.00, -9.17
1.00, 19297092.00, -10.33
1.00, 19298572.00, -10.33
1.00, 19300056.00, -10.33
1.00, 19301536.00, -10.33
1.00, 19303020.00, -10.33
1.00, 19304482.00, -9.20
1.00, 19305964.00, -6.86
1.00, 19307446.00, -5.20
1.00, 19309352.00, -5.20
1.00, 19310834.00, -5.20
1.00, 19312316.00, -5.20
1.00, 19313800.00, -5.96
1.00, 19315280.00, -7.18
1.00, 19316764.00, -8.06
1.00, 19318244.00, -8.06
1.00, 19319728.00, -8.06
1.00, 19321208.00, -8.06
1.00, 19322688.00, -8.06
1.00, 19324170.00, -8.06
1.00, 19326034.00, -8.06
1.00, 19327518.00, -6.86
1.00, 19329000.00, -6.31
1.00, 19330480.00, -6.31
1.00, 19331962.00, -6.31
1.00, 19333444.00, -6.31
1.00, 19334908.00, -6.31
1.00, 19336388.00, -5.59
1.00, 19337872.00, -5.59
1.00, 19339352.00, -5.59
1.00, 19340834.00, -5.59
1.00, 19342738.00, -5.59
1.00, 19344220.00, -6.16
1.00, 19345700.00, -8.29
1.00, 19347182.00, -9.80
1.00, 19348664.00, -9.80
1.00, 19350144.00, -9.80
1.00, 19351628.00, -9.80
1.00, 19353110.00, -9.80
1.00, 19354592.00, -9.80
1.00, 19356072.00, -11.86
1.00, 19357554.00, -12.99
1.00, 19359408.00, -12.99
1.00, 19360888.00, -12.99
1.00, 19362368.00, -12.99
1.00, 19363852.00, -12.99
1.00, 19365312.00, -11.29
1.00, 19366796.00, -7.64
1.00, 19368276.00, -5.04
1.00, 19369756.00, -5.04
1.00, 19371240.00, -5.04
1.00, 19372722.00, -5.04
1.00, 19374204.00, -5.04
1.00, 19376098.00, -5.04
1.00, 19377580.00, -5.04
1.00, 19379060.00, -5.04
1.00, 19380542.00, -5.04
1.00, 19382024.00, -5.04
1.00, 19383506.00, -5.04
1.00, 19384988.00, -6.73
1.00, 19386470.00, -9.62
1.00, 19387952.00, -11.66
1.00, 19389432.00, -11.66
1.00, 19390914.00, -11.66
1.00, 19392768.00, -11.66
1.00, 19394250.00, -10.54
1.00, 19395728.00, -8.20
1.00, 19397210.00, -5.85
1.00, 19398694.00, -5.02
1.00, 19400176.00, -5.02
1.00, 19401656.00, -5.02
1.00, 19403138.00, -5.02
1.00, 19404620.00, -5.52
1.00, 19406100.00, -5.52
1.00, 19407582.00, -5.52
1.00, 19409460.00, -5.52
1.00, 19410944.00, -5.52
1.00, 19412424.00, -5.52
1.00, 19413904.00, -5.52
1.00, 19415380.00, -7.29
1.00, 19416860.00, -10.62
1.00, 19418342.00, -12.98
1.00, 19419824.00, -12.98
1.00, 19421306.00, -12.98
1.00, 19422788.00, -12.98
1.00, 19424268.00, -10.99
1.00, 19426136.00, -7.27
1.00, 19427616.00, -4.89
1.00, 19429098.00, -4.89
1.00, 19430580.00, -4.89
1.00, 19432064.00, -5.54
1.00, 19433544.00, -5.54
1.00, 19435024.00, -5.54
1.00, 19436508.00, -5.54
1.00, 19437992.00, -6.07
1.00, 19439472.00, -6.07
1.00, 19440952.00, -6.07
1.00, 19442844.00, -6.07
1.00, 19444326.00, -6.07
1.00, 19445796.00, -6.64
1.00, 19447280.00, -8.05
1.00, 19448760.00, -9.05
1.00, 19450242.00, -9.05
1.00, 19451724.00, -9.05
1.00, 19453208.00, -9.05
1.00, 19454688.00, -9.05
