time,flex sensor,"actuator position, command","actuator position, measured",force,'Trial Number','Target Angle'
356.737,153.0,6.5600000000000005,6.231075697211155,0.0,18,45
357.189,150.0,6.773333333333333,6.3585657370517925,0.0,18,45
357.642,146.0,7.2,6.889774236387781,0.0,18,45
358.095,142.0,7.413333333333334,7.420982735723772,0.0,18,45
358.548,135.0,8.053333333333335,7.867197875166003,0.0,18,45
359.0,131.0,8.48,8.122177954847277,0.0,18,45
359.453,126.0,8.906666666666666,8.674634794156706,0.0,18,45
359.905,120.0,9.546666666666667,8.908366533864541,0.0,18,45
360.358,116.0,9.76,9.567065073041169,0.0,18,45
360.811,109.0,10.4,9.885790172642762,0.0,18,45
361.264,105.0,10.826666666666668,10.50199203187251,0.0,18,45
361.716,101.0,11.253333333333334,11.01195219123506,0.0,18,45
362.169,96.0,11.68,11.351925630810094,0.0,18,45
362.622,92.0,12.106666666666667,11.883134130146082,0.0,18,45
363.075,87.0,12.533333333333333,12.201859229747676,0.0,18,45
363.527,83.0,12.96,12.45683930942895,0.0,18,45
363.98,79.0,13.173333333333334,12.98804780876494,0.0,18,45
364.432,70.0,14.026666666666667,13.752988047808765,0.0,18,45
364.886,68.0,14.24,14.177954847277556,0.0,18,45
365.338,65.0,14.453333333333333,14.305444887118194,0.0,18,45
365.791,59.0,15.093333333333334,14.964143426294822,0.0,18,45
366.243,53.0,15.52,15.112881806108899,0.0,18,45
366.696,48.0,16.16,15.04913678618858,0.0,18,45
367.149,48.0,16.16,16.090305444887118,0.0,19,75
367.601,48.0,16.16,16.111553784860558,0.0,19,75
368.054,49.0,15.946666666666667,16.111553784860558,0.0,19,75
368.506,52.0,15.733333333333333,15.98406374501992,0.0,19,75
368.96,57.0,15.306666666666667,15.51660026560425,0.0,19,75
369.412,61.0,14.88,14.709163346613547,0.0,19,75
369.865,64.0,14.666666666666666,14.794156706507305,0.0,19,75
370.317,68.0,14.24,14.432934926958831,0.0,19,75
370.771,74.0,13.6,13.774236387782205,0.0,19,75
371.223,180.0,4.0,13.498007968127489,0.0,0,180
371.676,180.0,4.0,7.463479415670651,0.0,0,180
372.128,180.0,4.0,3.6812749003984067,0.0,0,180
372.581,180.0,4.0,3.9787516600265604,0.0,0,180
373.033,180.0,4.0,3.957503320053121,0.0,0,180
373.486,180.0,4.0,3.9150066401062418,0.0,0,180
373.939,180.0,4.0,3.9362549800796813,0.0,0,180
374.391,180.0,4.0,3.957503320053121,0.0,0,180
374.845,180.0,4.0,3.9787516600265604,0.0,0,180
375.297,180.0,4.0,3.9787516600265604,0.0,0,180
375.75,180.0,4.0,3.9362549800796813,0.0,0,180
376.202,180.0,4.0,4.0,0.0,0,180
376.655,180.0,4.0,3.957503320053121,0.0,0,180
377.107,180.0,4.0,3.957503320053121,0.0,0,180
377.56,180.0,4.0,4.042496679946879,0.0,0,180
378.012,180.0,4.0,4.0,0.0,0,180
378.465,180.0,4.0,3.9150066401062418,0.0,0,180
378.918,180.0,4.0,3.893758300132802,0.0,0,180
379.37,180.0,4.0,4.0,0.0,0,180
379.823,180.0,4.0,3.9787516600265604,0.0,0,180
380.276,180.0,4.0,4.0,0.0,0,180
380.729,180.0,4.0,3.9362549800796813,0.0,0,180
381.181,180.0,4.0,4.02124833997344,0.0,0,180
381.634,180.0,4.0,3.957503320053121,0.0,0,180
382.086,180.0,4.0,3.9787516600265604,0.0,0,180
382.539,180.0,4.0,3.893758300132802,0.0,0,180
382.992,180.0,4.0,3.957503320053121,0.0,0,180
383.445,180.0,4.0,3.9362549800796813,0.0,0,180
383.897,180.0,4.0,4.0,0.0,0,180
384.35,180.0,4.0,3.9362549800796813,0.0,0,180
384.803,180.0,4.0,3.9150066401062418,0.0,0,180
385.255,180.0,4.0,3.893758300132802,0.0,0,180
385.708,180.0,4.0,3.9362549800796813,0.0,0,180
386.16,180.0,4.0,3.9362549800796813,0.0,0,180
386.613,180.0,4.0,3.957503320053121,0.0,0,180
387.066,180.0,4.0,3.957503320053121,0.0,0,180
387.519,180.0,4.0,3.8725099601593627,0.0,0,180
387.971,180.0,4.0,3.957503320053121,0.0,0,180
388.424,180.0,4.0,3.957503320053121,0.0,0,180
388.877,180.0,4.0,3.8725099601593627,0.0,1,165
389.329,180.0,4.0,3.957503320053121,0.0,1,165
389.782,180.0,4.0,3.957503320053121,0.0,1,165
390.235,180.0,4.0,3.893758300132802,0.0,1,165
390.687,180.0,4.0,3.957503320053121,0.0,1,165
391.14,180.0,4.0,3.9787516600265604,0.0,1,165
391.593,180.0,4.0,3.957503320053121,0.0,1,165
392.045,165.0,5.28,5.04116865869854,0.0,1,165
392.498,165.0,5.28,5.189907038512617,0.0,1,165
392.951,165.0,5.28,5.083665338645419,0.0,1,165
393.404,165.0,5.28,5.06241699867198,0.0,1,165
393.856,165.0,5.28,5.126162018592298,0.0,1,165
394.309,165.0,5.28,5.104913678618859,0.0,1,165
394.761,165.0,5.28,5.06241699867198,0.0,1,165
395.214,165.0,5.28,5.083665338645419,0.0,1,165
395.667,165.0,5.28,5.083665338645419,0.0,1,165
396.119,165.0,5.28,5.147410358565738,0.0,1,165
396.572,165.0,5.28,5.126162018592298,0.0,1,165
397.025,165.0,5.28,5.147410358565738,0.0,1,165
397.478,165.0,5.28,5.104913678618859,0.0,1,165
397.93,165.0,5.28,5.104913678618859,0.0,1,165
398.383,165.0,5.28,5.06241699867198,0.0,1,165
398.835,165.0,5.28,5.083665338645419,0.0,1,165
399.289,165.0,5.28,5.083665338645419,0.0,1,165
399.741,165.0,5.28,5.083665338645419,0.0,1,165
400.194,165.0,5.28,5.126162018592298,0.0,1,165
400.646,165.0,5.28,5.04116865869854,0.0,1,165
401.099,165.0,5.28,5.06241699867198,0.0,1,165
401.552,165.0,5.28,5.06241699867198,0.0,1,165
402.004,165.0,5.28,5.083665338645419,0.0,2,150
402.457,150.0,6.773333333333333,7.166002656042497,0.0,2,150
402.909,150.0,6.773333333333333,6.634794156706507,0.0,2,150
403.363,150.0,6.773333333333333,6.719787516600265,0.0,2,150
403.815,150.0,6.773333333333333,6.613545816733067,0.0,2,150
404.268,150.0,6.773333333333333,6.634794156706507,0.0,2,150
404.72,150.0,6.773333333333333,6.634794156706507,0.0,2,150
405.173,150.0,6.773333333333333,6.677290836653386,0.0,2,150
405.626,150.0,6.773333333333333,6.571049136786188,0.0,2,150
406.078,150.0,6.773333333333333,6.592297476759628,0.0,2,150
406.531,150.0,6.773333333333333,6.592297476759628,0.0,2,150
406.983,150.0,6.773333333333333,6.592297476759628,0.0,2,150
407.437,150.0,6.773333333333333,6.634794156706507,0.0,2,150
407.889,150.0,6.773333333333333,6.592297476759628,0.0,2,150
408.342,150.0,6.773333333333333,6.698539176626825,0.0,2,150
408.794,150.0,6.773333333333333,6.634794156706507,0.0,2,150
409.248,150.0,6.773333333333333,6.592297476759628,0.0,2,150
409.7,150.0,6.773333333333333,6.7410358565737045,0.0,2,150
410.153,150.0,6.773333333333333,6.613545816733067,0.0,2,150
410.605,150.0,6.773333333333333,6.634794156706507,0.0,2,150
411.058,150.0,6.773333333333333,6.634794156706507,0.0,2,150
411.511,150.0,6.773333333333333,6.592297476759628,0.0,2,150
411.963,150.0,6.773333333333333,6.634794156706507,0.0,2,150
412.416,150.0,6.773333333333333,6.613545816733067,0.0,3,135
412.868,135.0,8.053333333333335,7.675962815405047,0.0,3,135
413.322,135.0,8.053333333333335,7.99468791500664,0.0,3,135
413.774,135.0,8.053333333333335,8.03718459495352,0.0,3,135
414.227,135.0,8.053333333333335,8.01593625498008,0.0,3,135
414.679,135.0,8.053333333333335,8.03718459495352,0.0,3,135
415.132,135.0,8.053333333333335,8.058432934926959,0.0,3,135
415.585,135.0,8.053333333333335,8.058432934926959,0.0,3,135
416.038,135.0,8.053333333333335,7.99468791500664,0.0,3,135
416.49,135.0,8.053333333333335,7.99468791500664,0.0,3,135
416.943,135.0,8.053333333333335,7.952191235059761,0.0,3,135
417.397,135.0,8.053333333333335,7.9734395750332006,0.0,3,135
417.849,135.0,8.053333333333335,8.01593625498008,0.0,3,135
418.302,135.0,8.053333333333335,7.930942895086321,0.0,3,135
418.754,135.0,8.053333333333335,7.99468791500664,0.0,3,135
419.207,135.0,8.053333333333335,7.99468791500664,0.0,3,135
419.659,135.0,8.053333333333335,7.99468791500664,0.0,3,135
420.112,135.0,8.053333333333335,7.9734395750332006,0.0,3,135
420.564,135.0,8.053333333333335,7.930942895086321,0.0,3,135
421.017,135.0,8.053333333333335,7.824701195219124,0.0,3,135
421.47,135.0,8.053333333333335,8.01593625498008,0.0,3,135
421.922,135.0,8.053333333333335,7.952191235059761,0.0,3,135
422.375,135.0,8.053333333333335,7.9734395750332006,0.0,3,135
422.828,135.0,8.053333333333335,8.01593625498008,0.0,4,120
423.281,120.0,9.546666666666667,8.058432934926959,0.0,4,120
423.733,120.0,9.546666666666667,9.397078353253653,0.0,4,120
424.186,120.0,9.546666666666667,9.397078353253653,0.0,4,120
424.638,120.0,9.546666666666667,9.460823373173971,0.0,4,120
425.091,120.0,9.546666666666667,9.397078353253653,0.0,4,120
425.544,120.0,9.546666666666667,9.375830013280213,0.0,4,120
425.997,120.0,9.546666666666667,9.439575033200532,0.0,4,120
426.449,120.0,9.546666666666667,9.418326693227092,0.0,4,120
426.902,120.0,9.546666666666667,9.418326693227092,0.0,4,120
427.355,120.0,9.546666666666667,9.397078353253653,0.0,4,120
427.808,120.0,9.546666666666667,9.397078353253653,0.0,4,120
428.26,120.0,9.546666666666667,9.333333333333334,0.0,4,120
428.713,120.0,9.546666666666667,9.397078353253653,0.0,4,120
429.165,120.0,9.546666666666667,9.439575033200532,0.0,4,120
429.618,120.0,9.546666666666667,9.439575033200532,0.0,4,120
430.071,120.0,9.546666666666667,9.52456839309429,0.0,4,120
430.523,120.0,9.546666666666667,9.397078353253653,0.0,4,120
430.976,120.0,9.546666666666667,9.439575033200532,0.0,4,120
431.429,120.0,9.546666666666667,9.48207171314741,0.0,4,120
431.882,120.0,9.546666666666667,9.397078353253653,0.0,4,120
432.334,120.0,9.546666666666667,9.375830013280213,0.0,4,120
432.787,120.0,9.546666666666667,9.439575033200532,0.0,4,120
433.24,120.0,9.546666666666667,9.397078353253653,0.0,4,120
433.692,120.0,9.546666666666667,9.397078353253653,0.0,5,105
434.145,105.0,10.826666666666668,9.397078353253653,0.0,5,105
434.597,105.0,10.826666666666668,10.565737051792828,0.0,5,105
435.05,105.0,10.826666666666668,10.714475431606905,0.0,5,105
435.503,105.0,10.826666666666668,10.756972111553784,0.0,5,105
435.956,105.0,10.826666666666668,10.714475431606905,0.0,5,105
436.408,105.0,10.826666666666668,10.693227091633466,0.0,5,105
436.861,105.0,10.826666666666668,10.693227091633466,0.0,5,105
437.313,105.0,10.826666666666668,10.693227091633466,0.0,5,105
437.766,105.0,10.826666666666668,10.693227091633466,0.0,5,105
438.218,105.0,10.826666666666668,10.735723771580345,0.0,5,105
438.671,105.0,10.826666666666668,10.778220451527224,0.0,5,105
439.123,105.0,10.826666666666668,10.735723771580345,0.0,5,105
439.577,105.0,10.826666666666668,10.735723771580345,0.0,5,105
440.029,105.0,10.826666666666668,10.735723771580345,0.0,5,105
440.482,105.0,10.826666666666668,10.735723771580345,0.0,5,105
440.935,105.0,10.826666666666668,10.714475431606905,0.0,5,105
441.387,105.0,10.826666666666668,10.693227091633466,0.0,5,105
441.84,105.0,10.826666666666668,10.778220451527224,0.0,5,105
442.292,105.0,10.826666666666668,10.756972111553784,0.0,5,105
442.745,105.0,10.826666666666668,10.735723771580345,0.0,5,105
443.197,105.0,10.826666666666668,10.735723771580345,0.0,5,105
443.651,105.0,10.826666666666668,10.756972111553784,0.0,5,105
444.103,105.0,10.826666666666668,10.735723771580345,0.0,6,90
444.556,105.0,10.826666666666668,10.714475431606905,0.0,6,90
445.008,90.0,12.32,12.796812749003983,0.0,6,90
445.461,90.0,12.32,12.053120849933599,0.0,6,90
445.913,90.0,12.32,12.223107569721115,0.0,6,90
446.366,90.0,12.32,12.223107569721115,0.0,6,90
446.818,90.0,12.32,12.201859229747676,0.0,6,90
447.271,90.0,12.32,12.223107569721115,0.0,6,90
447.724,90.0,12.32,12.201859229747676,0.0,6,90
448.177,90.0,12.32,12.201859229747676,0.0,6,90
448.629,90.0,12.32,12.201859229747676,0.0,6,90
449.082,90.0,12.32,12.244355909694555,0.0,6,90
449.535,90.0,12.32,12.180610889774236,0.0,6,90
449.988,90.0,12.32,12.201859229747676,0.0,6,90
450.44,90.0,12.32,12.244355909694555,0.0,6,90
450.893,90.0,12.32,12.159362549800797,0.0,6,90
451.345,90.0,12.32,12.223107569721115,0.0,6,90
451.798,90.0,12.32,12.201859229747676,0.0,6,90
452.251,90.0,12.32,12.223107569721115,0.0,6,90
452.703,90.0,12.32,12.201859229747676,0.0,6,90
453.156,90.0,12.32,12.180610889774236,0.0,6,90
453.609,90.0,12.32,12.223107569721115,0.0,6,90
454.062,90.0,12.32,12.180610889774236,0.0,6,90
454.514,90.0,12.32,12.223107569721115,0.0,6,90
454.967,90.0,12.32,12.180610889774236,0.0,7,75
455.419,90.0,12.32,12.159362549800797,0.0,7,75
455.872,90.0,12.32,12.159362549800797,0.0,7,75
456.325,90.0,12.32,12.265604249667994,0.0,7,75
456.777,90.0,12.32,12.180610889774236,0.0,7,75
457.23,90.0,12.32,12.138114209827357,0.0,7,75
457.683,90.0,12.32,12.265604249667994,0.0,7,75
458.136,90.0,12.32,12.201859229747676,0.0,7,75
458.588,90.0,12.32,12.223107569721115,0.0,7,75
459.041,90.0,12.32,12.074369189907038,0.0,7,75
459.493,75.0,13.6,12.223107569721115,0.0,7,75
459.946,75.0,13.6,13.328021248339972,0.0,7,75
460.399,75.0,13.6,13.45551128818061,0.0,7,75
460.851,75.0,13.6,13.54050464807437,0.0,7,75
461.304,75.0,13.6,13.51925630810093,0.0,7,75
461.757,75.0,13.6,13.498007968127489,0.0,7,75
462.21,75.0,13.6,13.498007968127489,0.0,7,75
462.662,75.0,13.6,13.56175298804781,0.0,7,75
463.115,75.0,13.6,13.56175298804781,0.0,7,75
463.567,75.0,13.6,13.51925630810093,0.0,7,75
464.021,75.0,13.6,13.51925630810093,0.0,7,75
464.473,75.0,13.6,13.51925630810093,0.0,7,75
464.926,75.0,13.6,13.45551128818061,0.0,7,75
465.378,75.0,13.6,13.498007968127489,0.0,7,75
465.832,75.0,13.6,13.51925630810093,0.0,7,75
466.284,75.0,13.6,13.583001328021249,0.0,7,75
466.737,75.0,13.6,13.51925630810093,0.0,7,75
467.189,75.0,13.6,13.54050464807437,0.0,7,75
467.642,75.0,13.6,13.51925630810093,0.0,7,75
468.094,75.0,13.6,13.498007968127489,0.0,7,75
468.547,75.0,13.6,13.498007968127489,0.0,7,75
468.999,75.0,13.6,13.498007968127489,0.0,7,75
469.452,75.0,13.6,13.498007968127489,0.0,7,75
469.905,75.0,13.6,13.56175298804781,0.0,8,60
470.358,75.0,13.6,13.45551128818061,0.0,8,60
470.81,75.0,13.6,13.51925630810093,0.0,8,60
471.263,75.0,13.6,13.498007968127489,0.0,8,60
471.715,75.0,13.6,13.51925630810093,0.0,8,60
472.168,60.0,14.88,15.282868525896415,0.0,8,60
472.62,60.0,14.88,14.921646746347943,0.0,8,60
473.073,60.0,14.88,14.942895086321382,0.0,8,60
473.525,60.0,14.88,14.964143426294822,0.0,8,60
473.979,60.0,14.88,14.985391766268261,0.0,8,60
474.431,60.0,14.88,14.942895086321382,0.0,8,60
474.884,60.0,14.88,14.921646746347943,0.0,8,60
475.336,60.0,14.88,15.0066401062417,0.0,8,60
475.79,60.0,14.88,14.942895086321382,0.0,8,60
476.242,60.0,14.88,15.02788844621514,0.0,8,60
476.695,60.0,14.88,14.815405046480745,0.0,8,60
477.147,60.0,14.88,14.964143426294822,0.0,8,60
477.6,60.0,14.88,14.985391766268261,0.0,8,60
478.052,60.0,14.88,14.942895086321382,0.0,8,60
478.505,60.0,14.88,14.921646746347943,0.0,8,60
478.957,60.0,14.88,15.04913678618858,0.0,8,60
479.41,60.0,14.88,14.964143426294822,0.0,8,60
479.863,60.0,14.88,14.964143426294822,0.0,8,60
480.316,60.0,14.88,14.964143426294822,0.0,8,60
480.768,60.0,14.88,14.900398406374503,0.0,8,60
481.221,60.0,14.88,14.921646746347943,0.0,8,60
481.673,60.0,14.88,14.985391766268261,0.0,8,60
482.126,60.0,14.88,14.964143426294822,0.0,9,45
482.578,60.0,14.88,15.02788844621514,0.0,9,45
483.031,45.0,16.373333333333335,15.367861885790173,0.0,9,45
483.483,45.0,16.373333333333335,16.345285524568393,0.0,9,45
483.937,45.0,16.373333333333335,16.45152722443559,0.0,9,45
484.389,45.0,16.373333333333335,16.281540504648074,0.0,9,45
484.842,45.0,16.373333333333335,16.302788844621514,0.0,9,45
485.294,45.0,16.373333333333335,16.387782204515272,0.0,9,45
485.748,45.0,16.373333333333335,16.324037184594953,0.0,9,45
486.2,45.0,16.373333333333335,16.324037184594953,0.0,9,45
486.653,45.0,16.373333333333335,16.324037184594953,0.0,9,45
487.105,45.0,16.373333333333335,16.302788844621514,0.0,9,45
487.558,45.0,16.373333333333335,16.302788844621514,0.0,9,45
488.01,45.0,16.373333333333335,16.366533864541832,0.0,9,45
488.463,45.0,16.373333333333335,16.324037184594953,0.0,9,45
488.915,45.0,16.373333333333335,16.324037184594953,0.0,9,45
489.368,45.0,16.373333333333335,16.345285524568393,0.0,9,45
489.821,45.0,16.373333333333335,16.324037184594953,0.0,9,45
490.273,45.0,16.373333333333335,16.324037184594953,0.0,9,45
490.726,45.0,16.373333333333335,16.281540504648074,0.0,9,45
491.178,45.0,16.373333333333335,16.324037184594953,0.0,9,45
491.632,45.0,16.373333333333335,16.324037184594953,0.0,9,45
492.084,45.0,16.373333333333335,16.43027888446215,0.0,9,45
492.537,45.0,16.373333333333335,16.324037184594953,0.0,9,45
492.989,45.0,16.373333333333335,16.324037184594953,0.0,0,180
493.442,45.0,16.373333333333335,16.324037184594953,0.0,0,180
493.895,180.0,4.0,16.04780876494024,0.0,0,180
494.348,180.0,4.0,9.05710491367862,0.0,0,180
494.8,180.0,4.0,3.4900398406374507,0.0,0,180
495.253,180.0,4.0,3.9787516600265604,0.0,0,180
495.706,180.0,4.0,3.957503320053121,0.0,0,180
496.159,180.0,4.0,3.9787516600265604,0.0,0,180
496.611,180.0,4.0,3.893758300132802,0.0,0,180
497.064,180.0,4.0,3.957503320053121,0.0,0,180
497.516,180.0,4.0,4.02124833997344,0.0,0,180
497.969,180.0,4.0,3.893758300132802,0.0,0,180
498.421,180.0,4.0,3.957503320053121,0.0,0,180
498.874,180.0,4.0,3.957503320053121,0.0,0,180
499.326,180.0,4.0,3.957503320053121,0.0,0,180
499.78,180.0,4.0,3.9362549800796813,0.0,0,180
500.232,180.0,4.0,3.957503320053121,0.0,0,180
500.685,180.0,4.0,3.9362549800796813,0.0,0,180
501.137,180.0,4.0,4.0,0.0,0,180
501.591,180.0,4.0,3.957503320053121,0.0,0,180
502.043,180.0,4.0,3.9362549800796813,0.0,0,180
502.496,180.0,4.0,4.063745019920319,0.0,0,180
502.948,180.0,4.0,3.9787516600265604,0.0,0,180
503.401,180.0,4.0,3.957503320053121,0.0,1,165
503.853,180.0,4.0,3.9150066401062418,0.0,1,165
504.306,180.0,4.0,3.9362549800796813,0.0,1,165
504.758,180.0,4.0,3.9150066401062418,0.0,1,165
505.211,180.0,4.0,3.957503320053121,0.0,1,165
505.664,180.0,4.0,3.9362549800796813,0.0,1,165
506.117,180.0,4.0,3.957503320053121,0.0,1,165
506.569,180.0,4.0,3.9150066401062418,0.0,1,165
507.022,180.0,4.0,3.9787516600265604,0.0,1,165
507.475,180.0,4.0,3.957503320053121,0.0,2,150
507.927,180.0,4.0,3.9362549800796813,0.0,2,150
508.38,180.0,4.0,3.9150066401062418,0.0,2,150
508.832,180.0,4.0,4.02124833997344,0.0,2,150
509.285,180.0,4.0,3.893758300132802,0.0,2,150
509.738,180.0,4.0,3.9150066401062418,0.0,2,150
510.191,180.0,4.0,3.9787516600265604,0.0,2,150
510.643,180.0,4.0,3.9362549800796813,0.0,2,150
511.096,180.0,4.0,3.957503320053121,0.0,2,150
511.549,180.0,4.0,3.9150066401062418,0.0,3,135
512.002,180.0,4.0,4.0,0.0,3,135
512.454,180.0,4.0,3.9362549800796813,0.0,3,135
512.907,180.0,4.0,3.9362549800796813,0.0,3,135
513.359,180.0,4.0,3.957503320053121,0.0,3,135
513.812,180.0,4.0,3.957503320053121,0.0,3,135
514.264,180.0,4.0,4.0,0.0,3,135
514.717,180.0,4.0,3.8725099601593627,0.0,3,135
515.169,180.0,4.0,4.0,0.0,3,135
515.623,180.0,4.0,3.957503320053121,0.0,4,120
516.075,180.0,4.0,3.9362549800796813,0.0,4,120
516.528,180.0,4.0,3.957503320053121,0.0,4,120
516.98,180.0,4.0,3.9787516600265604,0.0,4,120
517.433,180.0,4.0,3.957503320053121,0.0,4,120
517.886,180.0,4.0,3.9362549800796813,0.0,4,120
518.338,180.0,4.0,4.0,0.0,4,120
518.791,180.0,4.0,4.042496679946879,0.0,4,120
519.243,180.0,4.0,3.957503320053121,0.0,4,120
519.696,180.0,4.0,3.9787516600265604,0.0,4,120
520.149,180.0,4.0,3.957503320053121,0.0,4,120
520.601,180.0,4.0,3.9150066401062418,0.0,5,105
521.054,180.0,4.0,3.957503320053121,0.0,5,105
521.507,180.0,4.0,3.9787516600265604,0.0,5,105
521.96,180.0,4.0,3.9150066401062418,0.0,5,105
522.413,180.0,4.0,3.9362549800796813,0.0,5,105
522.865,180.0,4.0,4.0,0.0,5,105
523.318,180.0,4.0,3.9150066401062418,0.0,5,105
523.77,180.0,4.0,4.02124833997344,0.0,5,105
524.223,180.0,4.0,3.9362549800796813,0.0,5,105
524.675,180.0,4.0,3.957503320053121,0.0,5,105
525.128,180.0,4.0,3.957503320053121,0.0,6,90
525.581,180.0,4.0,3.9362549800796813,0.0,6,90
526.034,180.0,4.0,3.9150066401062418,0.0,6,90
526.486,180.0,4.0,3.957503320053121,0.0,6,90
526.939,180.0,4.0,4.0,0.0,6,90
527.391,180.0,4.0,3.9787516600265604,0.0,6,90
527.844,180.0,4.0,3.9362549800796813,0.0,6,90
528.296,180.0,4.0,3.9787516600265604,0.0,6,90
528.749,180.0,4.0,3.9362549800796813,0.0,6,90
529.201,180.0,4.0,3.9150066401062418,0.0,6,90
529.655,180.0,4.0,3.957503320053121,0.0,6,90
530.108,180.0,4.0,3.957503320053121,0.0,6,90
530.56,180.0,4.0,3.9150066401062418,0.0,6,90
531.013,180.0,4.0,3.957503320053121,0.0,6,90
531.465,180.0,4.0,3.957503320053121,0.0,6,90
531.918,180.0,4.0,3.9787516600265604,0.0,6,90
532.37,180.0,4.0,4.0,0.0,6,90
532.823,180.0,4.0,3.957503320053121,0.0,6,90
533.275,180.0,4.0,3.893758300132802,0.0,7,75
533.729,180.0,4.0,3.9362549800796813,0.0,7,75
534.181,180.0,4.0,3.9787516600265604,0.0,7,75
534.634,180.0,4.0,3.893758300132802,0.0,7,75
535.086,180.0,4.0,4.0,0.0,7,75
535.54,180.0,4.0,3.9362549800796813,0.0,7,75
535.992,180.0,4.0,3.957503320053121,0.0,7,75
536.445,180.0,4.0,3.957503320053121,0.0,7,75
536.897,180.0,4.0,3.9362549800796813,0.0,7,75
537.35,180.0,4.0,4.0,0.0,7,75
537.803,180.0,4.0,3.957503320053121,0.0,7,75
538.255,180.0,4.0,3.957503320053121,0.0,7,75
538.708,180.0,4.0,3.957503320053121,0.0,7,75
539.16,180.0,4.0,3.9362549800796813,0.0,7,75
539.614,180.0,4.0,3.9362549800796813,0.0,7,75
540.066,180.0,4.0,3.9787516600265604,0.0,7,75
540.519,180.0,4.0,3.9787516600265604,0.0,7,75
540.971,180.0,4.0,3.9150066401062418,0.0,7,75
541.424,180.0,4.0,3.9787516600265604,0.0,7,75
541.877,180.0,4.0,3.957503320053121,0.0,7,75
542.33,180.0,4.0,3.9362549800796813,0.0,7,75
542.782,180.0,4.0,3.957503320053121,0.0,7,75
543.235,180.0,4.0,3.957503320053121,0.0,7,75
543.688,180.0,4.0,3.957503320053121,0.0,7,75
544.141,180.0,4.0,3.957503320053121,0.0,7,75
544.593,180.0,4.0,4.02124833997344,0.0,7,75
545.046,180.0,4.0,3.9362549800796813,0.0,7,75
545.498,180.0,4.0,3.957503320053121,0.0,7,75
545.951,180.0,4.0,4.0,0.0,7,75
546.404,180.0,4.0,4.106241699867198,0.0,8,60
546.857,180.0,4.0,4.0,0.0,8,60
547.309,180.0,4.0,3.957503320053121,0.0,8,60
547.762,180.0,4.0,3.851261620185923,0.0,8,60
548.215,180.0,4.0,3.9150066401062418,0.0,8,60
548.667,180.0,4.0,3.957503320053121,0.0,8,60
549.12,180.0,4.0,3.9150066401062418,0.0,8,60
549.572,180.0,4.0,3.957503320053121,0.0,8,60
550.026,180.0,4.0,4.0,0.0,8,60
550.478,180.0,4.0,3.9787516600265604,0.0,8,60
550.931,180.0,4.0,3.8725099601593627,0.0,9,45
551.383,180.0,4.0,3.9787516600265604,0.0,9,45
551.836,180.0,4.0,3.957503320053121,0.0,9,45
552.289,180.0,4.0,3.9362549800796813,0.0,9,45
552.741,180.0,4.0,3.957503320053121,0.0,9,45
553.194,180.0,4.0,3.957503320053121,0.0,9,45
553.646,180.0,4.0,3.957503320053121,0.0,9,45
554.1,180.0,4.0,3.957503320053121,0.0,9,45
554.552,180.0,4.0,3.9787516600265604,0.0,9,45
555.005,180.0,4.0,3.9362549800796813,0.0,9,45
555.457,180.0,4.0,4.0,0.0,10,135
555.91,180.0,4.0,3.9150066401062418,0.0,10,135
556.363,180.0,4.0,3.957503320053121,0.0,10,135
556.815,180.0,4.0,3.9787516600265604,0.0,10,135
557.268,180.0,4.0,4.0,0.0,10,135
557.72,180.0,4.0,3.9787516600265604,0.0,10,135
558.174,180.0,4.0,3.9362549800796813,0.0,10,135
558.626,180.0,4.0,3.9787516600265604,0.0,10,135
559.079,180.0,4.0,3.957503320053121,0.0,10,135
559.531,180.0,4.0,3.957503320053121,0.0,10,135
559.985,180.0,4.0,3.957503320053121,0.0,10,135
560.437,180.0,4.0,3.9150066401062418,0.0,10,135
560.89,180.0,4.0,4.0,0.0,10,135
561.342,180.0,4.0,3.9787516600265604,0.0,10,135
561.795,180.0,4.0,3.9787516600265604,0.0,10,135
562.248,180.0,4.0,4.02124833997344,0.0,10,135
562.7,180.0,4.0,3.957503320053121,0.0,10,135
563.153,180.0,4.0,3.9362549800796813,0.0,10,135
563.605,180.0,4.0,3.957503320053121,0.0,10,135
564.059,180.0,4.0,3.9362549800796813,0.0,10,135
564.511,180.0,4.0,3.8300132802124836,0.0,10,135
564.964,180.0,4.0,4.0,0.0,10,135
565.417,180.0,4.0,3.9787516600265604,0.0,10,135
565.869,180.0,4.0,3.9362549800796813,0.0,11,150
566.322,180.0,4.0,3.9787516600265604,0.0,11,150
566.774,180.0,4.0,3.9150066401062418,0.0,11,150
567.227,180.0,4.0,3.9787516600265604,0.0,11,150
567.679,180.0,4.0,3.9150066401062418,0.0,11,150
568.132,180.0,4.0,3.957503320053121,0.0,11,150
568.585,180.0,4.0,3.9150066401062418,0.0,11,150
569.037,180.0,4.0,3.957503320053121,0.0,11,150
569.49,180.0,4.0,3.9362549800796813,0.0,11,150
569.944,180.0,4.0,3.9787516600265604,0.0,11,150
570.396,180.0,4.0,3.957503320053121,0.0,12,165
570.849,180.0,4.0,3.9787516600265604,0.0,12,165
571.301,180.0,4.0,3.957503320053121,0.0,12,165
571.754,180.0,4.0,3.957503320053121,0.0,12,165
572.206,180.0,4.0,3.957503320053121,0.0,12,165
572.659,180.0,4.0,3.957503320053121,0.0,12,165
