t1,t2,command,measured,zero
61661824,61661825,54,258,0
61668133,61668133,54,258,0
61674316,61674316,54,258,0
61680458,61680460,55,257,0
61686600,61686600,55,257,0
61692744,61692745,55,257,0
61699974,61699975,55,257,0
61706114,61706115,55,257,0
61712259,61712259,55,257,0
61718401,61718402,55,257,0
61724540,61724541,55,257,0
61731615,61731616,55,257,0
61737758,61737759,55,257,0
61743896,61743896,55,257,0
61750041,61750042,55,257,0
61756182,61756183,55,257,0
61763087,61763088,55,257,0
61769226,61769227,55,257,0
61775370,61775371,55,257,0
61781703,61781704,55,257,0
61787843,61787844,55,257,0
61793983,61793983,55,257,0
61800123,61800123,55,257,0
61806261,61806262,55,257,0
61813481,61813481,55,257,0
61819621,61819621,55,257,0
61825761,61825762,55,257,0
61831901,61831901,55,257,0
61838041,61838042,55,257,0
61844826,61844826,55,259,0
61850969,61850969,55,259,0
61857112,61857113,55,258,0
61863425,61863426,55,258,0
61869566,61869567,55,258,0
61875705,61875706,55,258,0
61881845,61881846,55,258,0
61887991,61887991,55,258,0
61895223,61895223,55,258,0
61901366,61901366,55,258,0
61907507,61907508,55,258,0
61913648,61913648,55,258,0
61919789,61919789,55,258,0
61926705,61926705,55,258,0
61932845,61932846,55,258,0
61938985,61938986,55,258,0
61945323,61945323,55,258,0
61951463,61951463,55,258,0
61957602,61957602,55,258,0
61963740,61963741,55,258,0
61969884,61969884,55,257,0
61977071,61977072,55,257,0
61983211,61983211,55,257,0
61989355,61989356,55,256,0
61995494,61995495,55,256,0
62001635,62001635,55,256,0
62008440,62008441,55,256,0
62014581,62014582,55,256,0
