,time,flex sensor,"actuator position, command","actuator position, measured",OldForce,Trial Number,Target Angle,force
1749,930.595,130.0,7.2,7.310344827586206,-20.83,18.0,175.0,1.5821093750000017
1750,931.047,134.0,6.986666666666666,6.86472148541114,-21.27,18.0,175.0,1.1421093750000004
1751,931.4989999999999,140.0,6.5600000000000005,6.631299734748009,-21.71,19.0,115.0,0.7021093749999991
1752,931.952,140.0,6.5600000000000005,6.4403183023872685,-21.62,19.0,115.0,0.792109374999999
1753,932.404,140.0,6.5600000000000005,6.4190981432360745,-21.62,19.0,115.0,0.792109374999999
1754,932.857,140.0,6.5600000000000005,6.4403183023872685,-21.53,19.0,115.0,0.8821093749999989
1755,933.309,140.0,6.5600000000000005,6.482758620689656,-21.53,19.0,115.0,0.8821093749999989
1756,933.762,140.0,6.5600000000000005,6.3978779840848805,-21.62,19.0,115.0,0.792109374999999
1757,934.2139999999999,140.0,6.5600000000000005,6.461538461538463,-21.62,19.0,115.0,0.792109374999999
1758,934.6669999999999,140.0,6.5600000000000005,6.4190981432360745,-21.62,19.0,115.0,0.792109374999999
1759,935.1189999999999,140.0,6.5600000000000005,6.503978779840847,-21.71,19.0,115.0,0.7021093749999991
1760,935.571,140.0,6.5600000000000005,6.503978779840847,-21.62,19.0,115.0,0.792109374999999
1761,936.0239999999999,140.0,6.5600000000000005,6.482758620689656,-21.62,19.0,115.0,0.792109374999999
1762,936.4760000000001,140.0,6.5600000000000005,6.482758620689656,-21.62,19.0,115.0,0.792109374999999
1763,936.928,140.0,6.5600000000000005,6.4190981432360745,-21.62,19.0,115.0,0.792109374999999
1764,937.3810000000001,140.0,6.5600000000000005,6.461538461538463,-21.62,19.0,115.0,0.792109374999999
1765,937.8330000000001,140.0,6.5600000000000005,6.4403183023872685,-21.62,19.0,115.0,0.792109374999999
1766,938.285,138.0,6.7733333333333325,6.610079575596818,-21.36,19.0,115.0,1.0521093750000006
1767,938.738,132.0,7.2,7.03448275862069,-20.74,19.0,115.0,1.6721093750000016
1768,939.19,129.0,7.413333333333334,7.204244031830238,-20.65,20.0,40.0,1.7621093750000014
1769,939.6419999999999,129.0,7.413333333333334,7.289124668435012,-20.57,20.0,40.0,1.8421093749999997
1770,940.095,129.0,7.413333333333334,7.374005305039788,-20.48,20.0,40.0,1.9321093749999996
1771,940.547,129.0,7.413333333333334,7.289124668435012,-20.48,20.0,40.0,1.9321093749999996
1772,941.0,129.0,7.413333333333334,7.331564986737401,-20.48,20.0,40.0,1.9321093749999996
1773,941.452,129.0,7.413333333333334,7.310344827586206,-20.57,20.0,40.0,1.8421093749999997
1774,941.905,129.0,7.413333333333334,7.3527851458885936,-20.57,20.0,40.0,1.8421093749999997
1775,942.357,129.0,7.413333333333334,7.331564986737401,-20.65,20.0,40.0,1.7621093750000014
1776,942.81,129.0,7.413333333333334,7.310344827586206,-20.57,20.0,40.0,1.8421093749999997
1777,943.262,129.0,7.413333333333334,7.331564986737401,-20.57,20.0,40.0,1.8421093749999997
1778,943.7139999999999,129.0,7.413333333333334,7.395225464190982,-20.57,20.0,40.0,1.8421093749999997
1779,944.1669999999999,130.0,7.2,7.3527851458885936,-20.65,20.0,40.0,1.7621093750000014
1780,944.6189999999999,133.0,6.986666666666666,7.26790450928382,-20.83,20.0,40.0,1.5821093750000017
1781,945.071,135.0,6.986666666666666,6.907161803713528,-21.09,20.0,40.0,1.3221093750000001
1782,945.5239999999999,140.0,6.5600000000000005,6.822281167108754,-21.09,20.0,40.0,1.3221093750000001
1783,945.9760000000001,144.0,6.346666666666668,6.376657824933687,-21.62,20.0,40.0,0.792109374999999
1784,946.429,153.0,5.706666666666668,6.0795755968169765,-22.06,20.0,40.0,0.3521093750000013
1785,946.8810000000001,157.0,5.493333333333332,5.824933687002653,-22.32,20.0,40.0,0.09210937499999972
1786,947.334,162.0,5.28,5.358090185676391,-22.59,20.0,40.0,-0.17789062499999986
1787,947.7860000000001,166.0,4.8533333333333335,5.209549071618037,-22.59,20.0,40.0,-0.17789062499999986
1788,948.238,168.0,4.8533333333333335,4.7851458885941645,-22.76,20.0,40.0,-0.34789062500000156
1789,948.691,173.0,4.426666666666667,4.46684350132626,-22.94,20.0,40.0,-0.5278906250000013
1790,949.143,179.0,4.0,4.275862068965518,-23.12,20.0,40.0,-0.707890625000001
1791,949.595,180.0,4.0,4.1061007957559665,-22.68,20.0,40.0,-0.2678906249999997
1792,950.048,180.0,4.0,4.0,-22.76,20.0,40.0,-0.34789062500000156
1793,950.5,180.0,4.0,4.084880636604774,-22.76,20.0,40.0,-0.34789062500000156
1794,950.952,180.0,4.0,4.063660477453581,-22.76,20.0,40.0,-0.34789062500000156
1795,951.404,180.0,4.0,4.1061007957559665,-22.68,20.0,40.0,-0.2678906249999997
1796,951.857,180.0,4.0,4.042440318302388,-23.12,21.0,175.0,-0.707890625000001
1797,952.309,180.0,4.0,4.1061007957559665,-23.12,21.0,175.0,-0.707890625000001
1798,952.7610000000001,180.0,4.0,4.021220159151193,-23.12,21.0,175.0,-0.707890625000001
1799,953.2130000000001,180.0,4.0,4.021220159151193,-22.76,21.0,175.0,-0.34789062500000156
1800,953.6669999999999,180.0,4.0,4.063660477453581,-22.76,21.0,175.0,-0.34789062500000156
